Residuals	number_of_pups_scaled	lipocalin2_pg_ml_scaled	weight_grams_scaled	genotype
K00930|acetylglutamate kinase [EC.2.7.2.8]	0.993475224786576	0.00275096929313936	0.00202605340107586	0.00174775251920864	0
K00931|glutamate 5-kinase [EC.2.7.2.11]	0.900218132004605	0.0664370691825175	0.015701454679594	0.0176433441332834	0
K00939|adenylate kinase [EC.2.7.4.3]	0.863726878481384	0.058102090603629	0.0530755189271501	0.000316982714347866	0.024778529273489
K00940|nucleoside-diphosphate kinase [EC.2.7.4.6]	0.913457656491571	0.0486840887634244	0.000276401965621974	0.0375818527793828	0
K00941|hydroxymethylpyrimidine|phosphomethylpyrimidine kinase [EC.2.7.1.49 2.7.4.7]	0.971521044427521	0.00135446940353824	0.0271182870111528	6.19915778819932e-06	0
K00942|guanylate kinase [EC.2.7.4.8]	0.851374227610701	0.07808303528497	0.0110987062257918	0.00673356130957215	0.0527104695689653
K00943|dTMP kinase [EC.2.7.4.9]	0.864656454466956	0.0767992441675795	0.0070641552969253	4.30163849643043e-05	0.0514371296835744
K00945|cytidylate kinase [EC.2.7.4.14]	0.92035577778934	0.0198602874764939	0.0432445478288705	0.0165393869052957	0
K00946|thiamine-monophosphate kinase [EC.2.7.4.16]	0.905452209919868	0.00542748767710106	0.0172028818377479	0.0221951844279437	0.049722236137339
K00948|ribose-phosphate pyrophosphokinase [EC.2.7.6.1]	0.898480116233229	0.0674579482650044	0.0021332658736174	0.0319286696281497	0
K00949|thiamine pyrophosphokinase [EC.2.7.6.2]	0.741999843537545	0.100806789686766	0.046968028258849	0.0401174717781549	0.0701078667386845
K00951|GTP pyrophosphokinase [EC.2.7.6.5]	0.736900555065722	0.0569517546485684	0.0680928484252752	0.0566145247426127	0.081440317117822
K00954|pantetheine-phosphate adenylyltransferase [EC.2.7.7.3]	0.916428770096654	0.0735478114083563	0.00963028307384983	0.00039313542113939	0
K00956|sulfate adenylyltransferase subunit 1 [EC.2.7.7.4]	0.810413637281664	0.0576386392988145	0.0272061721113687	0.104741551308153	0
K00957|sulfate adenylyltransferase subunit 2 [EC.2.7.7.4]	0.815285347005866	0.0154185648929792	0.168120317009298	0.00117577109185702	0
K00958|sulfate adenylyltransferase [EC.2.7.7.4]	0.83855785799782	0.0170447672893047	0.129570354523496	0.0148270201893786	0
K00962|polyribonucleotide nucleotidyltransferase [EC.2.7.7.8]	0.934510831179254	0.0121756676287949	0.000608820049584084	0.0527046811423668	0
K00963|UTP--glucose-1-phosphate uridylyltransferase [EC.2.7.7.9]	0.627499697178129	0.0270706392322538	0.164225631008894	0.0253700250090871	0.155834007571636
K00965|UDPglucose--hexose-1-phosphate uridylyltransferase [EC.2.7.7.12]	0.954925016849645	0.0343534626079179	0.00107484747683938	0.00964667306559719	0
K00969|nicotinate-nucleotide adenylyltransferase [EC.2.7.7.18]	0.831245954531352	0.162915881419461	0.00477169068904409	0.00106647336014244	0
K00970|poly(A) polymerase [EC.2.7.7.19]	0.840950777896083	0.0838621784181212	0.000293792561777654	0.0748932511240178	0
K00971|mannose-1-phosphate guanylyltransferase [EC.2.7.7.13]	0.73841051859882	0.00323287786053595	0.0608768828820633	0.105258003157198	0.0922217175013828
K00973|glucose-1-phosphate thymidylyltransferase [EC.2.7.7.24]	0.882570620385804	0.0862259414145012	0.000482216614380639	0.00211832203978791	0.0286028995455258
K00974|tRNA nucleotidyltransferase (CCA-adding enzyme) [EC.2.7.7.72 3.1.3.- 3.1.4.-]	0.648021667304216	0.0862024006121622	0.100731435790025	0.0408291661557177	0.124215330137879
K00975|glucose-1-phosphate adenylyltransferase [EC.2.7.7.27]	0.938914476739061	0.0044208540939146	0.0519143361760112	0.00475033299101268	0
K00978|glucose-1-phosphate cytidylyltransferase [EC.2.7.7.33]	0.950683591168353	0.00290723101309888	0.0368189594130767	0.00959021840547123	0
K00979|3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC.2.7.7.38]	0.913436414348995	0.0474591672987162	0.00523646548128037	0.0338679528710086	0
K00981|phosphatidate cytidylyltransferase [EC.2.7.7.41]	0.939937809060514	0.0410932452226768	0.00299325895565149	0.0159756867611575	0
K00983|N-acylneuraminate cytidylyltransferase [EC.2.7.7.43]	0.89547332322225	0.0552341596522939	0.000157571378876158	0.0491349457465799	0
K00991|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC.2.7.7.60]	0.563719766760188	0.0518566744514022	0.210120988576929	0.0397680293612438	0.134534540850237
K00995|CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC.2.7.8.5]	0.703903078461793	0.149473039189095	0.0411995011522989	0.105424381196813	0
K00997|holo-[acyl-carrier protein] synthase [EC.2.7.8.7]	0.734242203311104	0.0710614103036929	0.0483270793374907	0.00427736545528586	0.142091941592427
K01000|phospho-N-acetylmuramoyl-pentapeptide-transferase [EC.2.7.8.13]	0.866501212663897	0.0494860581098716	0.0257806491413141	0.00138199226963421	0.0568500878152833
K01006|pyruvate, orthophosphate dikinase [EC.2.7.9.1]	0.957663053022191	0.0175673415511742	0.00613187982995484	0.0186377255966794	3.38573846137727e-17
K01007|pyruvate, water dikinase [EC.2.7.9.2]	0.740382645856131	0.000295157732387931	0.202434338129223	0.0568878582822575	0
K01008|selenide, water dikinase [EC.2.7.9.3]	0.85890948179279	0.097420003555548	0.00515795491766895	0.0209711745695169	0.0175413851644763
K01012|biotin synthase [EC.2.8.1.6]	0.892671111479963	0.0702192895196296	9.7264309693718e-05	0.0370123346907141	0
K01042|L-seryl-tRNA(Ser) seleniumtransferase [EC.2.9.1.1]	0.877714223758295	0.0590890288460268	0.00655216920935874	0.0480107294230606	0.00863384876325907
K01056|peptidyl-tRNA hydrolase, PTH1 family	0.922686696163631	0.0569575644851332	0.0149775976818277	0.0053781416694081	0
K01058|phospholipase A1 [EC.3.1.1.32 3.1.1.4]	0.880297302014426	0.0966476017420606	0.00162462313687879	0.0211887576035453	0.000241715503089504
K01082|3(2), 5-bisphosphate nucleotidase [EC.3.1.3.7]	0.866889343417582	0.0234827955743916	0.00835367106503085	0.101274189942996	0
K01091|phosphoglycolate phosphatase [EC.3.1.3.18]	0.844168154578194	0.0157825805575966	0.0167240031419062	0.123325261722303	0
K01092|myo-inositol-1(or 4)-monophosphatase [EC.3.1.3.25]	0.903455318791706	0.0490779691462947	0.00988776109651999	0.0375789509654793	0
K01095|phosphatidylglycerophosphatase A [EC.3.1.3.27]	0.928398534047695	0.0336048419820077	0.00751974413276984	0.0304768798375278	0
K01104|protein-tyrosine phosphatase	0.730840494035223	0.0376495002994069	0.0760807424560345	0.0921881829535178	0.0632410802558174
K01119|2,3-cyclic-nucleotide 2-phosphodiesterase | 3-nucleotidase [EC.3.1.4.16 3.1.3.6]	0.745155414918921	0.00629678457797214	0.0754718532605859	0.121483514578642	0.0515924326638786
K01126|glycerophosphoryl diester phosphodiesterase [EC.3.1.4.46]	0.809830140875017	0.0537400896385034	0.00125701046363608	0.0399977643328836	0.0951749946899599
K01129|dGTPase [EC.3.1.5.1]	0.763431172359556	0.227548162998394	0.00764305421103991	0.00137761043101076	0
K01142|exodeoxyribonuclease III [EC.3.1.11.2]	0.772264471297778	0.170107163321853	0.000106839254503718	0.0311030561952462	0.0264184699306191
K01151|deoxyribonuclease IV [EC.3.1.21.2]	0.796283487859324	0.0396353869442302	0.0153941935552134	0.101861463813244	0.0468254678279879
K01153|type I restriction enzyme, R subunit	0.612590430681602	0.0586070330668984	0.125640840154959	0.0667838919658409	0.1363778041307
K01154|type I restriction enzyme, S subunit	0.953622079981255	0.040892324698828	0.00289444157265663	0.00259115374726052	0
K01156|type III restriction enzyme	0.907885445562095	0.0707696347416625	0.0210545117925464	0.000290407903696337	0
K01159|crossover junction endodeoxyribonuclease RuvC [EC.3.1.22.4]	0.93973613520546	0.00262775303763319	0.00256614652889936	0.0550699652280076	0
K01163|hypothetical protein	0.93380029159509	0.0336133447818215	0.00232908485636365	0.0302572787667244	0
K01187|alpha-glucosidase [EC.3.2.1.20]	0.824218445867633	0.0503517486271684	0.00996152746786034	0.0231203259747461	0.0923479520625922
K01205|alpha-N-acetylglucosaminidase [EC.3.2.1.50]	0.914018776243489	0.00373399390497691	0.0673257733677706	0.0149214564837634	0
K01207|beta-N-acetylhexosaminidase [EC.3.2.1.52]	0.658129688064971	0.0964092221972773	0.174280866308061	0.00864271493148937	0.0625375084982014
K01222|6-phospho-beta-glucosidase [EC.3.2.1.86]	0.697590279850788	0.0559196407711985	0.15682145171334	0.00851533738238634	0.0811532902822874
K01223|6-phospho-beta-glucosidase [EC.3.2.1.86]	0.843989077492343	0.0546489543011338	0.015772769095613	0.0225548443711931	0.0630343547397168
K01241|AMP nucleosidase [EC.3.2.2.4]	0.738896460029861	0.231996455122924	0.000788263741442426	0.0283188211057726	0
K01243|adenosylhomocysteine nucleosidase [EC.3.2.2.9]	0.830236107891719	0.0445562840570771	0.0434240422789547	0.0195405386442866	0.0622430271279628
K01251|adenosylhomocysteinase [EC.3.3.1.1]	0.786541056569146	0.025291207203895	0.164479162381702	0.0236885738452571	0
K01255|leucyl aminopeptidase [EC.3.4.11.1]	0.793190186155073	0.112370820038307	0.0214579560874355	0.0430899385963278	0.0298910991228571
K01258|tripeptide aminopeptidase	0.820786406955785	0.0819701275158245	0.0731852530484809	0.02405821247991	0
K01262|X-Pro aminopeptidase	0.827781991740185	0.0137112307816516	0.0612276444193607	0.0171570982210813	0.0801220348377216
K01265|methionyl aminopeptidase	0.83090817876368	0.00253771831704217	0.0956479447139533	0.000363896618146654	0.0705422615871777
K01267|aspartyl aminopeptidase	0.76406731135291	0.0676383101330192	0.101910960793825	0.0412326276409866	0.0251507900792592
K01270|dipeptidase D [EC.3.4.13.-]	0.97764362254711	0.00301236872120279	0.00393385714038675	0.0154101515913	0
K01277|dipeptidyl-peptidase III	0.864499870820271	0.00207503891975796	0.00456130275584099	0.0964289960851455	0.0324347914189842
K01278|dipeptidyl-peptidase 4 [EC.3.4.14.5]	0.777760378668208	0.183701999741011	0.0106363561607702	0.0279012654300112	0
K01284|peptidyl-dipeptidase Dcp	0.946358037885124	0.000513700988513872	0.00103275329395834	0.0520955078324036	0
K01297|muramoyltetrapeptide carboxypeptidase	0.480174531485411	5.140528420671e-05	0.283033861722353	0.0333796725317258	0.203360528976303
K01322|prolyl oligopeptidase [EC.3.4.21.26]	0.927077650747878	0.0147188458278789	0.00521218356177836	0.0529913198624647	0
K01338|ATP-dependent Lon protease [EC.3.4.21.53]	0.977274443447768	1.99887682888057e-05	0.0175653987126818	0.00514016907126158	0
K01356|repressor LexA	0.954707705543034	0.0264966220204169	0.00204487901554009	0.0167507934210087	0
K01358|ATP-dependent Clp protease, protease subunit [EC.3.4.21.92]	0.937321965654853	0.0408355292125785	0.000879705697454849	0.0209627994351135	0
K01361|lactocepin	0.786307788564262	0.0897402931731915	0.00874372419665231	0.0294196359239128	0.0857885581419811
K01372|bleomycin hydrolase	0.816496363466105	0.114907534361307	0.054469107201033	0.00276604164281188	0.0113609533287431
K01409|O-sialoglycoprotein endopeptidase	0.958651977623545	0.0136795798599311	0.00817356722916888	0.00207643773083511	0.0174184375565203
K01419|ATP-dependent HslUV protease, peptidase subunit HslV	0.930008027295238	0.0459382602547978	0.00556014327204706	0.0184935691779167	0
K01424|L-asparaginase [EC.3.5.1.1]	0.852177904009141	0.00593030308019768	0.0494824873719617	0.0792045384781002	0.0132047670605992
K01425|glutaminase [EC.3.5.1.2]	0.803355814672247	0.110213177164514	0.0368836111890449	0.049547396974194	0
K01428|urease subunit alpha [EC.3.5.1.5]	0.766622088007472	0.073864994795061	0.0766355235202385	0.0290609786276294	0.0538164150495987
K01430|urease subunit gamma [EC.3.5.1.5]	0.861157800247307	0.00811426146499751	0.00844600477941701	0.000240151801387108	0.122041781706892
K01433|formyltetrahydrofolate deformylase [EC.3.5.1.10]	0.911124796235015	0.0477976043525902	1.98618332623241e-05	0.0410577375791326	0
K01439|succinyl-diaminopimelate desuccinylase [EC.3.5.1.18]	0.883552645459094	0.0619672890914495	0.0158269608623288	0.0386531045871278	0
K01442|choloylglycine hydrolase [EC.3.5.1.24]	0.902402339809692	0.025572340612335	0.0130728969960369	0.0156543105019275	0.0432981120800082
K01443|N-acetylglucosamine-6-phosphate deacetylase [EC.3.5.1.25]	0.528012089155966	0.0670844642243406	0.233524909979844	0.00756640669284656	0.163812129947002
K01448|N-acetylmuramoyl-L-alanine amidase [EC.3.5.1.28]	0.922831476844794	0.0692173066770789	0.000475936173284543	0.00747528030484287	0
K01465|dihydroorotase [EC.3.5.2.3]	0.876576701942185	0.0716213457571864	0.00927928259772209	0.00300038782202918	0.0395222818808778
K01468|imidazolonepropionase [EC.3.5.2.7]	0.858164630173667	0.036813487461855	0.0609219607775817	0.0440999215868961	0
K01476|arginase [EC.3.5.3.1]	0.631378684040982	0.0331025084483247	0.19165410584898	0.0238795740702995	0.119985127591414
K01478|arginine deiminase [EC.3.5.3.6]	0.852210082628308	0.132799676445609	0.0116041725451422	8.86729491890564e-05	0.00329739543175241
K01480|agmatinase [EC.3.5.3.11]	0.851656839639585	0.00256566125828481	0.0200474829678674	0.0492650527771481	0.0764649633571143
K01486|adenine deaminase [EC.3.5.4.2]	0.877574040562302	0.0027313478499055	0.084472868175654	0.0352217434121383	0
K01489|cytidine deaminase [EC.3.5.4.5]	0.800379607838924	0.00282971897566928	0.110172879875298	0.0338778656649434	0.0527399276451654
K01491|methylenetetrahydrofolate dehydrogenase (NADP+) | methenyltetrahydrofolate cyclohydrolase [EC.1.5.1.5 3.5.4.9]	0.833114668150465	0.00446623047838893	0.0464881685394696	0.000132183848450487	0.115798748983226
K01493|dCMP deaminase [EC.3.5.4.12]	0.867955971657387	2.81711556213848e-05	0.00444125729594439	0.127574599891047	0
K01494|dCTP deaminase [EC.3.5.4.13]	0.839338225236886	0.0811949551355627	0.047078982983002	0.032387836644549	0
K01495|GTP cyclohydrolase I [EC.3.5.4.16]	0.93248974550115	0.0263746006702223	0.017499925940804	0.0236357278878234	0
K01497|GTP cyclohydrolase II [EC.3.5.4.25]	0.892037656118018	0.0787351532111385	0.00953712881786874	0.0196900618529748	0
K01512|acylphosphatase [EC.3.6.1.7]	0.872153906915335	0.0600394534204817	0.0594245127808174	0.00266557881220954	0.00571654807115576
K01515|ADP-ribose pyrophosphatase [EC.3.6.1.13]	0.542031394182673	0.0254205127619457	0.20204305061499	0.0014125714463018	0.22909247099409
K01520|dUTP pyrophosphatase [EC.3.6.1.23]	0.908570531179894	0.0216180473983873	0.00178537587405053	0.0680260455476684	0
K01533|Cu2+-exporting ATPase	0.896163282826375	0.0792985487487726	0.0010080281784039	0.0235301402464485	0
K01534|Zn2+-exporting ATPase	0.869274695373248	0.0639411063707282	0.00421708985787421	0.0625671083981498	0
K01537|Ca2+-transporting ATPase	0.816142239135105	0.0695055031610346	0.0114954538287829	0.0425204116856124	0.0603363921894653
K01546|K+-transporting ATPase ATPase A chain [EC.3.6.3.12]	0.652080917170178	0.124235225021635	0.212971268778548	0.0107125890296391	0
K01571|oxaloacetate decarboxylase, alpha subunit [EC.4.1.1.3]	0.620937335502878	0.0204678033726346	0.147193852773144	0.0708884929224755	0.140512515428868
K01572|oxaloacetate decarboxylase, beta subunit [EC.4.1.1.3]	0.869980591887137	0.0238867491977061	0.032372635402104	0.073760023513053	0
K01575|acetolactate decarboxylase [EC.4.1.1.5]	0.883270466181053	0.0285252122012219	0.0081760891406237	0.0492272723094183	0.0308009601676827
K01579|aspartate 1-decarboxylase [EC.4.1.1.11]	0.928450689354642	0.00176657918404587	0.0503503870665039	0.0194323443948084	0
K01585|arginine decarboxylase [EC.4.1.1.19]	0.68437778592159	0.0707612287907979	0.244628380737804	0.000232604549808032	0
K01586|diaminopimelate decarboxylase [EC.4.1.1.20]	0.845343449946822	0.00581625576787977	0.0249341909968477	0.102586607905569	0.0213194953828811
K01588|5-(carboxyamino)imidazole ribonucleotide mutase [EC.5.4.99.18]	0.959158511105599	0.0265551712424537	5.41651881539799e-05	0.0142321524637932	2.87895204978678e-19
K01589|5-(carboxyamino)imidazole ribonucleotide synthase [EC.6.3.4.18]	0.918521361220449	0.000102988613557589	0.000230800484468492	0.0811448496815247	0
K01591|orotidine-5-phosphate decarboxylase [EC.4.1.1.23]	0.788943799445041	0.108620188787917	0.0942167612489751	0.00821925051806696	0
K01595|phosphoenolpyruvate carboxylase [EC.4.1.1.31]	0.809316395990112	0.144220717693064	0.000935280865467879	0.0135162581651725	0.032011347286184
K01597|diphosphomevalonate decarboxylase [EC.4.1.1.33]	0.860624353982505	0.0210017962336819	0.00372786530009994	0.0317474248387237	0.0828985596449894
K01599|uroporphyrinogen decarboxylase [EC.4.1.1.37]	0.902725283803923	0.0113206102340279	0.0094245771813112	0.0765295287807383	0
K01607|4-carboxymuconolactone decarboxylase [EC.4.1.1.44]	0.868274847777354	0.120968908307701	0.00989529042053277	0.000860953494412306	0
K01610|phosphoenolpyruvate carboxykinase (ATP) [EC.4.1.1.49]	0.769650078886181	0.0678407949530278	0.0978421382602391	0.0646669879005524	0
K01611|S-adenosylmethionine decarboxylase [EC.4.1.1.50]	0.716847708844498	0.0406537716181589	0.157771038668113	0.00049947038153877	0.0842280104876911
K01613|phosphatidylserine decarboxylase [EC.4.1.1.65]	0.966162017179744	0.00102058490972955	0.025930247691097	0.00688715021942901	0
K01619|deoxyribose-phosphate aldolase [EC.4.1.2.4]	0.784172875235382	0.0220108915205019	0.0242459679074578	0.0487260225386592	0.120844242797999
K01620|threonine aldolase [EC.4.1.2.48]	0.79452614993223	0.148618008310058	0.045184131095414	0.0116717106622975	0
K01624|fructose-bisphosphate aldolase, class II [EC.4.1.2.13]	0.965703953886963	0.0222729160567987	0.00620118967562191	0.00582194038061664	0
K01625|2-dehydro-3-deoxyphosphogluconate aldolase | (4S)-4-hydroxy-2-oxoglutarate aldolase [EC.4.1.2.14 4.1.3.42]	0.954471375821328	0.00613801943672998	0.0390296159428282	0.000360988799114263	0
K01626|3-deoxy-7-phosphoheptulonate synthase [EC.2.5.1.54]	0.880226150863316	0.0726414434563773	0.000401091818969315	0.0467313138613374	0
K01627|2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC.2.5.1.55]	0.904804656098335	0.0388680070678261	0.0119136874859334	0.0444136493479053	0
K01629|rhamnulose-1-phosphate aldolase [EC.4.1.2.19]	0.740167069036277	0.0111129426145466	0.114843984056308	0.133876004292868	0
K01633|dihydroneopterin aldolase | 7,8-dihydroneopterin epimerase [EC.4.1.2.25 5.1.99.8]	0.964091755270702	0.0222497706219821	0.0012722023760223	0.0123862717312935	0
K01639|N-acetylneuraminate lyase [EC.4.1.3.3]	0.597971664039614	0.11367363745768	0.149509958675625	0.00632059840561573	0.132524141421466
K01640|hydroxymethylglutaryl-CoA lyase [EC.4.1.3.4]	0.916223561031826	0.0124034813058611	0.0105680817512578	0.0608048759110554	0
