Residuals	number_of_pups_scaled	genotype	weight_grams_scaled	lipocalin2_pg_ml_scaled
3.6.3.4|Cu(2+)-exporting ATPase	0.852234223495566	0.127919879391013	0	0.0113812628775889	0.00846463423583238
3.6.3.40|Teichoic-acid-transporting ATPase	0.976963628583325	0.0129775095362769	0.00750557662263574	0.00246345455269637	8.9830705065996e-05
3.6.3.41|Heme-transporting ATPase	0.779147954375457	0.0214366945234869	0	0.0271637400760408	0.172251611025015
3.6.3.44|Xenobiotic-transporting ATPase	0.83609940659905	0.135025026772134	0	0.028095988069511	0.000779578559305607
3.6.3.5|Zinc-exporting ATPase	0.838352463143011	0.00105094663868694	0.155627114547254	0.00164221445936356	0.00332726121168468
3.6.3.6|Proton-exporting ATPase	0.844892517777442	0.112647743188077	0	0.0383306611437125	0.00412907789076864
3.6.3.8|Calcium-transporting ATPase	0.936640189909763	0.0191867347401722	0	0.0397886893193741	0.00438438603069053
3.6.4.12|DNA helicase	0.863793230123958	0.110442682519291	0	0.00342832316166554	0.0223357641950854
3.6.4.13|RNA helicase	0.480365633909288	0.0357800392804292	0.350360187130451	0.000556554281706977	0.132937585398125
3.6.5.3|Protein-synthesizing GTPase	0.92029609823941	0.0154866510841327	0	0.0391792255403657	0.0250380251360911
3.6.5.n1|Elongation factor 4	0.969321637047383	0.00592920055835566	0	0.0227253754288148	0.00202378696544615
3.7.1.20|3-fumarylpyruvate hydrolase	0.920545571574589	0.0269831712968399	0	0.0346265209828473	0.0178447361457236
3.7.1.22|3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)	0.660213027133246	0.0678950176941535	0.155986425412286	0.0275865890299142	0.0883189407304003
4.1.1.11|Aspartate 1-decarboxylase	0.783016332501265	0.124115445142977	0	0.081965810362054	0.010902411993704
4.1.1.15|Glutamate decarboxylase	0.830693488994554	0.00502806532068656	0.13265741965918	0.013551372112973	0.0180696539126059
4.1.1.18|Lysine decarboxylase	0.431078925146527	1.2579732725033e-05	0.444097605022848	0.123258603155816	0.00155228694208349
4.1.1.19|Arginine decarboxylase	0.821876935833716	0.083175571807122	0.0433401979564419	0.0483685876486851	0.00323870675403538
4.1.1.20|Diaminopimelate decarboxylase	0.929624507336681	0.0137918481812298	0.0402640373838856	0.00321962468199877	0.0130999824162051
4.1.1.21|Phosphoribosylaminoimidazole carboxylase	0.863365648443603	0.108090624938345	0	0.0282473390469556	0.000296387571097218
4.1.1.23|Orotidine-5-phosphate decarboxylase	0.884650197966372	0.00468315594442449	0	0.055230056716728	0.0554365893724752
4.1.1.3|Oxaloacetate decarboxylase	0.909849062562642	0.0419506096764177	0	0.01278264590477	0.03541768185617
4.1.1.31|Phosphoenolpyruvate carboxylase	0.869643110789563	0.110313974526735	0	0.0187610856886233	0.00128182899507874
4.1.1.32|Phosphoenolpyruvate carboxykinase (GTP)	0.786554972029079	0.116858248493286	0	0.0147483130232101	0.0818384664544253
4.1.1.33|Diphosphomevalonate decarboxylase	0.865046301631754	0.114439072227152	0	0.0175018829907301	0.00301274315036404
4.1.1.36|Phosphopantothenoylcysteine decarboxylase	0.928873557445904	0.00258212806619401	0	0.0522208533659032	0.016323461121999
4.1.1.37|Uroporphyrinogen decarboxylase	0.866630543210606	0.0277185678910967	0.104463392901749	3.06344931564028e-05	0.0011568615033923
4.1.1.4|Acetoacetate decarboxylase	0.756155492770495	0.00537018008519374	0	0.171399860186964	0.0670744669573477
4.1.1.41|Methylmalonyl-CoA decarboxylase	0.943346871495929	0.00457269864573839	0	0.0431216973637231	0.00895873249460969
4.1.1.44|4-carboxymuconolactone decarboxylase	0.844403715179339	0.0223101029353594	0.0742318800679507	0.00916626812733809	0.049888033690013
4.1.1.48|Indole-3-glycerol-phosphate synthase	0.846796452436842	0.000351457708293399	0	0.116646736880079	0.0362053529747851
4.1.1.49|Phosphoenolpyruvate carboxykinase (ATP)	0.878872518309596	0.0915466760241158	0	0.025946579299319	0.00363422636696884
4.1.1.5|Acetolactate decarboxylase	0.856260149380476	0.126878049737753	0	0.00835750253263624	0.00850429834913482
4.1.1.50|Adenosylmethionine decarboxylase	0.888496768422914	0.0760982136247465	0	0.0290243721925657	0.00638064575977433
4.1.1.65|Phosphatidylserine decarboxylase	0.839473220898262	0.0500830724940292	0	0.109479284624653	0.000964421983055832
4.1.1.70|Glutaconyl-CoA decarboxylase	0.833961897837658	0.00479109952347646	0.13005928595151	0.0301443059033589	0.00104341078399592
4.1.1.76|Arylmalonate decarboxylase	0.741871969035809	0.00154531304578462	0	0.0553168591029918	0.201265858815415
4.1.1.8|Oxalyl-CoA decarboxylase	0.849654783626828	0.0622352101642348	0.0284156938651041	0.0458662305405253	0.0138280818033082
4.1.1.82|Phosphonopyruvate decarboxylase	0.709517990140313	0.0662205303133133	0.187938601328014	0.00389693605011438	0.0324259421682451
4.1.1.83|4-hydroxyphenylacetate decarboxylase	0.706687216289668	0.0225873346155342	0	0.00147539242743659	0.269250056667361
4.1.1.88|Biotin-independent malonate decarboxylase	0.471692751778104	0.00708799471499436	0	0.262463319156969	0.258755934349933
4.1.1.96|Carboxynorspermidine decarboxylase	0.976484676413809	0.0220415198884656	0	0.000725197188752104	0.00074860650897359
4.1.2.13|Fructose-bisphosphate aldolase	0.618022843126005	0.0450162578537366	0.243626649297357	0.00168997650200896	0.091644273220892
4.1.2.14|2-dehydro-3-deoxy-phosphogluconate aldolase	0.806491630895366	0.0651261108067956	0	0.127674087385617	0.000708170912221548
4.1.2.17|L-fuculose-phosphate aldolase	0.856835910180861	0.0328264433486385	0	0.107971877819054	0.00236576865144721
4.1.2.19|Rhamnulose-1-phosphate aldolase	0.898211368659297	0.000629024891698419	0	0.0564472576324213	0.0447123488165829
4.1.2.21|2-dehydro-3-deoxy-6-phosphogalactonate aldolase	0.9268384509216	0.0532798145000604	0	0.00572612754196146	0.0141556070363785
4.1.2.25|Dihydroneopterin aldolase	0.838103194204505	0.0126488517567352	0	0.116523957407524	0.0327239966312357
4.1.2.29|5-dehydro-2-deoxyphosphogluconate aldolase	0.931286698897652	0.0314696141732928	0	0.0237033203980125	0.0135403665310424
4.1.2.4|Deoxyribose-phosphate aldolase	0.899506767789918	0.000199869552898696	0	0.0493493580400412	0.0509440046171426
4.1.2.40|Tagatose-bisphosphate aldolase	0.83644501056368	0.120209766235119	0	0.038765499344319	0.00457972385688211
4.1.2.42|D-threonine aldolase	0.673028886518289	0.0147089645775037	0	0.00278586164036465	0.309476287263843
4.1.2.48|Low-specificity L-threonine aldolase	0.804269265356527	0.00469173094872451	0.116003299162335	0.0303046099555662	0.0447310945768473
4.1.2.5|L-threonine aldolase	0.92208010081556	0.0403369965845831	0.00241381374595282	0.0339461209773818	0.00122296787652237
4.1.2.50|6-carboxytetrahydropterin synthase	0.858982803396469	0.0686701163931887	0	0.0561649010009277	0.0161821792094143
4.1.2.9|Phosphoketolase	0.902757844467124	0.0677293969729656	0	0.0132232010106937	0.0162895575492171
4.1.3.16|4-hydroxy-2-oxoglutarate aldolase	0.803675879315341	0.066227860683259	0	0.129204965975462	0.000891294025937973
4.1.3.27|Anthranilate synthase	0.857240521227711	0.00187457870562755	0.0685612643721479	0.0165875604684047	0.0557360752261087
4.1.3.3|N-acetylneuraminate lyase	0.959487002650323	0.00986393211823402	7.02503235232168e-20	0.0287708862649038	0.00187817896653896
4.1.3.30|Methylisocitrate lyase	0.834627706498975	0.0355230454540566	0.120635908995966	0.00901375540711928	0.000199583643883218
4.1.3.32|2,3-dimethylmalate lyase	0.83219441682914	0.149431033546293	0	0.0183618053836888	1.27442408788148e-05
4.1.3.34|Citryl-CoA lyase	0.813571276829945	0.0214880691471426	0.147679249281812	0.00946082905920721	0.00780057568189296
4.1.3.36|1,4-dihydroxy-2-naphthoyl-CoA synthase	0.814377520495176	0.0169065050399115	0.148052583081198	0.0190734327979481	0.00158995858576624
4.1.3.39|4-hydroxy-2-oxovalerate aldolase	0.637323023093387	0.246158937710539	0	0.000142015399925541	0.116376023796149
4.1.3.4|Hydroxymethylglutaryl-CoA lyase	0.847533007987032	0.0484755428647064	0	0.0136634261212452	0.0903280230270164
4.1.3.6|Citrate (pro-3S)-lyase	0.911072007080706	0.0848596650588183	0	0.00200352641294505	0.00206480144753059
4.1.99.1|Tryptophanase	0.909132398744044	0.0232957719516229	0	0.0227537452980019	0.0448180840063309
4.1.99.11|Benzylsuccinate synthase	0.874427579039743	0.0681634089234715	0.0357178966871161	0.00814320078408932	0.0135479145655801
4.1.99.12|3,4-dihydroxy-2-butanone-4-phosphate synthase	0.728758945740664	0.127474052789635	0	0.13230624292366	0.0114607585460405
4.1.99.17|Phosphomethylpyrimidine synthase	0.62572608059294	0.191160457377639	0	0.000757270905107604	0.182356191124313
4.1.99.19|2-iminoacetate synthase	0.767579936923152	0.153361564844505	0	0.057278428556789	0.0217800696755544
4.1.99.2|Tyrosine phenol-lyase	0.878662704282152	0.0476681946982537	0	0.0190160288278449	0.0546530721917494
4.2.1.1|Carbonate dehydratase	0.467656237369455	0.275769643904641	0.227008976158412	0.0056189844979338	0.0239461580695577
4.2.1.10|3-dehydroquinate dehydratase	0.849091607252596	0.058651084325901	0	0.0880892672709522	0.0041680411505512
4.2.1.11|Phosphopyruvate hydratase	0.87536108329496	0.000314512492478187	0.0987867052839504	0.00170970741471918	0.0238279915138919
4.2.1.113|o-succinylbenzoate synthase	0.924133252252907	0.0587682393954111	0	0.00293859017288834	0.0141599181787938
4.2.1.115|UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	0.8811094994911	0.0186307800695303	0.0898879993112588	0.00933676725427821	0.00103495387383318
4.2.1.118|3-dehydroshikimate dehydratase	0.734772284412448	0.0673346879145017	0.16774941148221	0.0299117354796941	0.000231880711145909
4.2.1.120|4-hydroxybutanoyl-CoA dehydratase	0.8254727459013	0.0325369001962393	0.105054581178374	0.00139049936284298	0.0355452733612432
4.2.1.126|N-acetylmuramic acid 6-phosphate etherase	0.816988411231731	0.0742653516873078	0.0717011702408326	0.0192986684925357	0.0177463983475926
4.2.1.135|UDP-N-acetylglucosamine 4,6-dehydratase (configuration-retaining)	0.948446349079078	0.00141282542451816	0	0.0112019740590565	0.0389388514373478
4.2.1.136|ADP-dependent NAD(P)H-hydrate dehydratase	0.903541732150339	0.0340726345583467	0	0.0382407748368757	0.0241448584544387
4.2.1.151|Chorismate dehydratase	0.940897505262383	0.0546510624273829	0	0.00384616770900562	0.000605264601228141
4.2.1.17|Enoyl-CoA hydratase	0.850153116324017	0.143722139994885	0	0.000246312165838025	0.00587843151526018
4.2.1.19|Imidazoleglycerol-phosphate dehydratase	0.821232360636273	0.021224989425297	0.104565394593401	0.0295226667469499	0.0234545885980785
4.2.1.2|Fumarate hydratase	0.891377413223322	0.0320587455889863	0.0588831455952076	0.0175811410348307	9.95545576530884e-05
4.2.1.20|Tryptophan synthase	0.975212737261715	0.000484686674126106	0	0.0214508924939548	0.00285168357020426
4.2.1.22|Cystathionine beta-synthase	0.890731390197841	0.0869947731558566	0	0.0128032746815178	0.00947056196478454
4.2.1.24|Porphobilinogen synthase	0.895286903054379	0.000182900175430051	0.021199239424891	0.0356487167209251	0.0476822406243744
4.2.1.3|Aconitate hydratase	0.855079392598357	0.0561103038763354	0	0.0887578500006681	5.24535246391782e-05
4.2.1.30|Glycerol dehydratase	0.873986463227924	0.00338424653843447	0	0.0353831287845585	0.0872461614490827
4.2.1.32|L(+)-tartrate dehydratase	0.985785073131616	0.00638728056309032	0	0.00653144591554581	0.00129620038974825
4.2.1.33|3-isopropylmalate dehydratase	0.838470250889446	0.020746194335734	0.139731133994579	5.12681779883679e-06	0.00104729396244171
4.2.1.40|Glucarate dehydratase	0.571269979033547	0.0365612892702467	0.356304162371964	0.0308283516164299	0.00503621770781255
4.2.1.42|Galactarate dehydratase	0.784081463235302	0.0280530794158101	0.185745417177294	0.000148367461976533	0.00197167270961699
4.2.1.44|Myo-inosose-2 dehydratase	0.761087250838173	5.99995913353774e-05	0.0883269920200322	0.139660739669959	0.0108650178805003
4.2.1.45|CDP-glucose 4,6-dehydratase	0.982315323773206	0.00104289087135834	0	0.00967038804477011	0.00697139731066557
4.2.1.46|dTDP-glucose 4,6-dehydratase	0.852778050889137	0.1165377003712	0	0.00811454901953493	0.0225696997201281
4.2.1.47|GDP-mannose 4,6-dehydratase	0.764418235372994	0.210254412644259	0	0.0152281519052124	0.010099200077534
4.2.1.49|Urocanate hydratase	0.814513366309188	0.0859205028962597	0	0.0994455450343191	0.000120585760233076
4.2.1.51|Prephenate dehydratase	0.982462884256276	6.70123964366246e-06	0	0.00164351580180336	0.0158868987022774
4.2.1.53|Oleate hydratase	0.948113723249208	0.0338570194971707	0	0.0168762627353454	0.00115299451827621
4.2.1.55|3-hydroxybutyryl-CoA dehydratase	0.904988571188349	0.00112223563279175	0	0.0250311925517555	0.0688580006271042
4.2.1.59|3-hydroxyacyl-[acyl-carrier-protein] dehydratase	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
4.2.1.6|Galactonate dehydratase	0.93660358809679	0.0426974938581129	0	0.0201814346694857	0.000517483375611511
4.2.1.68|L-fuconate dehydratase	0.599380919718199	0.264630436513418	0.0436635906206321	0.0129132841077016	0.0794117690400494
4.2.1.7|Altronate dehydratase	0.659342865872934	0.00230658245398124	0.277847887170405	0.0598981029872422	0.000604561515437471
4.2.1.70|Pseudouridylate synthase	0.962200774491826	0.0325450874092109	0	0.00521291650349891	4.12215954643874e-05
4.2.1.75|Uroporphyrinogen-III synthase	0.655769128520148	0.0589410561661346	0.283966093068766	0.00104926013158769	0.000274462113363784
4.2.1.79|2-methylcitrate dehydratase	0.824684005813105	0.054884812107186	0.103887348778423	0.00297612172084482	0.0135677115804409
4.2.1.8|Mannonate dehydratase	0.754364820074069	0.000458442252235571	0	0.239016313173611	0.00616042450008449
4.2.1.85|Dimethylmaleate hydratase	0.718042765961812	0.00682206815074227	0.25465020673277	0.00232175791673966	0.0181632012379362
4.2.1.9|Dihydroxy-acid dehydratase	0.860578763329694	0.016148348449729	0.116603077305882	0.00478797380449328	0.00188183711020222
4.2.1.99|2-methylisocitrate dehydratase	0.768397783815077	0.0536928257669971	0.161731781381392	0.0091620645982442	0.00701554443828927
4.2.2.2|Pectate lyase	0.974157115261713	0.00266517703353864	0	0.0136434776475335	0.00953423005721471
4.2.2.6|Oligogalacturonide lyase	0.74842364040373	0.00153249414854081	0.123263544235941	0.115027887380574	0.0117524338312136
4.2.2.7|Heparin lyase	0.749153665719008	0.195905519854895	0	0.054929380792942	1.14336331545895e-05
4.2.2.8|Heparin-sulfate lyase	0.922001594194418	0.0474604047946219	0	0.0304673911438167	7.06098671437617e-05
4.2.3.1|Threonine synthase	0.956905979562357	0.031228991433731	0	0.00806636234666826	0.0037986666572435
4.2.3.3|Methylglyoxal synthase	0.762971215959412	0.213463922960365	0	0.0139758604601498	0.00958900062007299
4.2.3.4|3-dehydroquinate synthase	0.880878541278446	0.048374063293062	0	0.0474466424165956	0.0233007530118959
4.2.3.5|Chorismate synthase	0.77980865640277	0.0937188765445804	0	0.107520118354903	0.0189523486977464
4.2.99.18|DNA-(apurinic or apyrimidinic site) lyase	0.884620871675121	0.0774271075798473	0	0.00285248136938245	0.035099539375649
4.3.1.1|Aspartate ammonia-lyase	0.806966381514579	0.0515233312767086	0	0.13753782497411	0.00397246223460263
4.3.1.12|Ornithine cyclodeaminase	0.956358146663648	0.0286819552918591	0	0.0149486484331403	1.12496113530415e-05
4.3.1.15|Diaminopropionate ammonia-lyase	0.861925239309426	0.0413647098836945	0.0221691825843451	0.00029563378587281	0.0742452344366617
4.3.1.17|L-serine ammonia-lyase	0.904530812875155	0.081000252896133	0	0.000171770161769272	0.0142971640669428
4.3.1.18|D-serine ammonia-lyase	0.656899460258152	0.0774965830503755	0.254477216199262	0.00253053087340242	0.0085962096188086
4.3.1.19|Threonine ammonia-lyase	0.97307907666383	0.0026564963907402	0	0.0199358929833358	0.00432853396209367
4.3.1.2|Methylaspartate ammonia-lyase	0.912423357603923	0.0818204265822052	0	0.00481578719749791	0.000940428616373397
4.3.1.3|Histidine ammonia-lyase	0.800809710275252	0.0739064630466123	0	0.124743641413194	0.000540185264942428
4.3.1.4|Formimidoyltetrahydrofolate cyclodeaminase	0.873313152788853	0.00987688158889248	0.103898952690493	0.00216610473551427	0.0107449081962471
4.3.1.7|Ethanolamine ammonia-lyase	0.850023844367034	0.146263084672497	0	0.000900152898556225	0.00281291806191312
4.3.2.1|Argininosuccinate lyase	0.870465079904455	0.0253481157455761	0	0.0636617381908724	0.0405250661590962
4.3.2.2|Adenylosuccinate lyase	0.921463586829328	0.0333629766110805	0	0.00572090585693546	0.0394525307026562
4.3.2.3|Ureidoglycolate lyase	0.673965159582839	0.00188132824998856	0.0057435915992151	0.0185169673082679	0.29989295325969
4.3.3.6|Pyridoxal 5-phosphate synthase (glutamine hydrolyzing)	0.795215661811368	0.00697279003767505	0.164940370316805	0.0328570862410681	1.4091593083619e-05
4.3.3.7|4-hydroxy-tetrahydrodipicolinate synthase	0.86416361145985	0.0467775732312591	0	0.000464911419597195	0.0885939038892941
4.3.99.3|7-carboxy-7-deazaguanine synthase	0.834477759749697	0.046517565602641	0	0.116935794096768	0.0020688805508941
4.3.99.4|Choline trimethylamine-lyase	0.752372853054539	3.79098676303174e-05	0.00833308836547636	0.211584978674407	0.0276711700379478
4.4.1.1|Cystathionine gamma-lyase	0.891879808328041	0.0790248071085573	0	0.0178229808622916	0.01127240370111
4.4.1.11|Methionine gamma-lyase	0.781133323976225	0.00606678925655567	0.17434178009912	0.0274768998511979	0.0109812068169015
4.4.1.21|S-ribosylhomocysteine lyase	0.79292808202999	0.09739619786627	0	0.0211309338016799	0.0885447863020605
4.4.1.24|(2R)-sulfolactate sulfo-lyase	0.466061990969387	0.357549412061681	0.0521736308556401	0.0607050386206818	0.0635099274926094
4.4.1.5|Lactoylglutathione lyase	0.965560711145873	0.0192458069958823	0	0.0122400642617754	0.0029534175964691
4.4.1.8|Cystathionine beta-lyase	0.984211802484099	0.00711165116923437	0	0.0055319008522102	0.00314464549445677
4.6.1.1|Adenylate cyclase	0.985408333046808	0.00559580131220637	0	0.00856263860982597	0.000433227031160016
4.6.1.12|2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	0.773534580217219	0.086036612458165	0	0.140283427129224	0.000145380195391561
4.99.1.1|Ferrochelatase	0.712963753630991	0.090215929596301	0.142785377724035	4.53332335008928e-07	0.0540344857163381
4.99.1.3|Sirohydrochlorin cobaltochelatase	0.938528634432891	0.00783901782913773	0.0527470405173284	2.70562748538329e-05	0.000858250945788748
4.99.1.4|Sirohydrochlorin ferrochelatase	0.879437536374298	0.0853193209063168	0	0.0345225610505922	0.000720581668793412
5.1.1.1|Alanine racemase	0.908854594162493	0.0421219192315427	0	0.00158428437226251	0.0474392022337021
5.1.1.13|Aspartate racemase	0.869447646400997	0.104905700250067	0	0.0198317419990952	0.0058149113498411
5.1.1.3|Glutamate racemase	0.88013898038441	0.075849859382601	0	0.000993440974194431	0.0430177192587942
5.1.1.4|Proline racemase	0.958215254785244	0.0243855153661071	0	0.0119576612339505	0.00544156861469846
5.1.1.7|Diaminopimelate epimerase	0.835877567994028	0.0427073863285883	0	0.0181038509523921	0.103311194724991
5.1.3.1|Ribulose-phosphate 3-epimerase	0.925503230254436	0.0236134101134659	0	0.0329658905250131	0.0179174691070851
5.1.3.11|Cellobiose epimerase	0.690473084467213	0.231587325247422	0	0.000848504093127331	0.0770910861922377
5.1.3.13|dTDP-4-dehydrorhamnose 3,5-epimerase	0.746147290391678	0.00480937157454567	0	0.0746970590120988	0.174346279021677
5.1.3.14|UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	0.79648485775472	0.143430926741305	0	0.0600752633649705	8.95213900389422e-06
5.1.3.2|UDP-glucose 4-epimerase	0.937780612389023	0.00060339314237313	0	0.0139260067644503	0.047689987704154
5.1.3.20|ADP-glyceromanno-heptose 6-epimerase	0.924890828312597	0.0332597633750807	0	0.0308856311022138	0.0109637772101085
5.1.3.21|Maltose epimerase	0.803161157295579	0.136580811703182	0.0404413443731045	0.0066617248330419	0.013154961795093
5.1.3.22|L-ribulose-5-phosphate 3-epimerase	0.51401520876578	0.000480178769136878	0.484018921430728	0.000269211172889913	0.00121647986146517
5.1.3.23|UDP-2,3-diacetamido-2,3-dideoxyglucuronic acid 2-epimerase	0.972270241957864	0.00467665613224334	0	0.0197933154129843	0.00325978649690869
5.1.3.24|N-acetylneuraminate epimerase	0.607622430483612	0.145393179418416	0.199381545862613	0.030589421336217	0.0170134228991424
5.1.3.3|Aldose 1-epimerase	0.774819552664054	0.030485611246873	0	0.18841401401734	0.00628082207173301
5.1.3.32|L-rhamnose mutarotase	0.879590151092641	0.0178584057920823	0	0.0840759885616739	0.0184754545536029
5.1.3.4|L-ribulose-5-phosphate 4-epimerase	0.708808231724777	0.112026503555674	0	0.169043100445741	0.0101221642738075
5.1.3.8|N-acylglucosamine 2-epimerase	0.667182309412727	0.060816527241833	0	0.22548025671355	0.0465209066318896
5.1.3.9|N-acylglucosamine-6-phosphate 2-epimerase	0.730659609986587	0.19119059334238	0	0.0649266764127153	0.0132231202583174
5.1.99.1|Methylmalonyl-CoA epimerase	0.934727223407755	0.0122269159338608	0	0.051095352427357	0.0019505082310273
5.1.99.6|NAD(P)H-hydrate epimerase	0.780528748381177	0.0358982298459405	0	0.158436102417847	0.0251369193550361
5.2.1.8|Peptidylprolyl isomerase	0.940751409968277	0.00486344215253849	0	0.0502000463946668	0.00418510148451784
5.3.1.1|Triose-phosphate isomerase	0.934258612348119	0.0253091024435055	0	0.000131731352425982	0.0403005538559501
5.3.1.12|Glucuronate isomerase	0.798562504505779	0.0328986215986559	0	0.155677930991463	0.0128609429041023
5.3.1.13|Arabinose-5-phosphate isomerase	0.940453864941282	0.0210304444520667	0	0.0132958080982714	0.0252198825083798
5.3.1.14|L-rhamnose isomerase	0.849584381782692	0.101813202669091	0	0.0459056298886227	0.00269678565959471
5.3.1.16|isomerase	0.749815082497696	0.0844539230900815	0	0.162572076757068	0.00315891765515464
5.3.1.17|5-dehydro-4-deoxy-D-glucuronate isomerase	0.799912699679317	0.0502962890212548	0	0.133956698261093	0.0158343130383348
5.3.1.22|Hydroxypyruvate isomerase	0.658936916696221	0.216864298434607	0	0.0171345894586731	0.107064195410499
5.3.1.23|S-methyl-5-thioribose-1-phosphate isomerase	0.928736030978622	0.0467003177338343	0	0.0142336810164204	0.0103299702711233
5.3.1.24|Phosphoribosylanthranilate isomerase	0.758328315140604	0.152024968099908	0	0.0141612664495439	0.0754854503099438
5.3.1.25|L-fucose isomerase	0.892423766915056	0.066696858578373	0	0.0398874855962404	0.000991888910330564
5.3.1.26|Galactose-6-phosphate isomerase	0.829847666792371	0.148484108973077	0	0.0199457593614721	0.00172246487307981
5.3.1.27|6-phospho-3-hexuloisomerase	0.727528551329644	0.0456139600871402	0	0.225148248113376	0.00170924046983994
5.3.1.28|D-sedoheptulose 7-phosphate isomerase	0.989673128943257	0.00923766808085876	0	0.000507731657558535	0.000581471318325728
5.3.1.4|L-arabinose isomerase	0.724499502394559	8.28785848853082e-06	0	0.0354121981512271	0.240080011595726
5.3.1.5|Xylose isomerase	0.845210549281379	0.0754752858761804	0.00775433421496632	0.0709898913335053	0.000569939293969271
5.3.1.6|Ribose-5-phosphate isomerase	0.853993999277667	0.126230033063281	0	0.0131100035467233	0.00666596411232812
5.3.1.8|Mannose-6-phosphate isomerase	0.880261318652843	0.0867630912851326	0	0.0299913030236347	0.00298428703838984
5.3.1.9|Glucose-6-phosphate isomerase	0.846854173338483	0.0624997752365337	0	0.026085712007678	0.0645603394173051
5.3.2.3|deoxy-alpha-D-galactopyranose-forming)	0.788045563901341	0.0539842735821717	0.0647395756134578	0.0839095417115247	0.0093210451915044
5.3.3.10|5-carboxymethyl-2-hydroxymuconate Delta-isomerase	0.919587491472705	0.000719716717556455	0	0.0773953168434708	0.00229747496626816
5.3.3.2|Isopentenyl-diphosphate Delta-isomerase	0.855942878874809	0.12770526863298	0	0.0122821239308901	0.0040697285613212
5.3.3.3|Vinylacetyl-CoA Delta-isomerase	0.760731452583511	0.0350010235173438	0.169179108084728	0.00152945229291164	0.0335589635215057
5.4.2.1|Transferred entry	0.825374559591044	0.100662104176493	0	0.0576907284911577	0.0162726077413053
5.4.2.10|Phosphoglucosamine mutase	0.81885839596109	0.109076450561597	0	0.0299930215515756	0.042072131925737
5.4.2.11|Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	0.900926798840195	0.097468363915212	0	1.52154444627929e-06	0.00160331570014703
5.4.2.12|Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)	0.70983644180429	0.210390581547165	0	0.0793481638844584	0.000424812764086762
5.4.2.2|Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	0.885079287301228	0.0782888733057502	0	0.0140239737900171	0.0226078656030052
5.4.2.6|Beta-phosphoglucomutase	0.85701806367735	0.114651973718788	0	0.0244510272426235	0.00387893536123806
5.4.2.7|Phosphopentomutase	0.777154664643779	0.0949562699990699	0	0.0717273901068125	0.056161675250339
5.4.2.8|Phosphomannomutase	0.929602829184059	2.67875871410983e-05	0	0.0694966027560315	0.000873780472768383
5.4.2.9|Phosphoenolpyruvate mutase	0.618866398750585	0.165745540547412	0.170912526851331	0.0042783593703066	0.0401971744803658
5.4.3.2|Lysine 2,3-aminomutase	0.546648314655045	0.0455180608249818	0.305860127173969	0.101037405712348	0.00093609163365648
5.4.3.8|Glutamate-1-semialdehyde 2,1-aminomutase	0.894341081978899	0.00333034905227993	0	0.0457048837427233	0.0566236852260976
5.4.4.2|Isochorismate synthase	0.929041319929987	0.0523165385432964	0	0.000647269359214403	0.0179948721675025
5.4.99.1|Methylaspartate mutase	0.970776144173422	0.00181562645319188	0	0.0124654209478788	0.0149428084255073
5.4.99.12|tRNA pseudouridine(38-40) synthase	0.766849028565172	0.155075386825881	0	0.0289806752736447	0.0490949093353028
5.4.99.18|5-(carboxyamino)imidazole ribonucleotide mutase	0.803731173537008	0.0895978153682099	0	0.0948171099019787	0.0118539011928038
5.4.99.2|Methylmalonyl-CoA mutase	0.9178264497426	0.0334624978919013	0	0.0445708092653365	0.00414024310016196
5.4.99.22|23S rRNA pseudouridine(2605) synthase	0.799861536479902	0.0703187840018478	0.119995390243462	0.0078108388429448	0.00201345043184351
5.4.99.23|23S rRNA pseudouridine(1911/1915/1917) synthase	0.872935157000187	0.015432005637002	0.0736996850097664	0.00374538077354526	0.0341877715794999
5.4.99.24|23S rRNA pseudouridine(955/2504/2580) synthase	0.921733832050786	0.0307207785430008	0	0.0470590031912094	0.000486386215003991
5.4.99.25|tRNA pseudouridine(55) synthase	0.95836187884398	0.00341796227749187	0	0.0382201426857183	1.61928093357962e-08
5.4.99.26|tRNA pseudouridine(65) synthase	0.954525220072002	0.000157674740193234	0	0.0294393605321632	0.0158777446556415
5.4.99.27|tRNA pseudouridine(13) synthase	0.850855626390568	0.0319026585075584	0.108888334568658	0.00170251090659899	0.0066508696266163
5.4.99.28|tRNA pseudouridine(32) synthase	0.912122237361506	0.00399789332357785	0.0400595310761052	0.0139769590867863	0.0298433791520245
5.4.99.5|Chorismate mutase	0.97005199851903	0.0219547037854255	0	0.000303949908183162	0.00768934778736101
5.4.99.61|Precorrin-8X methylmutase	0.845169406180398	0.000661799566149536	0.117343627802645	0.0132769763476994	0.0235481901031074
5.4.99.62|D-ribose pyranase	0.831990464862231	0.158466942980393	0	0.00925919031000364	0.000283401847372457
5.4.99.9|UDP-galactopyranose mutase	0.932619444068667	0.0404671438274082	0	0.0263808292492634	0.000532582854661086
