Residuals	number_of_pups_scaled	genotype	weight_grams_scaled	lipocalin2_pg_ml_scaled
3.2.1.78-RXN|(expasy) Mannan endo-1,4-beta-mannosidase [3.2.1.78]	0.702192025578341	0.0276042193354356	0.251912193531894	0.0123031205676634	0.005988440986666
3.2.1.8-RXN|(expasy) Endo-1,4-beta-xylanase [3.2.1.8]	0.458390593681728	0.269197921041602	0	0.151614212676376	0.120797272600293
3.2.1.80-RXN|(expasy) AMBIGUOUS [3.2.1.153; 3.2.1.80]	0.533409990387609	0.040076183621691	0.263382181515389	0.0370481145476952	0.126083529927616
3.2.1.82-RXN|(expasy) Exo-poly-alpha-digalacturonosidase [3.2.1.82]	0.586638673228136	0.162229276138725	0	0.119087619352586	0.132044431280553
3.2.1.83-RXN|(expasy) Kappa-carrageenase [3.2.1.83]	0.480165409356666	0.0559019180417662	0.14199605687407	0.210060148195679	0.111876467531819
3.2.1.89-RXN|(expasy) Arabinogalactan endo-beta-1,4-galactanase [3.2.1.89]	0.930485969885034	0.00716689534798145	0	0.0244396410858155	0.037907493681169
3.2.1.96-RXN|(expasy) Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [3.2.1.96]	0.957518696816706	0.026744344879103	0	0.0118194487907828	0.00391750951340835
3.2.1.99-RXN|(expasy) Arabinan endo-1,5-alpha-L-arabinosidase [3.2.1.99]	0.820952373194923	0.0211828050506139	0	0.00247215276188718	0.155392668992576
3.2.2.15-RXN|(expasy) DNA-deoxyinosine glycosylase [3.2.2.15]	0.951779507660323	0.01537404113749	0	0.0141788416274781	0.0186676095747093
3.2.2.23-RXN|(expasy) DNA-formamidopyrimidine glycosylase [3.2.2.23]	0.872908573943328	0.109229755200388	0	0.00532130180120708	0.0125403690550769
3.2.2.24-RXN|(expasy) ADP-ribosyl-[dinitrogen reductase] hydrolase [3.2.2.24]	0.925485885041551	0.000255381365046139	0	0.00270201507623203	0.0715567185171705
3.4.11.1-RXN|(expasy) AMBIGUOUS [3.4.11.1; 3.4.11.9]	0.881300376287943	0.0195167217803524	0	0.0873703395163541	0.0118125624153508
3.4.11.10-RXN|(expasy) Bacterial leucyl aminopeptidase [3.4.11.10]	0.880713839108611	0.0223510941498059	0	0.0806017018262078	0.0163333649153753
3.4.11.18-RXN|(expasy) Methionyl aminopeptidase [3.4.11.18]	0.920657888207102	0.0180203279086127	0	0.0507639121049554	0.0105578717793301
3.4.11.4-RXN|(expasy) Tripeptide aminopeptidase [3.4.11.4]	0.922751257805348	0.0216536758328543	0.0355967778894843	0.000350068067488595	0.0196482204048245
3.4.11.5-RXN|(expasy) Prolyl aminopeptidase [3.4.11.5]	0.859432611601259	0.118315391931309	0	0.0177794523286894	0.00447254413874282
3.4.11.6-RXN|(expasy) Aminopeptidase B [3.4.11.6]	0.907213461744492	0.0909991017307098	0	0.000399387233172557	0.00138804929162563
3.4.11.9-RXN|(expasy) Xaa-Pro aminopeptidase [3.4.11.9]	0.890313466967192	0.0291706645931712	0	0.0799063626274095	0.000609505812226777
3.4.13.18-RXN|(expasy) Cytosol nonspecific dipeptidase [3.4.13.18]	0.939464938611049	0.0197733401539353	0	0.038345272587772	0.00241644864724348
3.4.13.20-RXN|(expasy) Beta-Ala-His dipeptidase [3.4.13.20]	0.778440400833702	0.00546104110213881	0	0.203599585744095	0.0124989723200645
3.4.13.21-RXN|(expasy) Dipeptidase E [3.4.13.21]	0.868311336090754	0.0337810014478569	0	0.0936832757118851	0.00422438674950411
3.4.13.22-RXN|(expasy) D-Ala-D-Ala dipeptidase [3.4.13.22]	0.90277503288461	0.0340325515822247	0.0347861451381935	0.0239135022051101	0.00449276818986156
3.4.13.9-RXN|(expasy) Xaa-Pro dipeptidase [3.4.13.9]	0.834749577119261	0.12497721824346	0	0.0283941350935981	0.0118790695436802
3.4.14.11-RXN|(expasy) Xaa-Pro dipeptidyl-peptidase [3.4.14.11]	0.869286693519609	0.116920681404304	0	0.00928074969685022	0.00451187537923724
3.4.14.12-RXN|(expasy) Xaa-Xaa-Pro tripeptidyl-peptidase [3.4.14.12]	0.948546875900531	0.0115239372483876	0	0.0214424579144316	0.0184867289366499
3.4.14.4-RXN|(expasy) Dipeptidyl-peptidase III [3.4.14.4]	0.989425781570015	2.3577874405002e-06	0	0.00958209987769837	0.000989760764846071
3.4.14.5-RXN|(expasy) Dipeptidyl-peptidase IV [3.4.14.5]	0.738203299483619	0.00845566778120537	0.205802434254641	0.0404506768384514	0.00708792164208298
3.4.15.5-RXN|(expasy) Peptidyl-dipeptidase Dcp [3.4.15.5]	0.919737109933523	0.000240001554285814	0	0.0699205255963338	0.0101023629158574
3.4.16.4-RXN|(expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	0.704004075081997	0.0883824288705863	0.132239811775901	0.0140807531697712	0.0612929311017446
3.4.17.13-RXN|(expasy) Muramoyltetrapeptide carboxypeptidase [3.4.17.13]	0.512606907241093	0.0328790416595061	0.307728038669243	0.00217139471613618	0.144614617714022
3.4.17.14-RXN|(expasy) Zinc D-Ala-D-Ala carboxypeptidase [3.4.17.14]	0.704452222614023	0.153592123236925	0	0.122163513557571	0.0197921405914806
3.4.17.19-RXN|(expasy) Carboxypeptidase Taq [3.4.17.19]	0.896981387575823	0.0229604715928572	0	0.0121406734873046	0.0679174673440148
3.4.17.8-RXN|(expasy) AMBIGUOUS [3.4.16.4; 3.4.17.8]	0.704004075081997	0.0883824288705863	0.132239811775901	0.0140807531697712	0.0612929311017446
3.4.19.11-RXN|(expasy) Gamma-D-glutamyl-meso-diaminopimelate peptidase [3.4.19.11]	0.899144723618099	0.0608483388191459	0.0149187746963003	0.0207286352591742	0.00435952760728048
3.4.21.102-RXN|(expasy) C-terminal processing peptidase [3.4.21.102]	0.88934728165636	0.093212848275864	0	0.0123257332038498	0.00511413686392648
3.4.21.105-RXN|(expasy) Rhomboid protease [3.4.21.105]	0.736783395989108	0.134100176555269	0	0.128707340227191	0.000409087228431516
3.4.21.107-RXN|(expasy) Peptidase Do [3.4.21.107]	0.476668549841582	0.0193227614786403	0.321456577797518	0.00221823622830818	0.180333874653952
3.4.21.108-RXN|(expasy) HtrA2 peptidase [3.4.21.108]	0.739029748337974	0.0597103209923082	0.123097314340114	0.0215087694282585	0.0566538469013446
3.4.21.116-RXN|(expasy) SpoIVB peptidase [3.4.21.116]	0.943098785325964	0.0494111068173605	0	0.0074800365018877	1.00713547877204e-05
3.4.21.26-RXN|(expasy) Prolyl oligopeptidase [3.4.21.26]	0.852664913678844	0.0611108635311351	0	0.0710939931609553	0.0151302296290658
3.4.21.53-RXN|(expasy) Endopeptidase La [3.4.21.53]	0.938342578238771	0.0503595918343409	0	0.0112584736612137	3.93562656746245e-05
3.4.21.62-RXN|(expasy) Subtilisin [3.4.21.62]	0.706572483030222	0.122034223601986	0.169444151677865	0.00173779745382512	0.000211344236102066
3.4.21.88-RXN|(expasy) Repressor LexA [3.4.21.88]	0.764174025003818	0.174198198532321	0	0.0480519793428599	0.0135757971210013
3.4.21.89-RXN|(expasy) Signal peptidase I [3.4.21.89]	0.82966514825538	0.113901610742955	0	0.0344116236273583	0.0220216173743065
3.4.21.92-RXN|(expasy) Endopeptidase Clp [3.4.21.92]	0.757595041992593	0.111306890576497	0	0.129268622143075	0.00182944528783425
3.4.22.40-RXN|(expasy) Bleomycin hydrolase [3.4.22.40]	0.862494956616514	0.114543269663665	0	0.0178273935060367	0.00513438021378473
3.4.23.43-RXN|(expasy) Prepilin peptidase [3.4.23.43]	0.87685746152222	0.00358513992967367	0.105569650374978	0.00673536386052433	0.00725238431260431
3.4.24.55-RXN|(expasy) Pitrilysin [3.4.24.55]	0.576074813470136	0.00240555501191813	0.236069181041174	0.052215494768777	0.133234955707995
3.4.24.64-RXN|(expasy) Mitochondrial processing peptidase [3.4.24.64]	0.818864422045779	0.131471145743694	0	0.0377951823935342	0.0118692498169932
3.4.24.70-RXN|(expasy) Oligopeptidase A [3.4.24.70]	0.894186085360661	0.0239469217401925	0	0.0583156371313188	0.0235513557678275
3.4.24.71-RXN|(expasy) Endothelin-converting enzyme 1 [3.4.24.71]	0.924299908850658	0.0591054840731419	0	0.0131035593309835	0.00349104774521668
3.4.24.75-RXN|(expasy) Lysostaphin [3.4.24.75]	0.429218625917724	0.0376291794881706	0.3500750712346	0.0199532515166071	0.163123871842899
3.5.1.26-RXN|(expasy) N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase [3.5.1.26]	0.948466087967679	0.0023510058784109	0	0.0412726010888795	0.00791030506503019
3.5.1.27-RXN|(expasy) Peptide deformylase [3.5.1.88]	0.874379804695056	0.121418341683483	0	0.00245699546365757	0.00174485815780402
3.5.1.77-RXN|(expasy) N-carbamoyl-D-amino-acid hydrolase [3.5.1.77]	0.60228445257803	0.000728260267922207	0.254154126110193	0.133537446220757	0.00929571482309735
3.5.1.80-RXN|(expasy) N-acetylglucosamine-6-phosphate deacetylase [3.5.1.25]	0.946506120977229	0.0469875630786477	0	0.00236149533150893	0.00414482061261407
3.5.1.81-RXN|(expasy) N-acyl-D-amino-acid deacylase [3.5.1.81]	0.835569252375068	0.0482926629964656	0	0.0405220027711574	0.0756160818573088
3.5.1.88-RXN|(expasy) Peptide deformylase [3.5.1.88]	0.874379804695056	0.121418341683483	0	0.00245699546365757	0.00174485815780402
3.5.1.91-RXN|(expasy) N-substituted formamide deformylase [3.5.1.91]	0.891594962942684	0.000124540068111258	0	0.0255407665781417	0.0827397304110635
3.5.4.30-RXN|(expasy) dCTP deaminase (dUMP-forming) [3.5.4.30]	0.857012626962174	0.0184124525280728	0.111250953723765	0.0103803352081027	0.00294363157788562
3.6.1.41-RXN|(expasy) Bis(5-nucleosyl)-tetraphosphatase (symmetrical) [3.6.1.41]	0.980334027679896	0.0111086432219777	0	0.00816806092889453	0.000389268169231375
3.6.3.28-RXN|(expasy) ABC-type phosphonate transporter [7.3.2.2]	0.866106227614543	0.108996325279422	0	0.0235146575766526	0.00138278952938224
325-BISPHOSPHATE-NUCLEOTIDASE-RXN|(expasy) 3(2),5-bisphosphate nucleotidase [3.1.3.7]	0.91327650542179	0.0835986677112701	0	0.00276066811151837	0.000364158755421027
3OHSTEROXRED-RXN|(expasy) 3-alpha-hydroxybile acid CoA 3-dehydrogenase [1.1.1.395]	0.737393033031347	0.0404329414637397	0.197008243669147	6.87506953286077e-05	0.0250970311404384
3PGAREARR-RXN|(expasy) Phosphoglycerate mutase (2,3-diphosphoglycerate-independent) [5.4.2.12]	0.70983644180429	0.210390581547165	0	0.0793481638844584	0.000424812764086762
4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN|(expasy) 4-carboxymuconolactone decarboxylase [4.1.1.44]	0.844403715179339	0.0223101029353594	0.0742318800679507	0.00916626812733809	0.049888033690013
4-PYRIDOXOLACTONASE-RXN|(expasy) 4-pyridoxolactonase [3.1.1.27]	0.83897397766814	0.0330524499518913	0	0.127048576258048	0.000924996121920049
4.1.1.32-RXN|(expasy) Phosphoenolpyruvate carboxykinase (GTP) [4.1.1.32]	0.786554972029079	0.116858248493286	0	0.0147483130232101	0.0818384664544253
4.1.1.76-RXN|(expasy) Arylmalonate decarboxylase [4.1.1.76]	0.741871969035809	0.00154531304578462	0	0.0553168591029918	0.201265858815415
4.1.1.82-RXN|(expasy) Phosphonopyruvate decarboxylase [4.1.1.82]	0.709517990140313	0.0662205303133133	0.187938601328014	0.00389693605011438	0.0324259421682451
4.1.1.83-RXN|(expasy) 4-hydroxyphenylacetate decarboxylase [4.1.1.83]	0.706687216289668	0.0225873346155342	0	0.00147539242743659	0.269250056667361
4.1.2.29-RXN|(expasy) 5-dehydro-2-deoxyphosphogluconate aldolase [4.1.2.29]	0.931286698897652	0.0314696141732928	0	0.0237033203980125	0.0135403665310424
4.1.2.42-RXN|(expasy) D-threonine aldolase [4.1.2.42]	0.673028886518289	0.0147089645775037	0	0.00278586164036465	0.309476287263843
4.2.1.58-RXN|(metacyc) (3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
4.2.1.59-RXN|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
4.2.1.61-RXN|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.791010467132105	0.0620081222469056	0	0.146117594812628	0.000863815808361001
4.2.1.99-RXN|(expasy) 2-methylisocitrate dehydratase [4.2.1.99]	0.768397783815077	0.0536928257669971	0.161731781381392	0.0091620645982442	0.00701554443828927
4.2.2.2-RXN|(expasy) Pectate lyase [4.2.2.2]	0.974157115261713	0.00266517703353864	0	0.0136434776475335	0.00953423005721471
4.2.2.7-RXN|(expasy) Heparin lyase [4.2.2.7]	0.749153665719008	0.195905519854895	0	0.054929380792942	1.14336331545895e-05
4.2.2.8-RXN|(expasy) Heparin-sulfate lyase [4.2.2.8]	0.922001594194418	0.0474604047946219	0	0.0304673911438167	7.06098671437617e-05
4.2.99.18-RXN|(expasy) DNA-(apurinic or apyrimidinic site) lyase [4.2.99.18]	0.884620871675121	0.0774271075798473	0	0.00285248136938245	0.035099539375649
4.3.1.15-RXN|(expasy) Diaminopropionate ammonia-lyase [4.3.1.15]	0.861925239309426	0.0413647098836945	0.0221691825843451	0.00029563378587281	0.0742452344366617
4.3.1.17-RXN|(expasy) L-serine ammonia-lyase [4.3.1.17]	0.904530812875155	0.081000252896133	0	0.000171770161769272	0.0142971640669428
4.3.1.4-RXN|(expasy) Formimidoyltetrahydrofolate cyclodeaminase [4.3.1.4]	0.873313152788853	0.00987688158889248	0.103898952690493	0.00216610473551427	0.0107449081962471
4.99.1.3-RXN|(expasy) Sirohydrochlorin cobaltochelatase [4.99.1.3]	0.938528634432891	0.00783901782913773	0.0527470405173284	2.70562748538329e-05	0.000858250945788748
4OH2OXOGLUTARALDOL-RXN|(expasy) 4-hydroxy-2-oxoglutarate aldolase [4.1.3.16]	0.803675879315341	0.066227860683259	0	0.129204965975462	0.000891294025937973
5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN|(expasy) 5-dehydro-2-deoxygluconokinase [2.7.1.92]	0.875565709810802	0.0600583988312309	0	0.00538108474369677	0.0589948066142701
5-FORMYL-THF-CYCLO-LIGASE-RXN|(expasy) 5-formyltetrahydrofolate cyclo-ligase [6.3.3.2]	0.915048313212168	0.020493773385552	0	0.043359321380683	0.0210985920215972
5-METHYLTHIORIBOSE-KINASE-RXN|(expasy) S-methyl-5-thioribose kinase [2.7.1.100]	0.875853643306373	0.118510434742203	0	0.00526550822578126	0.000370413725642781
5-NUCLEOTID-RXN|(expasy) 5-nucleotidase [3.1.3.5]	0.956405805861384	0.00342384443429194	0	0.0393095791896282	0.000860770514695556
5-OXOPROLINASE-ATP-HYDROLYSING-RXN|(expasy) 5-oxoprolinase (ATP-hydrolyzing) [3.5.2.9]	0.771932758895395	0.00213560780346834	0.164096483010703	0.0361284381772266	0.0257067121132071
5.1.3.20-RXN|(expasy) ADP-glyceromanno-heptose 6-epimerase [5.1.3.20]	0.924890828312597	0.0332597633750807	0	0.0308856311022138	0.0109637772101085
5.1.3.21-RXN|(expasy) Maltose epimerase [5.1.3.21]	0.803161157295579	0.136580811703182	0.0404413443731045	0.0066617248330419	0.013154961795093
5.1.3.23-RXN|(expasy) UDP-2,3-diacetamido-2,3-dideoxyglucuronic acid 2-epimerase [5.1.3.23]	0.972270241957864	0.00467665613224334	0	0.0197933154129843	0.00325978649690869
5.1.3.9-RXN|(expasy) N-acylglucosamine-6-phosphate 2-epimerase [5.1.3.9]	0.730659609986587	0.19119059334238	0	0.0649266764127153	0.0132231202583174
5.3.1.17-RXN|(expasy) 5-dehydro-4-deoxy-D-glucuronate isomerase [5.3.1.17]	0.799912699679317	0.0502962890212548	0	0.133956698261093	0.0158343130383348
5.3.1.23-RXN|(expasy) S-methyl-5-thioribose-1-phosphate isomerase [5.3.1.23]	0.928736030978622	0.0467003177338343	0	0.0142336810164204	0.0103299702711233
5.3.3.10-RXN|(expasy) 5-carboxymethyl-2-hydroxymuconate Delta-isomerase [5.3.3.10]	0.919587491472705	0.000719716717556455	0	0.0773953168434708	0.00229747496626816
5.4.1.2-RXN|(expasy) Precorrin-8X methylmutase [5.4.99.61]	0.845169406180398	0.000661799566149536	0.117343627802645	0.0132769763476994	0.0235481901031074
5.4.2.10-RXN|(expasy) Phosphoglucosamine mutase [5.4.2.10]	0.81885839596109	0.109076450561597	0	0.0299930215515756	0.042072131925737
6-CARBOXYHEXANOATE--COA-LIGASE-RXN|(expasy) 6-carboxyhexanoate--CoA ligase [6.2.1.14]	0.892222019607492	0.0641454456959813	0.033682944620738	0.00233015192192273	0.00761943815386631
6-PHOSPHO-BETA-GALACTOSIDASE-RXN|(expasy) 6-phospho-beta-galactosidase [3.2.1.85]	0.851540899199259	0.129147042579892	0	0.0159877638516138	0.00332429436923476
6-PHOSPHO-BETA-GLUCOSIDASE-RXN|(expasy) 6-phospho-beta-glucosidase [3.2.1.86]	0.817528419785048	0.0849394746735306	0.0381380921482447	0.0278117627093262	0.0315822506838502
6.1.1.23-RXN|(expasy) Aspartate--tRNA(Asn) ligase [6.1.1.23]	0.770182067557802	4.86187142610557e-07	0.202035575837283	0.0262062142544685	0.00157565616330333
6.3.2.10-RXN|(expasy) UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [6.3.2.10]	0.830292029703227	0.131216503758764	0	0.0322268292081065	0.00626463732990294
6.3.5.7-RXN|(expasy) Glutaminyl-tRNA synthase (glutamine-hydrolyzing) [6.3.5.7]	0.781224247083271	0.137543408065836	0	0.0459995120959436	0.0352328327549493
6PFRUCTPHOS-RXN|(expasy) 6-phosphofructokinase [2.7.1.11]	0.814960282629202	0.0152935167132142	0.135360012120377	0.00411400145171723	0.030272187085489
6PGLUCONOLACT-RXN|(expasy) 6-phosphogluconolactonase [3.1.1.31]	0.916187972068582	0.059612247704705	0	0.0195535259102664	0.0046462543164467
7KAPSYN-RXN|(expasy) 8-amino-7-oxononanoate synthase [2.3.1.47]	0.771897757349639	0.046537033466253	0.157204880774798	0.0212449956159172	0.0031153327933936
ABC-23-RXN|(expasy) ABC-type phosphonate transporter [7.3.2.2]	0.866106227614543	0.108996325279422	0	0.0235146575766526	0.00138278952938224
ABC-27-RXN|(expasy) ABC-type phosphate transporter [7.3.2.1]	0.670891784967897	0.295283111013117	0	0.022664271496049	0.0111608325229366
ACECOATRANS-RXN|(expasy) Acetate CoA-transferase [2.8.3.8]	0.876012002255067	0.00400091114511818	0	0.0317246667951002	0.0882624198047148
ACETALD-DEHYDROG-RXN|(expasy) Acetaldehyde dehydrogenase (acetylating) [1.2.1.10]	0.879367788145949	0.0358157170364408	0	0.00874196874657202	0.0760745260710385
ACETATE--COA-LIGASE-RXN|(expasy) Acetate--CoA ligase [6.2.1.1]	0.829715305031563	0.059136739655571	0	0.00173901839150498	0.109408936921361
ACETATEKIN-RXN|(expasy) AMBIGUOUS [2.7.2.1; 2.7.2.15]	0.882447328731893	0.0968356725397971	0	0.00812983849805892	0.0125871602302506
ACETOACETATE-DECARBOXYLASE-RXN|(expasy) Acetoacetate decarboxylase [4.1.1.4]	0.756155492770495	0.00537018008519374	0	0.171399860186964	0.0670744669573477
ACETOACETYL-COA-TRANSFER-RXN|(expasy) Butyrate--acetoacetate CoA-transferase [2.8.3.9]	0.971809472346959	0.0125327391188637	0	0.00760368411630087	0.00805410441787634
ACETOLACTATE-DECARBOXYLASE-RXN|(expasy) Acetolactate decarboxylase [4.1.1.5]	0.856260149380476	0.126878049737753	0	0.00835750253263624	0.00850429834913482
ACETOLACTREDUCTOISOM-RXN|(expasy) Ketol-acid reductoisomerase (NADP(+)) [1.1.1.86]	0.93591790094584	0.0476951810098633	0	0.00488286040994635	0.0115040576343507
ACETOLACTSYN-RXN|(expasy) Acetolactate synthase [2.2.1.6]	0.728595681810532	0.00321858410246074	0.250453833526401	0.0139691138348223	0.00376278672578394
ACETOOHBUTREDUCTOISOM-RXN|(expasy) Ketol-acid reductoisomerase (NADP(+)) [1.1.1.86]	0.93591790094584	0.0476951810098633	0	0.00488286040994635	0.0115040576343507
ACETOOHBUTSYN-RXN|(metacyc) 2-aceto-2-hydroxy-butyrate synthase [2.2.1.6]	0.728595681810532	0.00321858410246074	0.250453833526401	0.0139691138348223	0.00376278672578394
ACETYL-COA-ACETYLTRANSFER-RXN|(expasy) AMBIGUOUS [2.3.1.16; 2.3.1.9]	0.823537642973163	0.147965809561209	0	0.025711854651965	0.002784692813663
ACETYL-COA-CARBOXYLTRANSFER-RXN|(expasy) Acetyl-CoA carboxylase [6.4.1.2]	0.779881597867865	0.00379336641672507	0	0.0259648612502327	0.190360174465178
ACETYLGLUTKIN-RXN|(expasy) Acetylglutamate kinase [2.7.2.8]	0.868737695958605	8.26210292672237e-05	0.115576657167515	0.0132842228942549	0.00231880295035821
ACETYLHOMOSER-CYS-RXN|(expasy) O-acetylhomoserine aminocarboxypropyltransferase [2.5.1.49]	0.496782404981645	0.253259864746891	0	0.161947406078254	0.0880103241932104
ACETYLORNDEACET-RXN|(expasy) Acetylornithine deacetylase [3.5.1.16]	0.876476980215563	0.063939117276557	0	0.0400743074714432	0.0195095950364363
ACETYLORNTRANSAM-RXN|(expasy) Acetylornithine transaminase [2.6.1.11]	0.852980321401978	0.00402827986514368	0.117440475918602	0.021294228755441	0.0042566940588362
ACETYLSYNCLTH-RXN|(expasy) CO-methylating acetyl-CoA synthase [2.3.1.169]	0.874531431570406	0.109601457087159	0	0.0147322531924809	0.00113485814995366
ACID-PHOSPHATASE-RXN|(expasy) Acid phosphatase [3.1.3.2]	0.813526171010233	0.12823892745369	0	0.0572646683201108	0.00097023321596621
ACNEULY-RXN|(expasy) N-acetylneuraminate lyase [4.1.3.3]	0.959487002650323	0.00986393211823402	7.02503235232168e-20	0.0287708862649038	0.00187817896653896
ACSERLY-RXN|(expasy) Cysteine synthase [2.5.1.47]	0.82498595710545	0.133369421742351	0	0.0388931315877198	0.00275148956447952
ACYLPHOSPHATASE-RXN|(expasy) Acylphosphatase [3.6.1.7]	0.783244666393791	0.159810333430575	0	0.0329237146699077	0.0240212855057257
ADENINE-DEAMINASE-RXN|(expasy) Adenine deaminase [3.5.4.2]	0.89240298097457	0.0377318193394536	0	0.0104995949173621	0.0593656047686144
ADENOSYLHOMOCYSTEINASE-RXN|(expasy) Adenosylhomocysteinase [3.3.1.1]	0.907306784038961	0.0307164445389293	0.0522183322303957	0.00235651923007879	0.00740191996163522
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN|(expasy) Adenosylhomocysteine nucleosidase [3.2.2.9]	0.787240519373469	0.154862474481824	0	0.00751718861479145	0.0503798175299162
ADENPHOSPHOR-RXN|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.693552100010094	0.00186686322500772	0	0.0251779970034385	0.27940303976146
