Residuals	number_of_pups_scaled	weight_grams_scaled	genotype	lipocalin2_pg_ml_scaled
K00860|adenylylsulfate kinase [EC.2.7.1.25]	0.91244993961963	0.0255957390747741	0.00498531646697771	0.0523215297907425	0.00464747504787534
K00864|glycerol kinase [EC.2.7.1.30]	0.902559066378772	0.0733353315147823	0.0106370491702836	0	0.0134685529361618
K00865|glycerate 2-kinase [EC.2.7.1.165]	0.841670281609574	0.130134458903372	0.0263449096579107	0	0.00185034982914372
K00867|type I pantothenate kinase [EC.2.7.1.33]	0.853473932277873	0.108591242631921	0.0256270716021348	0	0.0123077534880712
K00868|pyridoxine kinase [EC.2.7.1.35]	0.849254587631436	0.130893954519905	0.0179803093379393	0	0.00187114851071971
K00869|mevalonate kinase [EC.2.7.1.36]	0.840982500089864	0.131467529724809	0.0253811408688118	0	0.00216882931651534
K00872|homoserine kinase [EC.2.7.1.39]	0.704310447021773	0.0412283310449944	0.0177209075578008	0.230139212536504	0.0066011018389276
K00873|pyruvate kinase [EC.2.7.1.40]	0.941758170944541	0.0241967746792456	0.00897660010370406	0	0.0250684542725096
K00874|2-dehydro-3-deoxygluconokinase [EC.2.7.1.45]	0.703752921259248	0.00995174136043524	0.255278235075432	0	0.0310171023048851
K00876|uridine kinase [EC.2.7.1.48]	0.867488408941486	0.101724994211889	0.025898199545746	0	0.00488839730087897
K00878|hydroxyethylthiazole kinase [EC.2.7.1.50]	0.860506482667246	0.114864277121677	0.0177026648701846	0	0.00692657534089232
K00882|1-phosphofructokinase [EC.2.7.1.56]	0.839422894965339	0.128564068398712	0.0313261645428382	0	0.000686872093110752
K00891|shikimate kinase [EC.2.7.1.71]	0.910681456274076	0.0332106193841975	0.0104001145182874	0	0.0457078098234391
K00895|pyrophosphate--fructose-6-phosphate 1-phosphotransferase [EC.2.7.1.90]	0.604127993044073	0.0659582714029825	0.00246918170411839	0.296775328732018	0.0306692251168077
K00897|aminoglycoside 3-phosphotransferase	0.851951923178564	0.121498918554553	0.0224898467073108	0	0.00405931155957266
K00901|diacylglycerol kinase (ATP) [EC.2.7.1.107]	0.8568923920003	0.00257026897005436	0.0885278317110891	0	0.052009507318557
K00912|tetraacyldisaccharide 4-kinase [EC.2.7.1.130]	0.928505742043924	0.00278987147983176	0.0480405992209385	0	0.0206637872553053
K00919|4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC.2.7.1.148]	0.95523870031593	0.032249440146826	0.0102062983968877	0	0.00230556114035633
K00925|acetate kinase [EC.2.7.2.1]	0.94247550662464	0.0224631733957487	0.00143105216699002	0	0.0336302678126213
K00926|carbamate kinase [EC.2.7.2.2]	0.983992261873622	0.00679966881399655	0.00800285857720369	0	0.00120521073517736
K00927|phosphoglycerate kinase [EC.2.7.2.3]	0.913514607420667	0.074219595760257	0.0118161455318364	0	0.000449651287240153
K00928|aspartate kinase [EC.2.7.2.4]	0.9281763985481	0.0542833279458032	0.0141202602867736	0	0.00342001321932341
K00929|butyrate kinase [EC.2.7.2.7]	0.929389196500579	0.00549106847074469	0.0576198911240784	0	0.00749984390459797
K00930|acetylglutamate kinase [EC.2.7.2.8]	0.889148908705181	0.090649887627858	0.0037043062696366	0	0.0164968973973239
K00931|glutamate 5-kinase [EC.2.7.2.11]	0.968025890984198	0.0291408623671247	0.00279038125867688	0	4.2865390000541e-05
K00939|adenylate kinase [EC.2.7.4.3]	0.888661085211778	0.10213540134805	0.00812307003168147	0	0.00108044340849076
K00940|nucleoside-diphosphate kinase [EC.2.7.4.6]	0.880393379384122	0.0406073353117571	0.0642411744699052	0.0147349886016099	2.31222326055301e-05
K00941|hydroxymethylpyrimidine|phosphomethylpyrimidine kinase [EC.2.7.1.49 2.7.4.7]	0.91168186901888	0.0786397348088238	0.00919214671300415	0	0.000486249459291697
K00942|guanylate kinase [EC.2.7.4.8]	0.89073654876664	0.0950700018696504	0.0135152034844665	0	0.000678245879242808
K00943|dTMP kinase [EC.2.7.4.9]	0.910779768766681	0.0681738602580632	0.0194959117854825	0	0.00155045918977343
K00945|cytidylate kinase [EC.2.7.4.14]	0.972443195487203	0.0189832310978953	0.00800630075254177	0	0.000567272662359976
K00946|thiamine-monophosphate kinase [EC.2.7.4.16]	0.899580518520253	0.0145877921955986	0.0773108475005241	0	0.00852084178362395
K00948|ribose-phosphate pyrophosphokinase [EC.2.7.6.1]	0.873274062393404	0.0375752544998358	0.014889713297509	0.0258146835773237	0.0484462862319277
K00949|thiamine pyrophosphokinase [EC.2.7.6.2]	0.837523221414782	0.124089149782288	0.0383836872405963	0	3.94156233288195e-06
K00951|GTP pyrophosphokinase [EC.2.7.6.5]	0.940085586597369	0.00269552288615753	0.000156508046521209	0	0.0570623824699519
K00954|pantetheine-phosphate adenylyltransferase [EC.2.7.7.3]	0.905200967325655	0.0696374774817886	0.0221001367332098	0	0.00306141845934638
K00956|sulfate adenylyltransferase subunit 1 [EC.2.7.7.4]	0.867124267652068	0.0452614619937026	0.00340196182639278	0.0800347392356558	0.00417756929218103
K00957|sulfate adenylyltransferase subunit 2 [EC.2.7.7.4]	0.590038310351436	0.090738388630202	0.224975542629221	0	0.0942477583891416
K00958|sulfate adenylyltransferase [EC.2.7.7.4]	0.921419931190012	0.0165117988103852	0.020194307536864	0	0.0418739624627384
K00962|polyribonucleotide nucleotidyltransferase [EC.2.7.7.8]	0.964812999848113	0.0061527781163846	0.0218284271302723	0	0.00720579490522991
K00963|UTP--glucose-1-phosphate uridylyltransferase [EC.2.7.7.9]	0.831527108889826	6.20024966231288e-05	0.105659405712921	0	0.06275148290063
K00965|UDPglucose--hexose-1-phosphate uridylyltransferase [EC.2.7.7.12]	0.814970865996795	0.141401988919269	0.0403969708092189	0	0.00323017427471683
K00969|nicotinate-nucleotide adenylyltransferase [EC.2.7.7.18]	0.861269014874866	0.017154830115186	0.0938718006718241	0	0.0277043543381237
K00970|poly(A) polymerase [EC.2.7.7.19]	0.869749365085183	0.110102545478278	0.0199596286021219	8.97635753745559e-17	0.000188460834417539
K00971|mannose-1-phosphate guanylyltransferase [EC.2.7.7.13]	0.929867047282216	0.00244438693794519	0.0122864721581064	0	0.0554020936217328
K00973|glucose-1-phosphate thymidylyltransferase [EC.2.7.7.24]	0.892360528377738	0.0401079388006148	0.0360309572285464	0	0.0315005755931005
K00974|tRNA nucleotidyltransferase (CCA-adding enzyme) [EC.2.7.7.72 3.1.3.- 3.1.4.-]	0.955195637511827	0.0198401181982739	0.0212953921422278	0	0.00366885214767144
K00975|glucose-1-phosphate adenylyltransferase [EC.2.7.7.27]	0.683525707979327	0.0757549630579442	0.00168117157438788	0	0.239038157388341
K00978|glucose-1-phosphate cytidylyltransferase [EC.2.7.7.33]	0.813990862983338	0.0595911124707977	0.00286995675858063	0	0.123548067787283
K00979|3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC.2.7.7.38]	0.955950679294563	0.0154627588484572	0.0260801703489134	0	0.00250639150806597
K00981|phosphatidate cytidylyltransferase [EC.2.7.7.41]	0.924056717133643	0.00822120131210853	0.0230242570918419	0	0.044697824462407
K00983|N-acylneuraminate cytidylyltransferase [EC.2.7.7.43]	0.885575480927472	0.0423687712761533	0.0125879191238761	0.0420695466816633	0.0173982819908353
K00991|2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC.2.7.7.60]	0.869056440670396	0.00390371184824042	0.0659791677217746	0	0.0610606797595892
K00995|CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC.2.7.8.5]	0.913350695770155	0.0520989575479355	0.00516796245452287	0	0.029382384227387
K00997|holo-[acyl-carrier protein] synthase [EC.2.7.8.7]	0.868021138647866	0.099072327019887	0.0239106129130172	0	0.00899592141922995
K01000|phospho-N-acetylmuramoyl-pentapeptide-transferase [EC.2.7.8.13]	0.990617051658953	0.00628911263179683	0.00168633826869491	0	0.00140749744055502
K01006|pyruvate, orthophosphate dikinase [EC.2.7.9.1]	0.80505828495873	0.160104977106578	0.0325002793389251	0	0.00233645859576666
K01007|pyruvate, water dikinase [EC.2.7.9.2]	0.996721787824086	0.00236877016233286	0.000449181493680332	0	0.000460260519900498
K01008|selenide, water dikinase [EC.2.7.9.3]	0.856741452519153	0.00796712737516741	0.0375352949036939	0	0.0977561252019859
K01012|biotin synthase [EC.2.8.1.6]	0.910677297515926	0.0818764031569752	0.00159115149488923	0	0.00585514783220962
K01042|L-seryl-tRNA(Ser) seleniumtransferase [EC.2.9.1.1]	0.870658829414633	0.0261828620772166	0.0302075412837292	0	0.0729507672244212
K01056|peptidyl-tRNA hydrolase, PTH1 family	0.956162756974534	0.0266144899981662	0.0130843646396424	0	0.00413838838765712
K01058|phospholipase A1 [EC.3.1.1.32 3.1.1.4]	0.922585035528067	0.0606927478535557	0.000441042056380976	5.19634256465383e-15	0.0162811745619911
K01082|3(2), 5-bisphosphate nucleotidase [EC.3.1.3.7]	0.840862733988377	0.00256467806657403	0.152681647143446	0	0.00389094080160357
K01090|protein phosphatase	0.85496967425379	4.38749588428651e-06	0.0765120686964345	0	0.0685138695538907
K01091|phosphoglycolate phosphatase [EC.3.1.3.18]	0.88510720407329	0.0128098475376621	0.0980309821738414	0	0.00405196621520607
K01092|myo-inositol-1(or 4)-monophosphatase [EC.3.1.3.25]	0.741330656190507	0.0322849255585271	0.00101193654295491	0.211883050232085	0.0134894314759259
K01095|phosphatidylglycerophosphatase A [EC.3.1.3.27]	0.790467275377779	0.026169955205084	0.0102103548225797	0.172500940737913	0.000651473856644028
K01104|protein-tyrosine phosphatase	0.947552057677239	0.037137247114914	0.0152484540094578	0	6.22411983895169e-05
K01114|phospholipase C [EC.3.1.4.3]	0.836405170869497	5.01650278938183e-05	0.123750688796556	0	0.0397939753060535
K01119|2,3-cyclic-nucleotide 2-phosphodiesterase | 3-nucleotidase [EC.3.1.4.16 3.1.3.6]	0.867948138826907	0.00319947147131211	0.0508560954342555	0	0.0779962942675254
K01126|glycerophosphoryl diester phosphodiesterase [EC.3.1.4.46]	0.835150050399344	0.141315993947623	0.0205295801069158	0	0.00300437554611711
K01129|dGTPase [EC.3.1.5.1]	0.860944858515273	0.0219917963369826	0.0727772196174765	0	0.0442861255302675
K01142|exodeoxyribonuclease III [EC.3.1.11.2]	0.733242098320154	0.0971270705521107	0.00428841490721095	0.155684102042936	0.00965831417758812
K01151|deoxyribonuclease IV [EC.3.1.21.2]	0.946111235442525	0.00363677775711226	0.0127585559450718	0	0.037493430855291
K01153|type I restriction enzyme, R subunit	0.871810508601364	0.000169499902571589	0.0714213204776582	0	0.0565986710184057
K01154|type I restriction enzyme, S subunit	0.897987593476227	0.0214506805737916	0.0665793115254492	0	0.013982414424532
K01155|type II restriction enzyme	0.936703244929598	0.0104720263372286	0.0517489973392526	0	0.00107573139392115
K01156|type III restriction enzyme	0.890878003603247	0.00906058810565298	0.0299978843996032	0.0654455497288315	0.00461797416266533
K01159|crossover junction endodeoxyribonuclease RuvC [EC.3.1.22.4]	0.949533485342802	0.0142321580556937	0.029528565773154	0	0.00670579082835056
K01163|hypothetical protein	0.618804909173754	0.0703762275663491	0.031416041093398	0.257570956905754	0.0218318652607444
K01174|micrococcal nuclease	0.852212086687147	0.000215534452568653	0.0934449508919295	0	0.0541274279683544
K01182|oligo-1,6-glucosidase [EC.3.2.1.10]	0.723662226251338	0.0954199970054276	0.141624479212401	0	0.0392932975308343
K01187|alpha-glucosidase [EC.3.2.1.20]	0.858884830907539	0.107438132089161	0.0311033346633905	0	0.00257370233990899
K01191|alpha-mannosidase [EC.3.2.1.24]	0.845658020866721	0.000695984368134939	0.0729642827693518	0	0.0806817119957918
K01193|beta-fructofuranosidase [EC.3.2.1.26]	0.781246772798842	0.00887568487476567	0.194880304839035	0	0.0149972374873575
K01205|alpha-N-acetylglucosaminidase [EC.3.2.1.50]	0.773062416086589	0.0973345730206513	0.0744891585402289	0.0217615200321452	0.0333523323203854
K01206|alpha-L-fucosidase [EC.3.2.1.51]	0.918918547427509	0.0209836844869596	0.0120374449792486	0	0.0480603231062832
K01207|beta-N-acetylhexosaminidase [EC.3.2.1.52]	0.846201859808899	0.000113770221941678	0.106041357009616	0	0.047643012959543
K01220|6-phospho-beta-galactosidase [EC.3.2.1.85]	0.820855751272625	0.146884359566341	0.0305325247209264	0	0.00172736444010802
K01222|6-phospho-beta-glucosidase [EC.3.2.1.86]	0.845128998891535	3.01162188088298e-06	0.0865616281747895	0	0.0683063613117946
K01223|6-phospho-beta-glucosidase [EC.3.2.1.86]	0.84272595189116	0.112783303089261	0.0403117470556607	0	0.00417899796391826
K01241|AMP nucleosidase [EC.3.2.2.4]	0.940742571183174	0.0128711059775062	0.0333740465509862	0	0.0130122762883333
K01243|adenosylhomocysteine nucleosidase [EC.3.2.2.9]	0.88666734770965	0.0818613255895814	0.0306754159909492	0	0.000795910709819345
K01251|adenosylhomocysteinase [EC.3.3.1.1]	0.750598453274974	0.199499917628634	0.0148575430363073	0	0.0350440860600845
K01255|leucyl aminopeptidase [EC.3.4.11.1]	0.873715649487661	0.0101364189580806	0.0583243461077238	0	0.0578235854465345
K01258|tripeptide aminopeptidase	0.847881861234375	0.126108486843493	0.0249791576881329	0	0.0010304942339996
K01262|X-Pro aminopeptidase	0.940001289795343	0.0182323774804291	0.00166962408855389	0	0.0400967086356743
K01265|methionyl aminopeptidase	0.826521552980221	0.0828777287543898	1.40389971942198e-05	0	0.0905866792681947
K01267|aspartyl aminopeptidase	0.973570211707066	9.34905563505062e-07	0.0151923789425838	0	0.0112364744447869
K01270|dipeptidase D [EC.3.4.13.-]	0.886219383755899	0.0185508435704734	0.0948069577217052	0	0.000422814951922766
K01277|dipeptidyl-peptidase III	0.98399144733822	3.46417293995964e-05	0.0159506270682983	0	2.32838640815719e-05
K01278|dipeptidyl-peptidase 4 [EC.3.4.14.5]	0.849564482863403	0.0264741293559878	0.0750291568442472	0.0414638250739581	0.00746840586240428
K01284|peptidyl-dipeptidase Dcp	0.922920430401336	0.000125625997067716	0.0601303613431524	0	0.0168235822584435
K01286|D-alanyl-D-alanine carboxypeptidase	0.84393949692352	0.000238740274941186	0.0950419926787978	0	0.0607797701227407
K01297|muramoyltetrapeptide carboxypeptidase	0.826184452825238	0.00163474049063086	0.0765038725031008	0	0.0956769341810307
K01305|beta-aspartyl-peptidase	0.857112558601275	0.00338946963451544	0.0930574011218104	0	0.0464405706423992
K01322|prolyl oligopeptidase [EC.3.4.21.26]	0.852664913678844	0.0611108635311351	0.0710939931609553	0	0.0151302296290658
K01338|ATP-dependent Lon protease [EC.3.4.21.53]	0.840352993281661	0.0281111519333405	0.0276027423486754	0	0.103933112436323
K01356|repressor LexA	0.853065461059963	0.11218366391421	0.0289512603052783	0	0.00579961472054871
K01358|ATP-dependent Clp protease, protease subunit [EC.3.4.21.92]	0.866230813609208	0.129039051991601	0.00315778124263704	0	0.00157235315655362
K01361|lactocepin	0.82588479040401	0.136697899162469	0.0317604574580731	0	0.00565685297544766
K01372|bleomycin hydrolase	0.927383016844042	0.0542362391867501	0.0179706498839531	0	0.000410094085254901
K01409|O-sialoglycoprotein endopeptidase	0.947463257708091	0.0513506490233831	1.95892148399214e-05	0	0.00116650405368613
K01419|ATP-dependent HslUV protease, peptidase subunit HslV	0.937224068656878	0.0564119596704958	0.00521531076249439	0	0.00114866091013192
K01424|L-asparaginase [EC.3.5.1.1]	0.924403985992916	0.0732151959396415	0.00155682524070115	0	0.000823992826741621
K01425|glutaminase [EC.3.5.1.2]	0.862404750453684	0.0669521643040076	0.0454682165867706	0	0.0251748686555375
K01428|urease subunit alpha [EC.3.5.1.5]	0.894097832402537	0.00368040949832527	0.0269565158424579	0.0467234131354599	0.0285418291212197
K01430|urease subunit gamma [EC.3.5.1.5]	0.954816079952257	0.0283065761956074	0.000499750726782452	0	0.016377593125353
K01433|formyltetrahydrofolate deformylase [EC.3.5.1.10]	0.889586347608954	0.03207570881405	0.00296260675067322	0.0714715092960489	0.00390382753027342
K01439|succinyl-diaminopimelate desuccinylase [EC.3.5.1.18]	0.888196948283683	0.07146849473377	0.0402939820350059	0	4.05749475415094e-05
K01442|choloylglycine hydrolase [EC.3.5.1.24]	0.878990605077972	0.0982152837890474	0.0194238332558981	0	0.00337027787708274
K01443|N-acetylglucosamine-6-phosphate deacetylase [EC.3.5.1.25]	0.873914879498703	0.00155663782593547	0.0791102483995268	0	0.0454182342758353
K01448|N-acetylmuramoyl-L-alanine amidase [EC.3.5.1.28]	0.853984200137999	0.010842832981017	0.0629606438714476	0	0.0722123230095363
K01465|dihydroorotase [EC.3.5.2.3]	0.917209996208582	0.0567532299443116	0.0236387203125471	0	0.0023980535345591
K01468|imidazolonepropionase [EC.3.5.2.7]	0.896809433695319	0.0257994445598389	0.0243785206132293	0	0.053012601131613
K01476|arginase [EC.3.5.3.1]	0.864766819277259	0.000406705293942666	0.0905316725928486	0	0.0442948028359499
K01478|arginine deiminase [EC.3.5.3.6]	0.913449548759636	0.0793060059209298	0.00220933319265951	0	0.0050351121267747
K01480|agmatinase [EC.3.5.3.11]	0.930236216940879	0.0128985476484982	0.055462858068079	0	0.00140237734254411
K01486|adenine deaminase [EC.3.5.4.2]	0.744448192887444	0.000866314544159418	0.0201843118555295	0	0.234501180712867
K01489|cytidine deaminase [EC.3.5.4.5]	0.98442002665333	0.00266237022664427	0.000704249353977922	0	0.0122133537660474
K01491|methylenetetrahydrofolate dehydrogenase (NADP+) | methenyltetrahydrofolate cyclohydrolase [EC.1.5.1.5 3.5.4.9]	0.90370224603276	0.0767278607160607	0.0188151973811727	0	0.000754695870006216
K01493|dCMP deaminase [EC.3.5.4.12]	0.974214225699968	0.00196097620871016	0.0216642818401048	0	0.00216051625121705
K01494|dCTP deaminase [EC.3.5.4.13]	0.732940259605093	0.0520088010050522	0.0184481911596664	0.154205432273679	0.0423973159565101
K01495|GTP cyclohydrolase I [EC.3.5.4.16]	0.806575720074897	0.0468388651350598	0.0416350143263696	0.104833891061777	0.000116509401895782
K01497|GTP cyclohydrolase II [EC.3.5.4.25]	0.821749764147317	0.00528862779469087	0.0060108481010331	0.16635841976021	0.000592340196749063
K01512|acylphosphatase [EC.3.6.1.7]	0.857983776211625	0.115848576239585	0.0249621023057589	0	0.00120554524303087
K01515|ADP-ribose pyrophosphatase [EC.3.6.1.13]	0.835275721194324	0.000983645210488422	0.0922068402625871	0	0.0715337933326004
K01520|dUTP pyrophosphatase [EC.3.6.1.23]	0.82360689484228	0.0614985720395381	0.000953311590589923	0.113487889500539	0.000453332027052691
K01533|Cu2+-exporting ATPase	0.897358125821595	0.0535042032326054	0.033694660702351	0	0.0154430102434487
K01534|Zn2+-exporting ATPase	0.88745111936779	0.0399559144133898	0.000132425110821944	0.0712559444135718	0.00120459669442631
K01537|Ca2+-transporting ATPase	0.873457792867253	0.104585858462285	0.0214258677592637	0	0.000530480911198169
K01546|K+-transporting ATPase ATPase A chain [EC.3.6.3.12]	0.369103804011431	0.0216218614583606	0.0224911174379174	0.555611676106944	0.0311715409853468
K01571|oxaloacetate decarboxylase, alpha subunit [EC.4.1.1.3]	0.84285084811797	7.7022578861918e-07	0.107204207567934	0	0.0499441740883079
