Residuals	timepoint	number_of_pups_scaled	genotype	lipocalin2_pg_ml_scaled
GO:0004061|[MF] arylformamidase activity	0.595009745648887	0.349147816554638	0.0027266121971026	0.0328447137217936	0.0202711118775792
GO:0004065|[MF] arylsulfatase activity	0.932672426166858	0.0434548582209753	0.0237131206644919	0	0.000159594947674734
GO:0004066|[MF] asparagine synthase (glutamine-hydrolyzing) activity	0.787046745884514	0.207931269062273	0.000176401955800553	0.00462291560056294	0.000222667496849772
GO:0004067|[MF] asparaginase activity	0.547467327911001	0.451706314231038	0.000791910537923648	0	3.44473200380073e-05
GO:0004068|[MF] aspartate 1-decarboxylase activity	0.583268360608674	0.384960902221408	0.0290848371118731	3.25918713124142e-13	0.00268590005771949
GO:0004069|[MF] L-aspartate:2-oxoglutarate aminotransferase activity	0.53636968381348	0.42873051184079	0.00208829813112692	0.032322968662909	0.000488537551693243
GO:0004070|[MF] aspartate carbamoyltransferase activity	0.571008230967735	0.425279263464248	0.001655179652922	0	0.00205732591509437
GO:0004071|[MF] aspartate-ammonia ligase activity	0.41759497380907	0.573725350295614	0.00853767882599022	7.01525254656853e-11	0.00014199699917362
GO:0004072|[MF] aspartate kinase activity	0.513532440759186	0.483927153086954	0.00124803295300629	6.96457283565028e-20	0.00129237320085448
GO:0004073|[MF] aspartate-semialdehyde dehydrogenase activity	0.626322409628881	0.336520812938191	0.034963323280697	0	0.00219345415223057
GO:0004075|[MF] biotin carboxylase activity	0.313151677751504	0.68014008123865	0.00667520433109146	4.40524473085798e-16	3.30366787545256e-05
GO:0004076|[MF] biotin synthase activity	0.663194737324026	0.316255893975636	0.00774770998771662	0.0100082758402132	0.00279338287240818
GO:0004077|[MF] biotin-[acetyl-CoA-carboxylase] ligase activity	0.657940831891208	0.330021240617348	0.00940011687034356	0.00255010417164552	8.77064494550783e-05
GO:0004084|[MF] branched-chain-amino-acid transaminase activity	0.818037810192289	0.146382731476439	0.0167936151866512	0.0177510690113939	0.00103477413322777
GO:0004085|[MF] butyryl-CoA dehydrogenase activity	0.929441461821359	0.0144919526766462	0.0557739130934713	1.39383164287476e-10	0.000292672269140234
GO:0004088|[MF] carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	0.701893279503273	0.263818815717531	0.0293265871991612	0.00495829296792505	3.02461210960998e-06
GO:0004089|[MF] carbonate dehydratase activity	0.914709296682127	0.0369944707745484	0.0186885990029669	2.6367515395258e-21	0.0296076335403578
GO:0004096|[MF] catalase activity	0.70096998056749	0.200678291787969	0.0796217419633267	2.87429730203867e-12	0.0187299856783408
GO:0004106|[MF] chorismate mutase activity	0.718162633417261	0.265823437218966	0.00492653611076505	0.010922944046618	0.000164449206390025
GO:0004107|[MF] chorismate synthase activity	0.559363130608733	0.396535034891258	0.0232407950646451	0.020387777309501	0.00047326212586361
GO:0004109|[MF] coproporphyrinogen oxidase activity	0.566693479665837	0.429601267183076	0.00335820305659018	2.8385774270345e-13	0.00034705009421333
GO:0004113|[MF] 2,3-cyclic-nucleotide 3-phosphodiesterase activity	0.828942977238125	0.162776541595868	0.00743911232293416	0	0.000841368843071852
GO:0004115|[MF] 3,5-cyclic-AMP phosphodiesterase activity	0.626855985579596	0.36110177665902	0.00814825059709004	4.41947783747611e-13	0.00389398716385124
GO:0004121|[MF] cystathionine beta-lyase activity	0.975409391800725	0.00670798828287977	0.00652994615819347	0	0.0113526737582013
GO:0004124|[MF] cysteine synthase activity	0.719779369432804	0.257826242336336	0.00731584939853391	0.0149558396389923	0.000122699193333989
GO:0004125|[MF] L-seryl-tRNASec selenium transferase activity	0.617452072574863	0.370341875892096	0.0108118626830679	7.01092999902819e-14	0.00139418884990253
GO:0004126|[MF] cytidine deaminase activity	0.616615485299725	0.354348679508583	0.00112202090423352	0.0278993036009625	1.45106864955503e-05
GO:0004127|[MF] cytidylate kinase activity	0.542715162129448	0.44442787341615	0.00202857170633907	0.00847802732845366	0.00235036541960949
GO:0004129|[MF] cytochrome-c oxidase activity	0.774646453502287	0.167514099559247	0.055316185040805	6.17307939830454e-12	0.00252326189148726
GO:0004130|[MF] cytochrome-c peroxidase activity	0.560145190641285	0.419476668011912	0.0196585911187246	2.62035407738272e-13	0.000719550227815465
GO:0004132|[MF] dCMP deaminase activity	0.930027339046556	0.0429126613360138	0.0117818469805379	3.32910251084184e-06	0.0152748235343818
GO:0004133|[MF] glycogen debranching enzyme activity	0.683379607271015	0.282037440982273	0.000400817723670503	0.0286349352543515	0.00554719876869075
GO:0004134|[MF] 4-alpha-glucanotransferase activity	0.831295815408706	0.165612137132548	6.56475979410076e-06	6.70174266517059e-19	0.00308548269895114
GO:0004135|[MF] amylo-alpha-1,6-glucosidase activity	0.98701507080766	0	0.00384981031805754	0	0.00913511887428298
GO:0004136|[MF] deoxyadenosine kinase activity	0.592166564006028	0.376624487376814	0.0310238020885855	0	0.000185146528572682
GO:0004138|[MF] deoxyguanosine kinase activity	0.608191831786479	0.360247027994258	0.0314224992177649	5.94014711465222e-12	0.000138640995558709
GO:0004139|[MF] deoxyribose-phosphate aldolase activity	0.545467779865521	0.415700608919629	0.00488460236902636	0.0332825248362422	0.000664484009581382
GO:0004140|[MF] dephospho-CoA kinase activity	0.652960049397998	0.335887533916315	0.00969245867016796	0	0.00145995801551867
GO:0004141|[MF] dethiobiotin synthase activity	0.606266006587742	0.327368119603835	0.0615738223452163	0	0.00479205146320606
GO:0004143|[MF] diacylglycerol kinase activity	0.919317497370202	0.0783674648771717	0.000173985410080084	3.50414866263373e-22	0.00214105234254614
GO:0004145|[MF] diamine N-acetyltransferase activity	0.721948964659995	0.274391567713035	0.0024101957142606	0	0.0012492719127094
GO:0004146|[MF] dihydrofolate reductase activity	0.68572994015671	0.303536737597071	0.00534370505108907	7.7800549851897e-14	0.00538961719505176
GO:0004148|[MF] dihydrolipoyl dehydrogenase activity	0.886076613605454	0.0585116192171982	0.0496063653650289	2.12970889273291e-11	0.00580540179102187
GO:0004150|[MF] dihydroneopterin aldolase activity	0.565505684812082	0.40230926012403	0.00500537046122917	0.0265425196888662	0.000637164913792757
GO:0004151|[MF] dihydroorotase activity	0.467449046543899	0.525028933080371	0.00357633536621674	0.00334335506880916	0.00060232994070432
GO:0004152|[MF] dihydroorotate dehydrogenase activity	0.678957173185291	0.314804688661123	0.00358639679807361	2.4354472756847e-12	0.00265174135307694
GO:0004156|[MF] dihydropteroate synthase activity	0.764648382146807	0.133055294813072	0.0886956763672515	0	0.0136006466728696
GO:0004160|[MF] dihydroxy-acid dehydratase activity	0.683313742373958	0.285155113793143	0.0301450731703697	3.53692262351088e-16	0.00138607066252879
GO:0004163|[MF] diphosphomevalonate decarboxylase activity	0.517924467127012	0.450565654655221	0.0314914944874537	8.01643193469971e-21	1.8383730313483e-05
GO:0004170|[MF] dUTP diphosphatase activity	0.754590458168554	0.209215605011761	0.0347073426579449	0	0.00148659416173964
GO:0004174|[MF] electron-transferring-flavoprotein dehydrogenase activity	0.878333987966989	0.114842810588431	1.74220299009384e-05	6.03882460127564e-12	0.00680577940864073
GO:0004176|[MF] ATP-dependent peptidase activity	0.669340053137333	0.317415212629828	0.00198446698436966	0.01066054966008	0.00059971758838957
GO:0004177|[MF] aminopeptidase activity	0.473647119620272	0.502717249455344	3.93098724336485e-06	0.0227131849985986	0.00091851493854224
GO:0004180|[MF] carboxypeptidase activity	0.948500222713156	0.050967799691163	0.00010798206014916	8.22224096026304e-13	0.000423995534709937
GO:0004181|[MF] metallocarboxypeptidase activity	0.913018405138722	0.0786884044998866	0.00664839908584176	4.35516985949175e-13	0.00164479127511418
GO:0004185|[MF] serine-type carboxypeptidase activity	0.880430064877021	0.0939566902845895	0.000461292996439934	0.0129745444952369	0.0121774073467126
GO:0004190|[MF] aspartic-type endopeptidase activity	0.706025533244138	0.288210069861861	0.000263508825554393	0.00302442152176079	0.00247646654668618
GO:0004197|[MF] cysteine-type endopeptidase activity	0.790425214249773	0.199139667419863	0.0102357442689803	0	0.000199374061383931
GO:0004222|[MF] metalloendopeptidase activity	0.572033863682854	0.427599411465011	8.78054837385604e-05	1.21465956277173e-16	0.000278919368396231
GO:0004252|[MF] serine-type endopeptidase activity	0.581680891411104	0.404122978277904	0.000442235309255644	0.0136194340756116	0.00013446092612501
GO:0004298|[MF] threonine-type endopeptidase activity	0.609721149445775	0.372681756409873	0.0168977296958567	0	0.000699364448495084
GO:0004308|[MF] exo-alpha-sialidase activity	0.988721431007732	0	0.0104369311594426	0	0.000841637832824977
GO:0004311|[MF] farnesyltranstransferase activity	0.313444140151477	0.650294347527742	0.000488103163696653	0.0356020329288422	0.000171376228242413
GO:0004312|[MF] fatty acid synthase activity	0.880369174589465	0.0443762453315762	0.000167013522599311	0.0726594630785696	0.00242810347778984
GO:0004314|[MF] [acyl-carrier-protein] S-malonyltransferase activity	0.835486224894453	0.15569766297272	0.0016654713106362	0	0.00715064082219064
GO:0004315|[MF] 3-oxoacyl-[acyl-carrier-protein] synthase activity	0.780368569686316	0.207768358383997	0.0117601616542678	1.24956119030058e-12	0.000102910274170132
GO:0004316|[MF] 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	0.824929234738534	0.166766360523043	0.0068415260015835	0	0.00146287873683967
GO:0004318|[MF] enoyl-[acyl-carrier-protein] reductase (NADH) activity	0.90450223185661	0.0895269034933452	0.00585030208029956	5.81208363586699e-14	0.000120562569686573
GO:0004322|[MF] ferroxidase activity	0.879728247827651	0.0315616056823016	0.0777259744605644	5.86501727970619e-14	0.0109841720294244
GO:0004324|[MF] ferredoxin-NADP+ reductase activity	0.583462709884522	0.383994596981542	0.0317439089950787	7.44194104308305e-15	0.000798784138849079
GO:0004325|[MF] ferrochelatase activity	0.673085433345053	0.323513663191639	0.000352380590140178	0	0.00304852287316734
GO:0004326|[MF] tetrahydrofolylpolyglutamate synthase activity	0.554936284818977	0.440206792194093	0.000739120091780123	4.66859279631592e-12	0.00411780289048053
GO:0004329|[MF] formate-tetrahydrofolate ligase activity	0.435262188267282	0.561937999803523	0.00222669426552434	0	0.00057311766367063
GO:0004332|[MF] fructose-bisphosphate aldolase activity	0.770688685175556	0.195569688481877	0.0218734045065585	2.7507763636752e-13	0.0118682218357338
GO:0004333|[MF] fumarate hydratase activity	0.704873148508096	0.284988661598861	0.00397577733423777	0	0.00616241255880466
GO:0004335|[MF] galactokinase activity	0.514518798244492	0.454144625155938	0.000872062952299451	0.0302833364863063	0.000181177160964243
GO:0004337|[MF] geranyltranstransferase activity	0.830795402500093	0.128062869298958	0.0324732222821573	0	0.00866850591879237
GO:0004339|[MF] glucan 1,4-alpha-glucosidase activity	0.945590953482275	0.041046409136831	0.00140203637602053	1.28462412667011e-12	0.0119606010035893
GO:0004340|[MF] glucokinase activity	0.7602614271137	0.237038888122506	7.01351710688491e-05	0.00099238539669985	0.00163716419602538
GO:0004342|[MF] glucosamine-6-phosphate deaminase activity	0.506655270118331	0.489967976427692	0.00335719714411023	0	1.95563098666816e-05
GO:0004345|[MF] glucose-6-phosphate dehydrogenase activity	0.53228681126255	0.452401591165583	0.0149655820029089	0	0.000346015568958221
GO:0004347|[MF] glucose-6-phosphate isomerase activity	0.45196706658943	0.547904485135877	0.000126623256689914	0	1.82501800293929e-06
GO:0004348|[MF] glucosylceramidase activity	0.996110364160774	0	0.00264139538019564	0	0.00124824045903007
GO:0004349|[MF] glutamate 5-kinase activity	0.776401527886039	0.213023779455351	0.00295694814457192	9.14909345003557e-13	0.0076177445131238
GO:0004350|[MF] glutamate-5-semialdehyde dehydrogenase activity	0.581675863044749	0.418303828769638	1.91966581315634e-05	0	1.11152748159025e-06
GO:0004351|[MF] glutamate decarboxylase activity	0.405249059454845	0.56694100422928	0.00264920423638045	0.0223632589142986	0.00279747316519507
GO:0004352|[MF] glutamate dehydrogenase (NAD+) activity	0.755286082132153	0.180035091868257	0.00151253266551157	0.0630500964839688	0.000116196850109329
GO:0004353|[MF] glutamate dehydrogenase [NAD(P)+] activity	0.735235311940744	0.191726597132184	0.0215756373904062	0.0486738670891551	0.00278858644751073
GO:0004355|[MF] glutamate synthase (NADPH) activity	0.900558898448954	0.0605219806033327	0.0386335988721952	2.74000135859397e-13	0.000285522075243627
GO:0004356|[MF] glutamate-ammonia ligase activity	0.599591239639601	0.364641137234598	0.015653623876454	0.0167529688371009	0.00336103041224573
GO:0004357|[MF] glutamate-cysteine ligase activity	0.313484361653388	0.661778767996539	0.0232678835432371	0	0.00146898680683612
GO:0004358|[MF] glutamate N-acetyltransferase activity	0.656526633072433	0.322730598972547	0.00880272697383999	0.0105889899209676	0.00135105106021235
GO:0004359|[MF] glutaminase activity	0.831925104897738	0.104085464696294	0.0612364997404799	0	0.00275293066548799
GO:0004360|[MF] glutamine-fructose-6-phosphate transaminase (isomerizing) activity	0.581271111964707	0.398835817409621	0.0059444024605991	0.0139481005976685	5.67567404813075e-07
GO:0004362|[MF] glutathione-disulfide reductase activity	0.685066522060677	0.278367390347055	0.0364552763144006	0	0.000110811277867723
GO:0004365|[MF] glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	0.587727289932829	0.402105834453734	0.00982826581641117	1.73660763916458e-11	0.000338609779660335
GO:0004367|[MF] glycerol-3-phosphate dehydrogenase [NAD+] activity	0.544941927127454	0.44511848916552	0.00794293499504367	3.29874793759582e-13	0.00199664871165255
GO:0004368|[MF] glycerol-3-phosphate dehydrogenase activity	0.726235244034814	0.210513398702718	0.0621158242761055	0	0.00113553298636323
GO:0004370|[MF] glycerol kinase activity	0.54495485137436	0.449546334032743	0.0018776438613006	0.00358414464433902	3.70260872577358e-05
GO:0004371|[MF] glycerone kinase activity	0.544093785095684	0.44483740584213	0.00617014856857946	5.28335204482688e-16	0.0048986604936059
GO:0004372|[MF] glycine hydroxymethyltransferase activity	0.563882283589484	0.403983353650569	0.0306530110657377	6.05569784109712e-14	0.00148135169414892
GO:0004373|[MF] glycogen (starch) synthase activity	0.772241424846784	0.212555574811919	0.00205820620885012	0.0127687700873494	0.000376024045097569
GO:0004375|[MF] glycine dehydrogenase (decarboxylating) activity	0.990460869635444	0	0.00697643189759606	0	0.00256269846696005
GO:0004385|[MF] guanylate kinase activity	0.529304694073196	0.465973320744172	0.00470129139814796	0	2.0693784483318e-05
GO:0004386|[MF] helicase activity	0.592440336071626	0.406282938292297	0.000967045307837363	0.000287065914819215	2.26144134198289e-05
GO:0004397|[MF] histidine ammonia-lyase activity	0.991809100991187	0	0.0081711613604266	0	1.97376483864537e-05
GO:0004399|[MF] histidinol dehydrogenase activity	0.599022462790334	0.36167431561528	0.0111948745086151	0.0276543660920679	0.000453980993703018
GO:0004400|[MF] histidinol-phosphate transaminase activity	0.686069970386995	0.299992089900071	0.0115713950948374	9.49430872763161e-14	0.00236654461800255
GO:0004401|[MF] histidinol-phosphatase activity	0.794564857505952	0.162677588921148	0.0246453921642001	1.98524446603442e-12	0.0181121614067147
GO:0004402|[MF] histone acetyltransferase activity	0.700842859004251	0.281797176905004	0.0064076103971738	2.17769332505509e-13	0.0109523536933533
GO:0004412|[MF] homoserine dehydrogenase activity	0.707059717643573	0.284655589495416	0.0048220525877802	3.11386417214949e-11	0.00346264024209128
GO:0004413|[MF] homoserine kinase activity	0.508800581086778	0.422374040217513	0.0402674061935265	0.0203669614474739	0.00819101105470905
GO:0004414|[MF] homoserine O-acetyltransferase activity	0.755079061897151	0.180026664096811	0.0642122991193179	5.05356665255876e-13	0.00068197488621534
GO:0004416|[MF] hydroxyacylglutathione hydrolase activity	0.764485208929709	0.219917360714352	0.0126882111082548	0	0.00290921924768405
GO:0004417|[MF] hydroxyethylthiazole kinase activity	0.54850012449549	0.450610631493799	0.000411983117108054	7.5401175402979e-15	0.000477260893595276
