Residuals	weight_grams_scaled	number_of_pups_scaled	lipocalin2_pg_ml_scaled	genotype
GO:0004143|[MF] diacylglycerol kinase activity	0.98135047216787	0.0107341461333413	0.00503267335740598	0.00288270834138263	0
GO:0004146|[MF] dihydrofolate reductase activity	0.886107607152253	0.0678804561164008	0.0210846085038338	0.00353367460223906	0.0213936536252737
GO:0004148|[MF] dihydrolipoyl dehydrogenase activity	0.893558656948831	0.00361921814153899	0.0914767739385335	0.0113453509710961	0
GO:0004150|[MF] dihydroneopterin aldolase activity	0.969716099267647	0.0043319109856998	0.0257441728352049	0.000207816911448728	0
GO:0004151|[MF] dihydroorotase activity	0.934284771160835	0.0442187675699676	0.00473868440435992	0.0167577768648372	0
GO:0004152|[MF] dihydroorotate dehydrogenase activity	0.849464559980894	0.0133544634722532	0.0575232169658801	0.000332078432809623	0.0793256811481635
GO:0004156|[MF] dihydropteroate synthase activity	0.81405007721485	0.130647678550636	0.0410416441583832	0.0142606000761308	0
GO:0004160|[MF] dihydroxy-acid dehydratase activity	0.760614544977317	0.134645104095132	0.0193411644665948	0.085399186460956	0
GO:0004163|[MF] diphosphomevalonate decarboxylase activity	0.719554521405869	0.0180516835690467	0.195943803005485	0.0664499920195993	0
GO:0004170|[MF] dUTP diphosphatase activity	0.766372136081224	0.00605159950051499	0.112888114318461	0.00293469352413122	0.111753456575669
GO:0004176|[MF] ATP-dependent peptidase activity	0.900809952532616	0.0451901144927645	0.0420360868768503	0.0119638460977693	0
GO:0004177|[MF] aminopeptidase activity	0.924747735775509	0.0401717495293771	0.0288145566466678	0.00626595804844653	0
GO:0004180|[MF] carboxypeptidase activity	0.930515247849686	0.0320590410613988	0.0131522131296848	0.0242734979592304	0
GO:0004181|[MF] metallocarboxypeptidase activity	0.962424247209848	0.020181027644909	0.000547228559190024	0.0168474965860526	0
GO:0004185|[MF] serine-type carboxypeptidase activity	0.939792500530387	0.0236317132480205	0.0209677483035637	0.0156080379180287	0
GO:0004190|[MF] aspartic-type endopeptidase activity	0.951521496493525	0.0473408836309891	0.000805958559795997	0.0003316613156894	0
GO:0004197|[MF] cysteine-type endopeptidase activity	0.96151075621255	0.00877208338022065	0.0120706822542185	0.0176464781530112	0
GO:0004222|[MF] metalloendopeptidase activity	0.836588603501768	0.107965788679554	0.0405051850659164	0.0149404227527614	0
GO:0004252|[MF] serine-type endopeptidase activity	0.912853747615185	0.0475813466746439	0.0304484040883638	0.00911650162180677	0
GO:0004298|[MF] threonine-type endopeptidase activity	0.777689304761446	0.0312331845547955	0.0702129464995345	0.00790050200494007	0.112964062179284
GO:0004308|[MF] exo-alpha-sialidase activity	0.981968020615759	0.00299838131904776	0.00170407954169187	0.0133295185235009	0
GO:0004314|[MF] [acyl-carrier-protein] S-malonyltransferase activity	0.874749232441781	0.0138474492356799	0.0408555360657226	0.0430166506632257	0.0275311315935913
GO:0004315|[MF] 3-oxoacyl-[acyl-carrier-protein] synthase activity	0.896812876394979	0.033036095345128	0.051678432573964	0.018472595685929	0
GO:0004316|[MF] 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	0.541113943943763	0.207351252142871	0.127305848574522	9.16278846480636e-06	0.124219792550378
GO:0004318|[MF] enoyl-[acyl-carrier-protein] reductase (NADH) activity	0.908912532832577	0.0469418434560717	0.0429697757168033	0.00117584799454748	0
GO:0004322|[MF] ferroxidase activity	0.950410170034873	0.00282377946120779	0.0337459891395384	0.0130200613643803	0
GO:0004324|[MF] ferredoxin-NADP+ reductase activity	0.860083042667439	0.00138484456462652	0.00636826363252802	0.132163849135407	0
GO:0004325|[MF] ferrochelatase activity	0.881762268694671	0.0497365761992057	0.0583611627351065	0.0101399923710163	7.23969045912327e-17
GO:0004326|[MF] tetrahydrofolylpolyglutamate synthase activity	0.91768919665779	0.056535864229613	0.0169044281003535	0.00887051101224371	0
GO:0004329|[MF] formate-tetrahydrofolate ligase activity	0.865040446054273	0.0595820594450423	0.020132255997452	0.0552452385032331	0
GO:0004332|[MF] fructose-bisphosphate aldolase activity	0.399409315203628	0.174967205143936	0.107168945279085	0.0503695242677886	0.268085010105562
GO:0004333|[MF] fumarate hydratase activity	0.80881854558777	0.18881240112618	0.00104125550789393	0.00132779777815573	0
GO:0004335|[MF] galactokinase activity	0.982811447066711	0.000407564892584616	0.0156867478666529	0.00109424017405126	0
GO:0004337|[MF] geranyltranstransferase activity	0.734308045602868	0.0112369932713832	0.1043226194697	0.150132341656049	0
GO:0004339|[MF] glucan 1,4-alpha-glucosidase activity	0.845806007286185	0.0195588497160916	0.0740536249472825	0.0167869352164175	0.0437945828340235
GO:0004340|[MF] glucokinase activity	0.971767371669865	0.0228875026872781	0.00103662963352193	0.00430849600933486	0
GO:0004342|[MF] glucosamine-6-phosphate deaminase activity	0.902252980559679	0.0345091020810801	0.0629449849137849	0.000292932445456056	0
GO:0004345|[MF] glucose-6-phosphate dehydrogenase activity	0.90839302327984	0.00161040432235842	0.00936398801077222	0.0806325843870294	0
GO:0004347|[MF] glucose-6-phosphate isomerase activity	0.874750564592776	0.0438097627984157	0.0610097610923722	0.0204299115164359	0
GO:0004348|[MF] glucosylceramidase activity	0.902293709819614	0.0200272099197103	0.0117304058641309	0.065948674396545	0
GO:0004349|[MF] glutamate 5-kinase activity	0.873795572783183	0.0583531706427868	0.0269418813891424	0.000583696754349293	0.040325678430539
GO:0004350|[MF] glutamate-5-semialdehyde dehydrogenase activity	0.892230853413008	0.0755038021210582	0.00467643346379034	0.0275889110021438	0
GO:0004351|[MF] glutamate decarboxylase activity	0.782749013880323	0.187994160378671	0.0105712536891479	0.0186855720518586	0
GO:0004352|[MF] glutamate dehydrogenase (NAD+) activity	0.80739940547581	2.15186240362287e-06	0.0233318019970187	0.0549376474953977	0.11432899316937
GO:0004353|[MF] glutamate dehydrogenase [NAD(P)+] activity	0.898372443680819	0.000342000007607118	0.0519672106735449	0.00413487896765555	0.0451834666703731
GO:0004355|[MF] glutamate synthase (NADPH) activity	0.995828060760186	0.00229172142235953	0.00187839938325699	1.81843419783386e-06	0
GO:0004356|[MF] glutamate-ammonia ligase activity	0.853447135051589	0.07787638948082	0.0309600771378293	0.0377163983297621	0
GO:0004357|[MF] glutamate-cysteine ligase activity	0.503127413226963	0.0353604853280058	0.368749779982121	0.0927623214629101	0
GO:0004358|[MF] glutamate N-acetyltransferase activity	0.802676985399744	0.100660441859829	0.016919079629026	0.0797434931114013	0
GO:0004359|[MF] glutaminase activity	0.718535794297062	0.233023900359811	0.0149749345073822	0.0334653708357445	0
GO:0004360|[MF] glutamine-fructose-6-phosphate transaminase (isomerizing) activity	0.887483165032615	0.0892231179851032	0.00650048015332731	0.0167932368289547	0
GO:0004362|[MF] glutathione-disulfide reductase activity	0.888385451120121	0.00374707110700048	0.0554029139883281	0.0524645637845501	0
GO:0004365|[MF] glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	0.978666591733153	0.00579696181862278	0.0110012144854831	0.0045352319627415	0
GO:0004367|[MF] glycerol-3-phosphate dehydrogenase [NAD+] activity	0.934736634505061	0.00145039541780627	0.0439093132040065	0.0199036568731267	0
GO:0004368|[MF] glycerol-3-phosphate dehydrogenase activity	0.734264735816557	0.098376246383439	0.100516485574667	0.0668425322253375	0
GO:0004370|[MF] glycerol kinase activity	0.86475150113998	0.0891093976520825	0.0241826375088761	0.0219564636990617	0
GO:0004371|[MF] glycerone kinase activity	0.893304169284018	0.0839744045872288	0.0189321498440267	0.0037892762847266	0
GO:0004372|[MF] glycine hydroxymethyltransferase activity	0.835164776887452	0.00543237983553178	0.00417328082600445	0.0175368792881994	0.137692683162812
GO:0004373|[MF] glycogen (starch) synthase activity	0.933758031174016	0.0361241892611718	0.0224000396370698	0.00771773992774194	0
GO:0004375|[MF] glycine dehydrogenase (decarboxylating) activity	0.950119044541173	0.0205465664475471	0.0284318401797649	0.000902548831514656	0
GO:0004385|[MF] guanylate kinase activity	0.943532751562583	0.0102505038527643	0.0204194935936454	0.0257972509910076	0
GO:0004386|[MF] helicase activity	0.934922695026856	0.000421197987391566	0.0309607054850192	0.00111774006006786	0.0325776614406657
GO:0004397|[MF] histidine ammonia-lyase activity	0.944473842218867	0.0333081229459197	0.0210063591345852	0.00121167570062833	0
GO:0004399|[MF] histidinol dehydrogenase activity	0.864443571064288	0.0469970788724577	0.0249151817626091	0.0636441683006448	0
GO:0004400|[MF] histidinol-phosphate transaminase activity	0.919413735135148	0.0415021544967353	0.014556918252391	0.0245271921157257	0
GO:0004401|[MF] histidinol-phosphatase activity	0.964322493673189	0.0343706547712026	0.00130671493244048	1.36623167889821e-07	0
GO:0004402|[MF] histone acetyltransferase activity	0.75148613427291	0.107176337152046	8.31792964943661e-06	0.141329210645395	0
GO:0004412|[MF] homoserine dehydrogenase activity	0.818892761749547	0.0425296519114281	0.00565193759598498	0.0618591954898859	0.0710664532531544
GO:0004413|[MF] homoserine kinase activity	0.722562399532343	2.86101107647267e-06	0.0975201496491791	0.0315634448320764	0.148351144975325
GO:0004414|[MF] homoserine O-acetyltransferase activity	0.735376163067176	0.117431191802935	0.0725361604282755	0.0746564847016141	0
GO:0004416|[MF] hydroxyacylglutathione hydrolase activity	0.850393509683291	0.123454880679947	0.00177330610482563	0.024378303531937	0
GO:0004417|[MF] hydroxyethylthiazole kinase activity	0.820066752467879	0.0858234517189364	4.26927390827616e-05	0.0940671030741013	0
GO:0004418|[MF] hydroxymethylbilane synthase activity	0.856249183506163	0.101909951046255	0.0159684324671827	0.0258724329803993	0
GO:0004419|[MF] hydroxymethylglutaryl-CoA lyase activity	0.742575710076777	0.0645810745180885	0.164132790694823	0.0287104247103114	0
GO:0004420|[MF] hydroxymethylglutaryl-CoA reductase (NADPH) activity	0.937000464927558	0.00732876173778996	0.00343331563128024	0.0522374577033717	0
GO:0004421|[MF] hydroxymethylglutaryl-CoA synthase activity	0.977032052547381	0.0145925216857527	0.00826347036613545	0.000111955400730394	0
GO:0004422|[MF] hypoxanthine phosphoribosyltransferase activity	0.962942264132295	0.000381892874667947	0.0215139223330923	0.0151619206599445	0
GO:0004424|[MF] imidazoleglycerol-phosphate dehydratase activity	0.820192214903024	0.0902694920066051	0.0476771862514965	0.0418611068388746	1.76712884807879e-17
GO:0004425|[MF] indole-3-glycerol-phosphate synthase activity	0.886427074001317	0.00130720026254963	0.0465417535694747	0.00109249687231296	0.0646314752943456
GO:0004427|[MF] inorganic diphosphatase activity	0.816382915034575	0.0249310943838636	0.147417030729944	0.0112689598516177	0
GO:0004450|[MF] isocitrate dehydrogenase (NADP+) activity	0.776596665142823	0.125743634592146	0.0364637108010933	0.0611959894639375	0
GO:0004452|[MF] isopentenyl-diphosphate delta-isomerase activity	0.788558461669816	0.0614068831400393	0.0458945414018348	0.00438836886434527	0.0997517449239646
GO:0004455|[MF] ketol-acid reductoisomerase activity	0.845273661404488	0.0263936470378133	0.0514659239914977	0.00144175977438042	0.075425007791821
GO:0004459|[MF] L-lactate dehydrogenase activity	0.964201064661921	0.0272709173482783	0.00217431938252852	0.006353698607272	0
GO:0004462|[MF] lactoylglutathione lyase activity	0.903855633059886	0.0596893318131344	0.00745490725070169	0.0290001278762778	0
GO:0004467|[MF] long-chain fatty acid-CoA ligase activity	0.952074208643813	0.0263328578512927	0.0169861480205953	0.00460678548429945	0
GO:0004471|[MF] malate dehydrogenase (decarboxylating) (NAD+) activity	0.75379246203933	0.135417300395391	0.0248279882093453	0.0859622493559339	0
GO:0004475|[MF] mannose-1-phosphate guanylyltransferase activity	0.82806347108175	0.0193083457650614	0.135249759739626	0.017378423413562	0
GO:0004476|[MF] mannose-6-phosphate isomerase activity	0.944903213822932	0.0237946516073591	0.0233413802571381	0.0079607543125706	0
GO:0004477|[MF] methenyltetrahydrofolate cyclohydrolase activity	0.89571119702769	0.0315179288034722	0.0712156671439858	0.00155520702485216	0
GO:0004478|[MF] methionine adenosyltransferase activity	0.826982067601986	0.0601457631199668	0.0640724625242913	0.0487997067537556	0
GO:0004479|[MF] methionyl-tRNA formyltransferase activity	0.846650257047549	0.0976454858904355	0.0390232296744012	0.016681027387614	0
GO:0004488|[MF] methylenetetrahydrofolate dehydrogenase (NADP+) activity	0.907108493455634	0.0207045117244444	0.0718782305896133	0.00030876423030851	0
GO:0004489|[MF] methylenetetrahydrofolate reductase (NAD(P)H) activity	0.851759344572639	0.0866841067913372	0.032222725942884	0.0293338226931395	3.60258289738732e-17
GO:0004491|[MF] methylmalonate-semialdehyde dehydrogenase (acylating) activity	0.768466780644882	0.130019926139907	0.00803230412275063	0.0934809890924607	0
GO:0004492|[MF] methylmalonyl-CoA decarboxylase activity	0.957252301827342	0.0259329116773212	0.0109645849055142	0.00585020158982224	0
GO:0004494|[MF] methylmalonyl-CoA mutase activity	0.745388943444464	0.226984607468941	0.00200398528559907	0.0256224638009952	0
GO:0004496|[MF] mevalonate kinase activity	0.843632919183799	0.00041114420550386	0.0670371461953294	0.0889187904153677	0
GO:0004497|[MF] monooxygenase activity	0.914488370510674	0.00666563112587759	0.0140592489401347	0.0184876178918299	0.0462991315314839
GO:0004512|[MF] inositol-3-phosphate synthase activity	0.968291629125104	0.0302521235325116	0.000889614202526572	0.000566633139857684	0
GO:0004514|[MF] nicotinate-nucleotide diphosphorylase (carboxylating) activity	0.90699293332093	0.00520653583587647	0.0181349947379402	0.0696655361052529	0
GO:0004515|[MF] nicotinate-nucleotide adenylyltransferase activity	0.8579611386671	0.085745713439652	0.0482321065460826	0.00806104134716563	0
GO:0004516|[MF] nicotinate phosphoribosyltransferase activity	0.851315561627439	0.0973149276676346	0.00321402140797721	0.0481554892969493	0
GO:0004518|[MF] nuclease activity	0.82445790768446	0.144784316180657	0.00587861776188076	0.0248791583730024	0
GO:0004519|[MF] endonuclease activity	0.908655293510847	0.0757479935671654	0.00952924352897455	0.00606746939301356	0
GO:0004520|[MF] endodeoxyribonuclease activity	0.720501086688301	0.209666215055692	0.0592186310868034	0.0106140671692035	0
GO:0004521|[MF] endoribonuclease activity	0.870500451941364	0.0731235337005192	0.0345504186281173	0.0218255957299998	0
GO:0004523|[MF] RNA-DNA hybrid ribonuclease activity	0.856996852914148	0.12410377654	0.00443440270930914	0.0144649678365427	0
GO:0004525|[MF] ribonuclease III activity	0.864344056890457	0.114937747902628	0.0150922182995452	0.00562597690736978	0
GO:0004526|[MF] ribonuclease P activity	0.973714167534267	0.0249302767341812	0.00113493431507906	0.000220621416472758	0
GO:0004527|[MF] exonuclease activity	0.981702930192992	5.61868116349492e-05	6.96326436174182e-05	0.0181712503517556	0
GO:0004534|[MF] 5-3 exoribonuclease activity	0.846764688900128	0.119113415646858	0.00503657287917377	0.0290853225738403	0
GO:0004536|[MF] deoxyribonuclease activity	0.963269722147803	0.00686493139130833	0.0224623165730293	0.00740302988785903	0
GO:0004540|[MF] ribonuclease activity	0.817928755353352	0.0109212378353499	0.17107309749677	7.69093145281349e-05	0
GO:0004549|[MF] tRNA-specific ribonuclease activity	0.822440971833376	0.0947104242431265	0.0774862175595635	0.00536238636393384	0
GO:0004550|[MF] nucleoside diphosphate kinase activity	0.878124171645358	0.00302132744927351	0.0727389079758461	0.0461155929295223	0
GO:0004553|[MF] hydrolase activity, hydrolyzing O-glycosyl compounds	0.943261750471394	0.046809318689078	0.000306314576467638	0.00962261626306067	0
GO:0004556|[MF] alpha-amylase activity	0.845171425035514	0.13306794687127	0.0140467798758689	0.00771384821734654	0
GO:0004557|[MF] alpha-galactosidase activity	0.875756319704647	0.101315122047455	0.00617536144759123	0.0167531968003061	0
GO:0004558|[MF] alpha-1,4-glucosidase activity	0.887596642131768	0.000214314738372485	0.0347068693027479	0.0774821738271119	0
GO:0004559|[MF] alpha-mannosidase activity	0.979788022750619	0.0128145495385951	0.000515248487467653	0.00688217922331824	0
GO:0004560|[MF] alpha-L-fucosidase activity	0.751099954063473	0.00101110152540997	0.0535038734021863	0.0330184845992747	0.161366586409656
GO:0004561|[MF] alpha-N-acetylglucosaminidase activity	0.945922640010856	0.00146288829451192	0.052535127130025	7.93445646065117e-05	0
GO:0004563|[MF] beta-N-acetylhexosaminidase activity	0.911689415796453	0.000515537051472081	0.0250814379131806	0.000343437041705666	0.0623701721971888
