Residuals	number_of_pups_scaled	lipocalin2_pg_ml_scaled	weight_grams_scaled	genotype
K03686|molecular chaperone DnaJ	0.801843517052974	0.119928932569345	0.0618018964463812	0.0164256539312998	0
K03687|molecular chaperone GrpE	0.774176256502041	0.0311810188023898	0.0147669208221204	0.00150467650841283	0.178371127365036
K03694|ATP-dependent Clp protease ATP-binding subunit ClpA	0.7670127869914	0.0443828730356951	0.017742016791039	0.0653306004725467	0.105531722709319
K03695|ATP-dependent Clp protease ATP-binding subunit ClpB	0.919670892427285	0.0148014879255488	0.00605997593031484	0.00353410830537868	0.0559335354114724
K03696|ATP-dependent Clp protease ATP-binding subunit ClpC	0.833821141893646	0.0764024585339231	0.0220790635520621	0.0676973360203683	0
K03700|recombination protein U	0.814188967492439	0.0481610234100754	0.106723247792003	0.0309267613054821	0
K03701|excinuclease ABC subunit A	0.947015855216284	0.0411970969341397	0.0110827138533128	0.000704333996263125	0
K03702|excinuclease ABC subunit B	0.879210042812239	0.0329598345951223	0.084671984911987	0.00315813768065177	0
K03703|excinuclease ABC subunit C	0.969395018219963	0.00097099036231416	0.0182495787326204	0.0113844126851024	0
K03704|cold shock protein (beta-ribbon, CspA family)	0.765613643405913	0.0697104116103285	0.11644057440137	0.0482353705823885	0
K03705|heat-inducible transcriptional repressor	0.87910712697043	0.0854895858049499	0.0352545542344956	0.000148732990124172	0
K03706|transcriptional pleiotropic repressor	0.92453592268513	0.0317177489658015	0.0320715767110079	0.0116747516380606	0
K03710|GntR family transcriptional regulator	0.926800974655368	0.048303886737996	0.0247535444871052	0.000141594119531124	0
K03711|Fur family transcriptional regulator, ferric uptake regulator	0.905717884909241	0.0930398433802518	0.000314937667807225	0.000927334042699714	0
K03722|ATP-dependent DNA helicase DinG	0.871795235249815	0.0552672818864336	0.0323543203672957	0.0313481683562002	0.00923499414025536
K03723|transcription-repair coupling factor (superfamily II helicase) [EC.3.6.4.-]	0.882323703869911	0.00669052956149901	0.0807931110157027	0.0301926555528871	0
K03734|thiamine biosynthesis lipoprotein	0.917153308428158	0.0109433125643002	0.00130321983729596	0.0706001591702462	0
K03737|pyruvate-ferredoxin|flavodoxin oxidoreductase [EC.1.2.7.1 1.2.7.-]	0.940875562084388	0.0326022521431026	0.0087492814016739	0.0177729043708358	0
K03742|nicotinamide-nucleotide amidase [EC.3.5.1.42]	0.958410826638271	0.012432984178703	0.026671288265448	0.00248490091757747	0
K03743|nicotinamide-nucleotide amidase [EC.3.5.1.42]	0.665173950974132	0.0914162703229603	0.024976702707723	0.0245578744984801	0.193875201496705
K03750|molybdopterin biosynthesis protein MoeA	0.911118605020319	0.0377114552528036	0.00465251942259305	0.0289122821460745	0.0176051381582095
K03760|lipid A ethanolaminephosphotransferase [EC.2.7.8.-]	0.935946975555599	0.0498141053336109	0.00647394980488142	0.00776496930590813	1.07018129021071e-15
K03763|DNA polymerase III subunit alpha, Gram-positive type [EC.2.7.7.7]	0.777838885875194	0.0293994297588403	0.191471025004994	0.00129065936097106	0
K03768|peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	0.837647313512677	0.0568230498749573	0.033961505353012	0.071568131259354	0
K03770|peptidyl-prolyl cis-trans isomerase D	0.820278135556456	0.0586837442964853	0.0331023019030989	0.0299702938921778	0.0579655243517815
K03771|peptidyl-prolyl cis-trans isomerase SurA	0.970948627964465	0.0093237021830625	0.012836187579685	0.00689148227278766	0
K03772|FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	0.980006319158531	0.00257284279661928	0.00590314417064328	0.0115176938742063	0
K03775|FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	0.91790033479191	0.0342790445099082	0.0154679599415461	0.0323526607566361	0
K03778|D-lactate dehydrogenase [EC.1.1.1.28]	0.968492335634883	0.00421503878294022	0.0222445081930573	0.00504811738911991	0
K03781|catalase [EC.1.11.1.6]	0.956937923465301	0.00633073568535768	0.000167743215738861	0.036563597633602	0
K03783|purine-nucleoside phosphorylase [EC.2.4.2.1]	0.79705785509957	0.0736368856310984	0.129190113775648	0.000115145493684154	0
K03784|purine-nucleoside phosphorylase [EC.2.4.2.1]	0.888104307924367	0.000877097250927125	0.110637695260804	0.000380899563901532	0
K03786|3-dehydroquinate dehydratase II [EC.4.2.1.10]	0.95578542728923	0.00677013107601938	0.0233754846697209	0.0140689569650301	0
K03787|5-nucleotidase [EC.3.1.3.5]	0.93883590327603	0.0545630661087031	0.00172065889630419	0.00488037171896297	0
K03790|ribosomal-protein-alanine N-acetyltransferase	0.775671786114647	0.0899126096811531	0.00337108436755846	0.0567505788033977	0.0742939410332441
K03797|carboxyl-terminal processing protease	0.955416115149839	0.0260227734675135	0.00062075880215071	0.0179403525804965	0
K03798|cell division protease FtsH	0.996070478729884	0.00229928977319191	0.00161043426325791	1.97972336662546e-05	0
K03799|heat shock protein HtpX	0.608198247262192	0.0617247049788343	0.0442097063678172	0.00610298505919242	0.279764356331964
K03801|lipoyl(octanoyl) transferase [EC.2.3.1.181]	0.986617878536539	0.000534438977155216	0.00478264505440194	0.00806503743190359	0
K03811|nicotinamide mononucleotide transporter	0.925391274097644	0.00585959691616563	0.0156883069645487	0.0530608220216419	0
K03816|xanthine phosphoribosyltransferase [EC.2.4.2.22]	0.726794665456244	0.00347703779421194	0.0436558209410778	0.226072475808466	0
K03817|ribosomal-protein-serine acetyltransferase	0.826586046089904	0.170164251052334	0.00145494907499491	0.00179475378276715	0
K03820|apolipoprotein N-acyltransferase	0.934704622796854	0.0260107745375897	0.000408523620437652	0.00250654341102697	0.0363695356340917
K03831|molybdopterin adenylyltransferase [EC.2.7.7.75]	0.886865384839069	0.0272687966750257	0.00752122915641744	0.0783445893294876	0
K03832|periplasmic protein TonB	0.803463974052997	0.0214618902032688	0.0416221828820837	0.0844002669702365	0.0490516858914136
K03833|selenocysteine-specific elongation factor	0.848962933510506	0.0680294960882827	0.0337526707447	0.0259461645342799	0.0233087351222312
K03839|flavodoxin I	0.991973845225943	0.00706120128705406	0.000380802615391109	0.000584150871611937	0
K03841|fructose-1,6-bisphosphatase I [EC.3.1.3.11]	0.881494167277965	0.0750173626695662	0.000200110507155413	0.0432883595453138	0
K03880|NADH-ubiquinone oxidoreductase chain 3 [EC.1.6.5.3]	0.934971519759554	0.000113897498751708	0.0288497966044032	0.0360647861372917	0
K03881|NADH-ubiquinone oxidoreductase chain 4 [EC.1.6.5.3]	0.934849958581758	0.00711979323469377	0.0222591735826084	0.0357710746009398	0
K03882|NADH-ubiquinone oxidoreductase chain 4L [EC.1.6.5.3]	0.951829978797353	0.00132243199930161	0.00474769330876453	0.0420998958945811	0
K03893|arsenical pump membrane protein	0.791954115990357	0.0967813219988021	0.0171879081212274	0.0332158955991098	0.0608607582905041
K03924|MoxR-like ATPase	0.842374390450235	5.76469579517871e-05	0.0304055199458205	0.127162442645993	0
K03925|MraZ protein	0.935031830945328	0.00058590873704686	0.0629309448358955	0.00145131548172983	0
K03975|membrane-associated protein	0.820221784648766	0.0387091462884042	0.0245369461680197	0.11653212289481	0
K03976|putative transcription regulator	0.742045101579647	0.00360299831290453	0.228512784181354	0.0258391159260946	0
K03977|GTP-binding protein	0.849003771946965	0.129177703372812	0.0140130956373107	0.00780542904291248	0
K03978|GTP-binding protein	0.811137464724895	0.107116685388663	0.0775209663361796	0.00422488355026304	0
K03979|GTP-binding protein	0.962327143454637	0.000957723198894861	0.0132489701836239	0.0234661631628445	0
K03980|putative peptidoglycan lipid II flippase	0.768721595730875	0.0846647484915835	0.0522371711713642	0.0183064465683792	0.0760700380377979
K04041|fructose-1,6-bisphosphatase III [EC.3.1.3.11]	0.919732124562461	0.047798551588992	0.00898092381909757	0.0234884000294498	0
K04042|bifunctional UDP-N-acetylglucosamine pyrophosphorylase | Glucosamine-1-phosphate N-acetyltransferase [EC.2.7.7.23 2.3.1.157]	0.70922597985047	0.201443928412481	0.0889581508175178	0.000371940919530806	0
K04043|molecular chaperone DnaK	0.79745132229861	0.183326828101697	1.35252507237253e-05	0.0192083243489697	0
K04047|starvation-inducible DNA-binding protein	0.833387468964647	0.000452664240951551	0.0332477696969634	8.31393147401104e-05	0.132828957782698
K04061|flagellar biosynthesis protein	0.910973893002468	0.000797205369987101	0.0216547309375985	0.0665741706899464	0
K04066|primosomal protein N (replication factor Y) (superfamily II helicase) [EC.3.6.4.-]	0.924678462330087	0.00708331017025422	0.0343658005313691	0.0338724269682893	0
K04074|cell division initiation protein	0.940568067553535	0.0139154621642706	0.00862887153337244	0.0103414153584977	0.0265461833903247
K04075|cell cycle protein MesJ	0.952582681514902	0.00432926539976769	0.0339099684263566	0.00917808465897418	0
K04077|chaperonin GroEL	0.90862625008311	0.0115272478649971	0.0378665897172627	0.021414233823268	0.020565678511362
K04078|chaperonin GroES	0.831481005408315	0.112707091164997	0.00691671775989431	0.0488951856667939	0
K04079|molecular chaperone HtpG	0.835880242958788	0.0972016068038136	0.00177065937729787	0.0145655180661437	0.0505819727939571
K04083|molecular chaperone Hsp33	0.850874973901	0.00095688908602923	0.0129572510213631	0.0479918551570034	0.0872190308346045
K04084|thiol:disulfide interchange protein DsbD	0.99897265647249	0.00063489750056083	0.000238815055802287	0.000153630971146466	0
K04095|cell filamentation protein	0.534945654764009	0.19714407341169	0.107948638043954	0.159961633780348	0
K04096|DNA processing protein	0.940565128344301	0.055421136255579	0.00315355763013894	0.000860177769980842	0
K04485|DNA repair protein RadA|Sms	0.980541186568239	0.00854159833259758	0.00248542207655075	0.00843179302261254	0
K04486|histidinol-phosphatase (PHP family) [EC.3.1.3.15]	0.826338145215555	0.160244976900745	0.0107322682425068	0.00268460964119317	0
K04488|nitrogen fixation protein NifU and related proteins	0.939365419639434	0.00379182869605369	0.047931816960277	0.00891093470423575	0
K04516|chorismate mutase [EC.5.4.99.5]	0.958788089328085	0.00898620793625631	0.0217252026749009	0.0105005000607581	0
K04517|prephenate dehydrogenase [EC.1.3.1.12]	0.916379905958455	0.0272556929021056	0.0102984515899726	0.0460659495494668	0
K04518|prephenate dehydratase [EC.4.2.1.51]	0.828675610759783	0.00131765455048285	0.101727842246429	0.0682788924433053	0
K04562|flagellar biosynthesis protein FlhG	0.804045236678549	0.00990386038369757	0.0183867881424584	0.0847007120971238	0.0829634026981712
K04564|superoxide dismutase, Fe-Mn family [EC.1.15.1.1]	0.928200800314837	0.00460687057330306	0.020585840867864	0.0466064882439964	0
K04567|lysyl-tRNA synthetase, class II [EC.6.1.1.6]	0.958905728467509	0.0248050526688272	0.0115689974519383	0.00015757004815773	0.00456265136356831
K04651|hydrogenase nickel incorporation protein HypA	0.548229235798594	3.16333301796842e-05	0.091800766275209	0.0247360413398322	0.335202323256185
K04652|hydrogenase nickel incorporation protein HypB	0.892586217609597	0.0572334504397592	0.000698133759617666	0.0494821981910262	0
K04653|hydrogenase expression|formation protein HypC	0.858018422761474	0.000210673717014589	0.0281941499507543	0.113576753570757	0
K04654|hydrogenase expression|formation protein HypD	0.954850994428947	0.0271024741189775	6.98640406206693e-05	0.0179766674114553	0
K04655|hydrogenase expression|formation protein HypE	0.890214815021173	0.0987931247760395	1.60974420703634e-06	0.010990450458581	0
K04656|hydrogenase maturation protein HypF	0.839511349427221	0.0686317350142275	0.0076033905785815	0.0492931092628847	0.0349604157170854
K04748|nitric-oxide reductase NorQ protein	0.917898525269577	0.0771694380504422	0.0049302276409693	1.80903901141598e-06	0
K04758|ferrous iron transport protein A	0.893160669917476	0.00631393362989006	0.0946768776320496	0.00584851882058415	0
K04759|ferrous iron transport protein B	0.593330356533721	0.00827153080202158	0.0182405995769408	0.103570229942574	0.276587283144743
K04761|LysR family transcriptional regulator, hydrogen peroxide-inducible	0.906401493592509	0.0235499620097735	0.0152749859691936	0.0547735584285234	0
K04762|ribosome-associated heat shock protein Hsp15	0.991472527997022	0.00309997009442833	0.000528792304297482	0.00489870960425168	0
K04763|integrase|recombinase XerD	0.789602340287365	0.209860136083545	9.41106835864262e-05	0.00044341294550439	0
K04773|protease IV	0.751362568678019	0.00289384510167398	0.0459605265331194	0.0183131189792295	0.181469940707958
K04835|methylaspartate ammonia-lyase [EC.4.3.1.2]	0.566538315392597	0.0922228105367542	0.0465379819130901	0.294700892157558	0
K05306|phosphonoacetaldehyde hydrolase [EC.3.11.1.1]	0.895757454644571	0.0271208005747438	0.00930275489439862	0.0678189898862868	0
K05340|glucose uptake protein	0.847766240638593	0.0472311436446404	0.0768000761873592	0.00162982908166624	0.0265727104477412
K05349|beta-glucosidase [EC.3.2.1.21]	0.81804830805227	0.00550194527027364	0.0479224875120241	0.128527259165432	0
K05366|penicillin-binding protein 1A [EC.2.4.1.- 3.4.-.-]	0.898670034823941	0.00183047271834092	0.0265847150743358	0.0407786350864541	0.0321361422969286
K05367|penicillin-binding protein 1C [EC.2.4.1.-]	0.737835432810541	0.140899534933048	0.0276449483084233	0.0481298570280862	0.0454902269199014
K05515|penicillin-binding protein 2	0.955402617825269	0.0112294586004302	0.0153117360181235	0.0180561875561771	0
K05516|curved DNA-binding protein	0.970223395143174	0.00360774272638573	9.39125277914226e-05	0.00033056508399578	0.0257443845186532
K05540|tRNA-dihydrouridine synthase B	0.828332047924301	0.030162097075362	0.000658380648191448	0.0406743673913369	0.100173106960809
K05592|ATP-dependent RNA helicase DeaD [EC.3.6.4.13]	0.964331735443631	0.0190778350845696	0.0108886578417926	0.00570177163000642	0
K05593|aminoglycoside 6-adenylyltransferase	0.826170362909837	0.0113386811939152	0.0111544296630044	0.0625907724949862	0.088745753738257
K05595|multiple antibiotic resistance protein	0.929114427519577	0.00847022387733392	0.0457039276897793	0.01671142091331	0
K05601|hydroxylamine reductase [EC.1.7.99.1]	0.918935967408442	0.0460806950939634	0.0251426277851109	0.00984070971248394	0
K05807|putative lipoprotein	0.996957940528831	0.000250265022367277	0.00180636592789924	0.000985428520901989	0
K05813|sn-glycerol 3-phosphate transport system substrate-binding protein	0.879741605671622	0.00967310831754285	0.0218837688282391	0.0887015171825962	0
K05815|sn-glycerol 3-phosphate transport system permease protein	0.939179072719659	0.000898278982098694	0.00835774417849387	0.0515649041197483	0
K05822|tetrahydrodipicolinate N-acetyltransferase [EC.2.3.1.89]	0.875558770049495	0.0217453855942955	0.03979628531801	0.0195264014169488	0.0433731576212508
K05823|N-acetyldiaminopimelate deacetylase [EC.3.5.1.47]	0.95666998022837	0.00365784043166493	0.039238112791619	0.00043406654834565	0
K05837|rod shape determining protein RodA	0.922619645592702	0.0723782675341755	1.36506034124973e-05	0.00498843626970983	0
K05922|quinone-reactive Ni|Fe-hydrogenase large subunit	0.871973446083195	0.0238045343551972	0.0338631512506634	0.0596000201348931	0.0107588481760508
K05927|quinone-reactive Ni|Fe-hydrogenase small subunit	0.735140516993438	0.0226506130206189	0.0393079561977639	0.0387143141382429	0.164186599649936
K05946|N-acetylglucosaminyldiphosphoundecaprenol	0.97217474629468	0.0117426209427819	0.0148944010085434	0.00118823175399517	0
K05970|sialate O-acetylesterase	0.920251143575083	0.0270666573858791	0.0526738680455442	8.33099349391684e-06	0
K05989|alpha-L-rhamnosidase	0.885239642416335	0.00641757296355788	0.0244594570667462	0.0681538805196462	0.0157294470337151
K06001|tryptophan synthase beta chain [EC.4.2.1.20]	0.835128297970765	0.0470787162075335	0.00841980062807656	0.109373185193625	0
K06023|HPr kinase|phosphorylase	0.925309333164476	0.0154887696150452	0.0123788473984577	0.00782033661957262	0.039002713202448
K06024|segregation and condensation protein B	0.889047181159472	0.000236669238141796	0.0849094495184034	0.0258067000839824	0
K06041|arabinose-5-phosphate isomerase [EC.5.3.1.13]	0.89838301487214	0.0214840509239277	0.0186288838470077	0.0615040503569252	0
K06131|cardiolipin synthase A|B [EC.2.7.8.-]	0.956018733281816	0.000362023617680502	0.039727803845051	0.00389143925545282	0
K06142|outer membrane protein	0.906201048609515	0.0529074518555051	0.00685437922523828	0.0340371203097414	0
K06147|ATP-binding cassette, subfamily B, bacterial	0.668547058080679	0.206237254986491	0.124835122533498	0.000260891666203526	0.000119672733128967
K06148|ATP-binding cassette, subfamily C, bacterial	0.923709461870536	0.0424327026218976	0.023206838198791	0.0106509973087752	0
K06153|undecaprenyl-diphosphatase [EC.3.6.1.27]	0.893027420187296	0.0961977990767811	0.0107473241260321	2.74566098903892e-05	0
K06158|ATP-binding cassette, sub-family F, member 3	0.998329778575536	4.0295824579178e-05	8.76267887925995e-05	0.00154229881109244	0
K06167|phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC.3.1.4.55]	0.92802548155054	0.00388556745309013	0.00656525484213465	0.0615236961542357	0
K06168|bifunctional enzyme involved in thiolation and methylation of tRNA	0.979051548344937	0.00327981531777378	0.00239938263554893	0.0133308527037835	0.001938400997957
K06173|tRNA pseudouridine synthase A	0.862691270483175	0.0577054283936563	0.0444226550795905	0.0351806460435779	0
K06176|tRNA pseudouridine synthase D	0.832782099229247	0.094174190145858	0.01610717492129	0.0504447923332378	0.00649174337036723
K06178|ribosomal large subunit pseudouridine synthase B	0.943710043066465	0.0298448794089804	0.0118550316194188	0.0145900459051354	0
K06180|ribosomal large subunit pseudouridine synthase D	0.941806366499558	0.00183168959611128	0.0228453150503025	0.0335166288540277	0
K06187|recombination protein RecR	0.97624273837875	0.0139087574992532	0.00582564943841862	0.00402285468357786	0
K06196|cytochrome c-type biogenesis protein	0.873213103667764	0.108542065511813	0.000173662502312144	0.0180711683181116	0
K06198|competence protein CoiA	0.762866977059425	0.033536437426615	0.202923858731977	0.000672726781983474	0
K06199|CrcB protein	0.851546876695889	0.0551083407570619	0.0318408124163773	0.0133454791188394	0.0481584910118326
K06201|copper homeostasis protein	0.719937485444528	0.0211220104732862	0.0285925994106091	0.230347904671577	0
K06204|DnaK suppressor protein	0.610650226892533	0.0516041933407319	0.333941339449437	0.00380424031729764	0
K06207|GTP-binding protein	0.685167385597476	0.00144841699602034	0.00608608642469181	0.307298110981812	0
K06209|chorismate mutase [EC.5.4.99.5]	0.741465695659724	0.023261249250849	0.145031260233977	0.0902417948554501	0
K06215|pyridoxal 5-phosphate synthase pdxS subunit [EC.4.3.3.6]	0.857357781011636	4.50039459584726e-05	0.0506440555178805	0.0809598394272442	0.0109933200972807
K06216|putative ribose uptake protein	0.85006511341936	0.0668389608409026	0.0806922093913571	0.00240371634837987	0
K06217|phosphate starvation-inducible protein PhoH and related proteins	0.877590971480918	0.0741650581296306	0.0461212411688697	0.0021227292205821	0
K06223|DNA adenine methylase [EC.2.1.1.72]	0.781487163516633	0.0283063231267507	0.125748940476011	0.0644575728806051	0
K06283|putative DeoR family transcriptional regulator, stage III	0.66374200074928	0.102317953340354	0.048213941289133	0.185726104621233	0
K06284|transcriptional pleiotropic regulator of transition state genes	0.752747378527631	0.191904445134487	0.0334309405054794	0.0219172358324025	0
K06287|septum formation protein	0.957466550256271	0.0100929954977145	0.0317380418309922	0.000702412415022712	0
K06346|spoIIIJ-associated protein	0.886445589257331	0.104050054991302	0.00880418270711063	0.000700173044256638	0
K06392|stage III sporulation protein AC	0.952507161530716	0.0192286593748258	0.0182098647638166	0.0100543143306418	0
K06406|stage V sporulation protein AD	0.744863461834341	0.00529343109318632	0.191897458058963	0.057945649013509	0
K06407|stage V sporulation protein AE	0.699818907445334	0.000732949945965482	0.0940039559683463	0.205444186640354	0
K06412|stage V sporulation protein G	0.711993803430487	0.014898615528856	0.155614691451466	0.117492889589191	0
K06416|stage V sporulation protein S	0.907623212991226	0.0775442377573432	0.0107574589897816	0.00407509026164895	0
K06442|putative hemolysin	0.939737594491463	0.0303179603653945	0.0130697411050431	0.0168747040380989	2.26819205138133e-16
K06726|D-ribose pyranase [EC.5.4.99.62]	0.826457099411955	0.0631424020540117	0.0803799651149188	0.0300205334191144	0
K06861|lipopolysaccharide export system ATP-binding protein [EC.3.6.3.-]	0.771628789207883	0.0305701371558353	0.170160967272254	0.0276401063640274	0
K06881|bifunctional oligoribonuclease and PAP phosphatase NrnA [EC.3.1.3.7 3.1.13.3]	0.937398234507674	0.000448562300413319	0.0286097977582172	0.0335434054336954	0
K06886|hemoglobin	0.773383289094041	0.0156138301846942	0.00862929247544396	0.036598230897526	0.165775357348295
K06891|ATP-dependent Clp protease adaptor protein ClpS	0.901209330307493	0.0388304855935142	0.0111802669288976	0.0487799171700949	0
K06920|7-cyano-7-deazaguanine synthase [EC.6.3.4.20]	0.694486804603248	0.0136976168259431	0.0463848635880426	0.245430714982766	0
K06941|ribosomal RNA large subunit methyltransferase N	0.932720747613283	0.0249775519359858	0.00667718612405728	0.00130039147088667	0.034324122855787
K06949|ribosome biogenesis GTPase	0.974444672565209	0.0134551782024329	0.00987275579192018	0.00222739344043793	0
K06969|putative SAM-dependent methyltransferase	0.949161711873769	0.00414305811713107	0.0222364601087924	0.024458769900308	0
K06970|ribosomal RNA large subunit methyltransferase F	0.835018367811909	0.161528116479468	0.00325464193802252	0.000198873770600977	0
K06994|putative drug exporter of the RND superfamily	0.924349101192329	0.0235888847486079	0.050900810257236	0.00116120380182665	0
K07023|putative hydrolases of HD superfamily	0.814177208439386	0.071968786280035	0.111966573793336	0.00188743148724294	1.2976555609339e-16
K07031|D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC.2.7.1.168]	0.852705246690561	0.0331360021881842	0.0130639921485917	0.101094758972663	0
K07091|lipopolysaccharide export system permease protein	0.95515689635053	0.00834896126096871	0.0168334481684764	0.0196606942200245	0
K07166|ACT domain-containing protein	0.995370932238597	0.000810041916079785	0.00149343977851278	0.00232558606681015	0
K07173|S-ribosylhomocysteine lyase [EC.4.4.1.21]	0.762822136970231	0.00616879659896417	0.0678724306753778	0.163136635755427	0
K07177|Lon-like protease	0.826721885561373	0.144202579561156	0.028917409680079	0.000158125197391513	0
K07214|enterochelin esterase and related enzymes	0.919565548555917	5.06531632381562e-05	0.0553242462972682	0.0250595519835772	0
K07216|hemerythrin	0.882736780798028	0.0752121676430743	0.000671353834202919	0.0413796977246951	0
K07223|putative iron-dependent peroxidase	0.802520143254888	0.0664985363261217	0.0173979679577218	0.0396267242531958	0.0739566282080727
K07226|hypothetical protein	0.932922383030979	0.0112305455715611	0.00361838630610063	0.0522286850913589	0
K07240|chromate transporter	0.921805398230022	0.00134020345310671	0.0736289132509802	0.00322548506589132	0
K07258|D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 5|6) [EC.3.4.16.4]	0.904786576423515	0.0104487452888355	0.00134886985510591	0.0834158084325435	0
K07270|glycosyl transferase, family 25	0.850089935480241	0.0347508232112786	7.24997759027452e-05	0.062752105521311	0.0523346360112662
K07277|outer membrane protein	0.940514038848617	0.000447245733719835	0.000406447721510536	0.0586322676961527	0
K07282|poly-gamma-glutamate synthesis protein (capsule biosynthesis	0.793896539873335	0.07207199753824	0.00988994889349427	0.0733916988561065	0.0507498148388243
K07288|uncharacterized membrane protein	0.677614223305042	0.102852593165648	0.0217495046804875	0.060167494936975	0.137616183911847
K07304|peptide-methionine (S)-S-oxide reductase	0.804331485657679	0.170280548465821	0.023060412188623	0.00232755368787684	0
K07305|peptide-methionine (R)-S-oxide reductase	0.602219361102633	0.0222610791289139	0.19890604086645	0.0295146138419347	0.147098905060068
K07316|adenine-specific DNA-methyltransferase	0.847332255550814	0.0109457374039167	0.0917694102536738	0.049952596791595	0
K07318|adenine-specific DNA-methyltransferase	0.690312896860615	0.071101059653786	0.00998862593470968	0.116538191584282	0.112059225966607
K07334|proteic killer suppression protein	0.942300155816483	0.0456697841513831	0.00522467282196578	0.00680538721016781	0
K07337|hypothetical protein	0.846598412293274	0.0762744269602853	0.0251772482547332	0.0519499124917073	0
K07386|putative endopeptidase	0.978168940177799	0.00998725450468892	0.00508507653656477	0.00675872878094765	0
K07387|putative metalloprotease	0.806238679766802	0.0327314760577684	0.0399008681710897	0.12112897600434	0
K07391|magnesium chelatase family protein	0.939776687484912	0.0181561117158198	0.00132672652613745	0.0407404742731303	0
K07405|alpha-amylase [EC.3.2.1.1]	0.936614922555161	0.00101441199694833	0.0544839274948594	0.00788673795303115	0
K07407|alpha-galactosidase [EC.3.2.1.22]	0.633492209722402	0.000515926769817225	0.0273136904442757	0.0509283339709034	0.287749839092601
K07444|putative N6-adenine-specific DNA methylase	0.979914075042403	0.00484772853889726	0.0112292438685247	0.00400895255017547	0
K07447|putative holliday junction resolvase	0.868301152249506	0.0588341194386441	0.066572501376011	0.0062922269358386	0
K07452|5-methylcytosine-specific restriction enzyme B	0.756747903829946	0.16771847949035	0.00827716317609212	0.0265093542153777	0.0407470992882343
K07456|DNA mismatch repair protein MutS2	0.79474312182809	0.0721965237436446	0.126044041238019	0.00701631319024631	0
K07457|endonuclease III related protein	0.835351148330848	0.149751628493364	0.0134564225837408	0.00144080059204707	0
K07458|DNA mismatch endonuclease, patch repair protein	0.696796978087044	0.18248609946661	0.0285885815262437	0.092128340920103	0
K07460|putative endonuclease	0.972307803679908	0.000537282604628533	0.000877233559745039	0.0157457180085151	0.0105319621472031
K07461|putative endonuclease	0.878490577614391	0.0478163577616565	0.0568746196645954	0.0168184449593573	0
K07462|single-stranded-DNA-specific exonuclease [EC.3.1.-.-]	0.809468036170654	0.132079395638302	0.0581317337292153	0.00032083446182801	0
K07473|DNA-damage-inducible protein J	0.922175784606382	0.0554662743470157	0.00669186037904461	0.0156660806675572	0
K07478|putative ATPase	0.929693047244344	0.0011414972563743	0.0164849246200468	0.0526805308792351	0
K07481|transposase, IS5 family	0.647407764634111	0.13212372562086	0.000573144347157051	0.126061378828709	0.0938339865691632
K07484|transposase	0.910539097562108	0.00896754008302032	0.000139812213200171	0.024801022193005	0.055552527948666
K07491|putative transposase	0.869693258200344	0.0702337511296805	0.0273368097715029	0.0327361808984725	0
K07496|putative transposase	0.568703143076311	0.0125932770008364	7.7121241904018e-07	0.0718984642992644	0.346804344411169
K07507|putative Mg2+ transporter-C (MgtC) family protein	0.925473808698539	0.0461293591842019	0.000194254367837933	0.0282025777494214	0
K07533|foldase protein PrsA	0.886095627861591	0.0588786507437775	0.0544157122085484	0.000610009186082692	0
K07560|D-tyrosyl-tRNA(Tyr) deacylase	0.807112807531092	0.000967873791620189	0.145681701722509	0.0462376169547794	0
K07566|putative translation factor	0.936013312867536	0.030073852704499	0.0148025129941605	0.0191103214338042	0
K07568|S-adenosylmethionine:tRNA ribosyltransferase-isomerase	0.997103718253689	2.23761617166962e-05	0.000978049547949252	0.000232624432198003	0.00166323160444715
K07570|general stress protein 13	0.936038504866646	0.000759768268627487	0.0598037552683876	0.00339797159633876	0
K07586|hypothetical protein	0.910969763534512	0.0451392036889696	0.0438726002376531	1.84325388650416e-05	0
K07588|LAO|AO transport system kinase	0.990473647083493	0.000177820439040126	4.30738968329734e-06	0.00934422508778378	0
K07636|two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC.2.7.13.3]	0.88373917354266	0.0475539296673551	0.0382518123583727	0.0304550844316121	0
K07658|two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP	0.919997136266587	0.00167957930951588	0.0311736861841642	0.0471495982397328	0
K07668|two-component system, OmpR family, response regulator VicR	0.729680876222711	0.000255787156372925	0.0835834343577794	0.0021583363819708	0.184321565881166
K07696|two-component system, NarL family, response regulator NreC	0.806494645821111	0.152178875878093	0.00494245040683814	1.40837455152984e-05	0.0363699441484424
K07704|two-component system, LytT family, sensor histidine kinase LytS [EC.2.7.13.3]	0.957139927723821	0.0193535601000915	0.0146260995588664	0.00888041261722117	0
K07706|two-component system, AgrA family, sensor histidine kinase AgrC [EC.2.7.13.3]	0.900299197688837	0.024286576321863	0.0733709052672746	0.00204332072202541	0
K07707|two-component system, AgrA family, response regulator AgrA	0.901988083545802	0.0157705752106956	0.0814996808641352	0.00074166037936751	0
