Residuals	weight_grams_scaled	lipocalin2_pg_ml_scaled	number_of_pups_scaled	genotype
3.4.14.11-RXN|(expasy) Xaa-Pro dipeptidyl-peptidase [3.4.14.11]	0.820560696331732	0.0533511006467158	0.0737239697036972	0.0523642333178546	0
3.4.14.12-RXN|(expasy) Xaa-Xaa-Pro tripeptidyl-peptidase [3.4.14.12]	0.918899345775762	0.0703178853167393	0.00805001583959783	0.00273275306790127	0
3.4.14.4-RXN|(expasy) Dipeptidyl-peptidase III [3.4.14.4]	0.843387269500926	0.111840048189527	0.0232800509349058	0.0214926313746418	0
3.4.14.5-RXN|(expasy) Dipeptidyl-peptidase IV [3.4.14.5]	0.884650016352296	0.0333590145929404	0.0214921197235699	0.025319897835526	0.0351789514956675
3.4.15.5-RXN|(expasy) Peptidyl-dipeptidase Dcp [3.4.15.5]	0.993472524124082	0.000941188901631761	0.000958116255476321	0.00462817071880944	0
3.4.16.4-RXN|(expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	0.8894895703441	0.0245907033652989	0.0833836187446653	0.00253610754593613	0
3.4.17.13-RXN|(expasy) Muramoyltetrapeptide carboxypeptidase [3.4.17.13]	0.977875546944738	0.00885350430969955	0.00508726427770139	0.00818368446786066	0
3.4.17.19-RXN|(expasy) Carboxypeptidase Taq [3.4.17.19]	0.717565140605078	0.118616651068482	0.121299620067151	0.042518588259289	0
3.4.17.8-RXN|(expasy) AMBIGUOUS [3.4.16.4; 3.4.17.8]	0.8894895703441	0.0245907033652989	0.0833836187446653	0.00253610754593613	0
3.4.19.11-RXN|(expasy) Gamma-D-glutamyl-meso-diaminopimelate peptidase [3.4.19.11]	0.962166817857065	0.0191938561242567	0.00180561220685226	0.0168337138118261	0
3.4.21.102-RXN|(expasy) C-terminal processing peptidase [3.4.21.102]	0.976306229004803	0.0174909694817264	0.00549892755607829	0.0007038739573925	0
3.4.21.105-RXN|(expasy) Rhomboid protease [3.4.21.105]	0.940041622807054	0.0546166960158065	0.00409654672855988	0.00124513444858006	0
3.4.21.107-RXN|(expasy) Peptidase Do [3.4.21.107]	0.805846288041324	0.150041217763872	0.0375542233656165	0.00655827082918769	0
3.4.21.108-RXN|(expasy) HtrA2 peptidase [3.4.21.108]	0.920597648969451	0.008042795080651	0.042801776405355	0.0285577795445434	0
3.4.21.116-RXN|(expasy) SpoIVB peptidase [3.4.21.116]	0.746225810046206	0.0618056359463465	0.01019024463502	0.0234313402957917	0.158346969076636
3.4.21.53-RXN|(expasy) Endopeptidase La [3.4.21.53]	0.899917680787895	0.0578130261724006	0.00315116197088817	0.039118131068816	0
3.4.21.62-RXN|(expasy) Subtilisin [3.4.21.62]	0.861278229766221	0.0763648007145065	0.0619933869724343	0.000363582546838304	0
3.4.21.88-RXN|(expasy) Repressor LexA [3.4.21.88]	0.862371762853297	0.102652899654631	0.020500938122655	0.0144743993694176	0
3.4.21.89-RXN|(expasy) Signal peptidase I [3.4.21.89]	0.992517386302035	0.000951225335357291	0.00417186193717121	0.00235952642543677	0
3.4.21.92-RXN|(expasy) Endopeptidase Clp [3.4.21.92]	0.799324061023057	0.0676075105304796	0.0166243624484637	0.0561233480798425	0.0603207179181574
3.4.22.40-RXN|(expasy) Bleomycin hydrolase [3.4.22.40]	0.84554320853202	0.00087749298667852	0.0420242697784117	0.0312127519008209	0.080342276802069
3.4.23.43-RXN|(expasy) Prepilin peptidase [3.4.23.43]	0.616941428068923	0.0932410820947246	0.240779025702884	0.049038464133468	0
3.4.24.55-RXN|(expasy) Pitrilysin [3.4.24.55]	0.960929268738945	0.0190537242588519	0.000698221311507957	0.0193187856906953	0
3.4.24.64-RXN|(expasy) Mitochondrial processing peptidase [3.4.24.64]	0.880860731635563	0.00583074375228313	0.0950876537405814	0.0182208708715723	0
3.4.24.70-RXN|(expasy) Oligopeptidase A [3.4.24.70]	0.920713757708018	0.0674988425903741	0.00117057772486109	0.010616821976747	0
3.4.24.71-RXN|(expasy) Endothelin-converting enzyme 1 [3.4.24.71]	0.985703215542844	0.0140083899754103	0.000225346243838089	6.30482379076533e-05	0
3.4.24.75-RXN|(expasy) Lysostaphin [3.4.24.75]	0.875606568919813	0.093871018604321	0.0164302346145232	0.014092177861343	0
3.5.1.27-RXN|(expasy) Peptide deformylase [3.5.1.88]	0.866574196850215	0.1037145099448	0.00771483862133253	0.0219964545836525	0
3.5.1.77-RXN|(expasy) N-carbamoyl-D-amino-acid hydrolase [3.5.1.77]	0.854594231191517	0.0755030732269863	0.0698483339115304	5.43616699663566e-05	0
3.5.1.80-RXN|(expasy) N-acetylglucosamine-6-phosphate deacetylase [3.5.1.25]	0.598707839309711	0.319381899859951	0.0806664390365685	0.000469802500617714	0.000774019293151433
3.5.1.88-RXN|(expasy) Peptide deformylase [3.5.1.88]	0.866574196850215	0.1037145099448	0.00771483862133253	0.0219964545836525	0
3.5.1.91-RXN|(expasy) N-substituted formamide deformylase [3.5.1.91]	0.473815881743762	0.0340402468470064	0.0735774402511775	0.323047465231162	0.0955189659268925
3.5.4.30-RXN|(expasy) dCTP deaminase (dUMP-forming) [3.5.4.30]	0.978786147289068	0.0196031916257811	0.000145410773107832	0.00146525031204334	0
3.6.1.41-RXN|(expasy) Bis(5-nucleosyl)-tetraphosphatase (symmetrical) [3.6.1.41]	0.917180764183234	0.0109008674810549	0.000788503116900971	0.0711298652188098	0
3.6.3.28-RXN|(expasy) ABC-type phosphonate transporter [7.3.2.2]	0.955770437700281	0.00652418218269575	0.0376180103874452	8.73697295779623e-05	0
325-BISPHOSPHATE-NUCLEOTIDASE-RXN|(expasy) 3(2),5-bisphosphate nucleotidase [3.1.3.7]	0.96026611325463	0.0305680310586371	0.00433975049070503	0.0048261051960276	0
3OHSTEROXRED-RXN|(expasy) 3-alpha-hydroxybile acid CoA 3-dehydrogenase [1.1.1.395]	0.975602061075003	0.0229212247196821	0.00147635048885666	3.63716458407559e-07	0
3PGAREARR-RXN|(expasy) Phosphoglycerate mutase (2,3-diphosphoglycerate-independent) [5.4.2.12]	0.607745366712159	0.346576083779935	3.63605945819487e-05	0.0456421889133242	0
4-CARBOXYMUCONOLACTONE-DECARBOXYLASE-RXN|(expasy) 4-carboxymuconolactone decarboxylase [4.1.1.44]	0.96137835958931	0.000294356652076498	0.00729153625388905	0.0310357475047249	0
4-PYRIDOXOLACTONASE-RXN|(expasy) 4-pyridoxolactonase [3.1.1.27]	0.944248396440289	0.00516655795444376	0.0154549085140855	0.0349566917176138	0.000173445373568311
4.1.1.32-RXN|(expasy) Phosphoenolpyruvate carboxykinase (GTP) [4.1.1.32]	0.739836487685513	0.0404144036834064	0.00554496325673193	0.0117466256743669	0.202457519699982
4.1.1.82-RXN|(expasy) Phosphonopyruvate decarboxylase [4.1.1.82]	0.98901871660103	6.14476006690493e-05	0.0109060498427505	1.37859555503575e-05	0
4.1.1.83-RXN|(expasy) 4-hydroxyphenylacetate decarboxylase [4.1.1.83]	0.72410539223196	0.116683533230918	0.141531602059642	0.01767947247748	0
4.1.2.29-RXN|(expasy) 5-dehydro-2-deoxyphosphogluconate aldolase [4.1.2.29]	0.817588294968058	0.020571132938248	0.00325864089454135	0.00166137168357614	0.156920559515576
4.1.2.42-RXN|(expasy) D-threonine aldolase [4.1.2.42]	0.760090932942213	0.17898688927099	0.0537978409234889	0.00712433686330837	0
4.2.1.58-RXN|(metacyc) (3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
4.2.1.59-RXN|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
4.2.1.61-RXN|(expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	0.596952680088438	0.337544129457512	0.0185663289544728	0.0469368614995773	0
4.2.1.99-RXN|(expasy) 2-methylisocitrate dehydratase [4.2.1.99]	0.869538170831029	0.0144962534736645	0.00042769769291537	0.0868952590409619	0.0286426189614296
4.2.2.2-RXN|(expasy) Pectate lyase [4.2.2.2]	0.931223269276747	0.00105631710926486	0.0538726104554056	0.0138478031585822	0
4.2.2.7-RXN|(expasy) Heparin lyase [4.2.2.7]	0.747433756502862	0.219971737495424	0.0197888417899629	0.0128056642117509	0
4.2.99.18-RXN|(expasy) DNA-(apurinic or apyrimidinic site) lyase [4.2.99.18]	0.966500706098031	0.0187265534721803	0.00374944793750418	0.0110232924922847	0
4.3.1.15-RXN|(expasy) Diaminopropionate ammonia-lyase [4.3.1.15]	0.712746668787423	0.0833757091464462	0.127624777826301	0.0762528442398301	0
4.3.1.17-RXN|(expasy) L-serine ammonia-lyase [4.3.1.17]	0.994816031960452	5.19166625978144e-06	0.00362126799051734	0.00155750838277132	0
4.3.1.4-RXN|(expasy) Formimidoyltetrahydrofolate cyclodeaminase [4.3.1.4]	0.892106339237829	0.024309367235781	0.0750217625637927	0.00856253096259699	0
4.99.1.3-RXN|(expasy) Sirohydrochlorin cobaltochelatase [4.99.1.3]	0.91510707081751	0.00362468593779823	0.0559418553530876	0.0253263878916038	0
4OH2OXOGLUTARALDOL-RXN|(expasy) 4-hydroxy-2-oxoglutarate aldolase [4.1.3.16]	0.772783505122058	0.1916420329893	0.0339135588426002	0.00166090304604206	0
5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN|(expasy) 5-dehydro-2-deoxygluconokinase [2.7.1.92]	0.784355888476015	0.0470582912603517	0.168579930879405	5.88938422795619e-06	0
5-FORMYL-THF-CYCLO-LIGASE-RXN|(expasy) 5-formyltetrahydrofolate cyclo-ligase [6.3.3.2]	0.764736870340582	0.214730463115587	0.0197755881924064	0.000757078351424519	0
5-METHYLTHIORIBOSE-KINASE-RXN|(expasy) S-methyl-5-thioribose kinase [2.7.1.100]	0.884011625690131	0.0588471462997959	0.0435717516686696	0.0135694763414035	0
5-NUCLEOTID-RXN|(expasy) 5-nucleotidase [3.1.3.5]	0.845921848095551	0.120258119894369	0.0291462362465659	0.0046737957635146	0
5-OXOPROLINASE-ATP-HYDROLYSING-RXN|(expasy) 5-oxoprolinase (ATP-hydrolyzing) [3.5.2.9]	0.831973236752381	0.0503926136486798	0.100912815375773	0.0167213342231668	0
5.1.3.20-RXN|(expasy) ADP-glyceromanno-heptose 6-epimerase [5.1.3.20]	0.874707288761366	2.20941682149605e-05	0.0941501507144894	0.0311204663559295	0
5.1.3.21-RXN|(expasy) Maltose epimerase [5.1.3.21]	0.77264180186943	0.174953686222838	0.0100570081200361	0.042347503787696	0
5.1.3.9-RXN|(expasy) N-acylglucosamine-6-phosphate 2-epimerase [5.1.3.9]	0.974524380784411	0.00591290860097321	6.34761298132585e-05	0.0194992344848022	0
5.3.1.17-RXN|(expasy) 5-dehydro-4-deoxy-D-glucuronate isomerase [5.3.1.17]	0.875570070081564	0.024195993603503	0.000193286656250427	0.100040649658682	0
5.3.1.23-RXN|(expasy) S-methyl-5-thioribose-1-phosphate isomerase [5.3.1.23]	0.762603205157773	0.107486417019271	0.12974580233862	0.000164575484335856	0
5.3.3.10-RXN|(expasy) 5-carboxymethyl-2-hydroxymuconate Delta-isomerase [5.3.3.10]	0.974098538949724	0.00216749524764833	0.0210847326094796	0.00264923319314822	0
5.4.1.2-RXN|(expasy) Precorrin-8X methylmutase [5.4.99.61]	0.951285662689018	0.00586714034070262	0.0346603497720847	0.000362164194184449	0.00782468300400989
5.4.2.10-RXN|(expasy) Phosphoglucosamine mutase [5.4.2.10]	0.882472474370166	0.0682255798031905	0.0458932851061353	0.00340866072050863	0
6-CARBOXYHEXANOATE--COA-LIGASE-RXN|(expasy) 6-carboxyhexanoate--CoA ligase [6.2.1.14]	0.885348739257217	0.00874258474478846	0.104024935110898	0.00188374088709644	0
6-PHOSPHO-BETA-GALACTOSIDASE-RXN|(expasy) 6-phospho-beta-galactosidase [3.2.1.85]	0.906655096859872	0.0244081604932351	0.0304654543972135	0.0384712882496795	0
6-PHOSPHO-BETA-GLUCOSIDASE-RXN|(expasy) 6-phospho-beta-glucosidase [3.2.1.86]	0.801275856506724	0.00317790398279173	0.131638739021909	0.0639075004885754	0
6.1.1.23-RXN|(expasy) Aspartate--tRNA(Asn) ligase [6.1.1.23]	0.872687651705667	0.102543223243114	0.0242962268037703	0.000472898247448939	0
6.3.2.10-RXN|(expasy) UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [6.3.2.10]	0.919135614632856	0.0358854644299671	0.0428972874285892	0.00208163350858751	0
6.3.5.7-RXN|(expasy) Glutaminyl-tRNA synthase (glutamine-hydrolyzing) [6.3.5.7]	0.951434723774678	0.0417545655566329	0.00630714480813919	0.000503565860549943	0
6PFRUCTPHOS-RXN|(expasy) 6-phosphofructokinase [2.7.1.11]	0.774284090931039	0.163293855024398	0.0110868957123354	0.0513351583322279	0
6PGLUCONOLACT-RXN|(expasy) 6-phosphogluconolactonase [3.1.1.31]	0.764851431555764	0.0807749265102629	0.0385788152236771	0.00898294087343928	0.106811885836857
7KAPSYN-RXN|(expasy) 8-amino-7-oxononanoate synthase [2.3.1.47]	0.671952010159372	0.00577854724554821	0.0290045427534563	0.0117600543142045	0.281504845527419
ABC-23-RXN|(expasy) ABC-type phosphonate transporter [7.3.2.2]	0.955770437700281	0.00652418218269575	0.0376180103874452	8.73697295779623e-05	0
ABC-27-RXN|(expasy) ABC-type phosphate transporter [7.3.2.1]	0.799516338011235	0.136676755269214	0.0505203370499149	0.0132865696696361	0
ACECOATRANS-RXN|(expasy) Acetate CoA-transferase [2.8.3.8]	0.783999312539023	0.00627674022801459	0.0031767731200562	0.147394126388962	0.0591530477239442
ACETALD-DEHYDROG-RXN|(expasy) Acetaldehyde dehydrogenase (acetylating) [1.2.1.10]	0.723406961261054	0.0239766031299542	0.24139730290912	0.0112191326998721	0
ACETATEKIN-RXN|(expasy) AMBIGUOUS [2.7.2.1; 2.7.2.15]	0.89886411560305	0.100400298878996	0.000464100558822761	0.000271484959131846	0
ACETOLACTATE-DECARBOXYLASE-RXN|(expasy) Acetolactate decarboxylase [4.1.1.5]	0.757971751765572	0.0105750753261332	0.191821755042425	0.0396314178658693	0
ACETOLACTREDUCTOISOM-RXN|(expasy) Ketol-acid reductoisomerase (NADP(+)) [1.1.1.86]	0.657036268711107	0.286520536331121	0.0126373825391111	0.0438058124186609	0
ACETOLACTSYN-RXN|(expasy) Acetolactate synthase [2.2.1.6]	0.855357683996003	0.0938046877041229	0.0488510322803745	0.0019865960195	0
ACETOOHBUTREDUCTOISOM-RXN|(expasy) Ketol-acid reductoisomerase (NADP(+)) [1.1.1.86]	0.657036268711107	0.286520536331121	0.0126373825391111	0.0438058124186609	0
ACETOOHBUTSYN-RXN|(metacyc) 2-aceto-2-hydroxy-butyrate synthase [2.2.1.6]	0.855357683996003	0.0938046877041229	0.0488510322803745	0.0019865960195	0
ACETYL-COA-ACETYLTRANSFER-RXN|(expasy) AMBIGUOUS [2.3.1.16; 2.3.1.9]	0.79269444720228	0.201864984050683	0.00220210337317939	0.00323846537385776	0
ACETYL-COA-CARBOXYLTRANSFER-RXN|(expasy) Acetyl-CoA carboxylase [6.4.1.2]	0.891263305311557	0.0748859709205349	0.0243098222705233	8.37533888400328e-05	0.00945714810854479
ACETYLGLUTKIN-RXN|(expasy) Acetylglutamate kinase [2.7.2.8]	0.803779803882233	0.0434924838920576	0.111872855318297	0.0408548569074129	0
ACETYLHOMOSER-CYS-RXN|(expasy) O-acetylhomoserine aminocarboxypropyltransferase [2.5.1.49]	0.97509236513852	0.0127053475332988	0.00535765929367294	0.00684462803450827	0
ACETYLORNDEACET-RXN|(expasy) Acetylornithine deacetylase [3.5.1.16]	0.907282576925053	0.026464140114011	0.0130231817457644	0.0418029125041042	0.0114271887110673
ACETYLORNTRANSAM-RXN|(expasy) Acetylornithine transaminase [2.6.1.11]	0.904186123046643	0.056976469818206	0.0376710089919483	0.00116639814320262	0
ACETYLSYNCLTH-RXN|(expasy) CO-methylating acetyl-CoA synthase [2.3.1.169]	0.880033202292171	0.00077200886667394	0.104119840633386	5.12716281019247e-05	0.0150236765796666
ACID-PHOSPHATASE-RXN|(expasy) Acid phosphatase [3.1.3.2]	0.872910740274706	0.0946084046049168	0.0318731312036771	0.000607723916700557	0
ACNEULY-RXN|(expasy) N-acetylneuraminate lyase [4.1.3.3]	0.66701820876363	0.257841362450728	0.0681858354513183	0.00695459333432348	0
ACSERLY-RXN|(expasy) Cysteine synthase [2.5.1.47]	0.83749744554326	0.088590765016532	0.0660172716961278	0.00789451774408065	0
ACYLPHOSPHATASE-RXN|(expasy) Acylphosphatase [3.6.1.7]	0.859303310474145	0.0597243184906507	0.050537026416015	0.0304353446191892	0
ADCLY-RXN|(expasy) Aminodeoxychorismate lyase [4.1.3.38]	0.980759254434788	0.0157480009782633	0.000350235409066889	0.00314250917788226	0
ADENINE-DEAMINASE-RXN|(expasy) Adenine deaminase [3.5.4.2]	0.6599369134579	0.135729407383687	0.164049569108392	0.0402841100500208	0
ADENOSYLHOMOCYSTEINASE-RXN|(expasy) Adenosylhomocysteinase [3.3.1.1]	0.956596265507036	0.001039075434608	0.0160810351591487	0.0262836238992067	0
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN|(expasy) Adenosylhomocysteine nucleosidase [3.2.2.9]	0.991184303304012	0.0016897345660591	0.00236480642347905	0.00476115570645029	0
ADENPHOSPHOR-RXN|(expasy) Purine-nucleoside phosphorylase [2.4.2.1]	0.983728605242356	0.00200370509269388	0.00261452047379296	0.0116531691911568	0
ADENPRIBOSYLTRAN-RXN|(expasy) Adenine phosphoribosyltransferase [2.4.2.7]	0.754718026101386	0.219623091119353	0.0248866119548292	0.000772270824432082	0
ADENYL-KIN-RXN|(expasy) Adenylate kinase [2.7.4.3]	0.921629908723426	0.0498948460237334	0.00576935289143076	0.0227058923614095	0
ADENYLATECYC-RXN|(expasy) Adenylate cyclase [4.6.1.1]	0.814891787313936	0.135268467594212	0.0200308625908977	0.0298088825009541	0
ADENYLOSUCCINATE-SYNTHASE-RXN|(expasy) Adenylosuccinate synthase [6.3.4.4]	0.862169628108019	0.0837994024487834	0.000672280575461266	0.0272476201524652	0.0261110687152712
ADENYLYLSULFATE-REDUCTASE-RXN|(expasy) Adenylyl-sulfate reductase [1.8.99.2]	0.916223286887483	0.042407013161154	0.0303828614280985	0.0109868385232647	0
ADENYLYLSULFKIN-RXN|(expasy) Adenylyl-sulfate kinase [2.7.1.25]	0.953064404188696	0.015816798662911	0.0277102875867667	0.00340850956162633	0
ADOMET-DMK-METHYLTRANSFER-RXN|(expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	0.795578635955237	0.183694405912874	0.0142257618989278	0.0065011962329618	0
ADPREDUCT-RXN|(metacyc) ADP reductase [1.17.4.1]	0.735670340570391	0.222159760276712	0.0421557238441812	1.41753087154511e-05	0
AGMATIN-RXN|(expasy) Agmatinase [3.5.3.11]	0.992735869461447	0.000528458631325744	0.00294945127548446	0.00378622063174229	0
AGMATINE-DEIMINASE-RXN|(expasy) Agmatine deiminase [3.5.3.12]	0.748843570655503	0.213018398763243	0.0221904684800582	0.015947562101195	0
AICARSYN-RXN|(expasy) Adenylosuccinate lyase [4.3.2.2]	0.651631664431086	0.263536173788437	0.0057658123016096	0.0790663494788676	0
AICARTRANSFORM-RXN|(expasy) Phosphoribosylaminoimidazolecarboxamide formyltransferase [2.1.2.3]	0.85790835235563	0.136095044858008	0.00419154736303709	0.00180505542332468	0
AIRCARBOXY-RXN|(expasy) Phosphoribosylaminoimidazole carboxylase [4.1.1.21]	0.755443830090822	0.171650015973641	0.00281871553357135	0.0667221528534771	0.00336528554848902
AIRS-RXN|(expasy) Phosphoribosylformylglycinamidine cyclo-ligase [6.3.3.1]	0.910757771612023	0.015389524433288	0.0298908776226342	0.0402718286831553	0.00368999764889957
AKBLIG-RXN|(expasy) Glycine C-acetyltransferase [2.3.1.29]	0.958271718172303	0.0394928901038587	0.00165965200074633	0.000575739723092527	0
ALANINE--TRNA-LIGASE-RXN|(expasy) Alanine--tRNA ligase [6.1.1.7]	0.789266593458613	0.210251102997218	0.000447195427781454	3.51081163875147e-05	0
ALANINE-DEHYDROGENASE-RXN|(expasy) Alanine dehydrogenase [1.4.1.1]	0.927783515522523	0.0164933945070447	0.00258087601738479	0.0531422139530477	0
ALARACECAT-RXN|(expasy) Alanine racemase [5.1.1.1]	0.901439141750561	0.0709001676193142	0.0188334671054951	0.00882722352462958	0
ALCOHOL-DEHYDROG-GENERIC-RXN|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
ALCOHOL-DEHYDROG-RXN|(expasy) Alcohol dehydrogenase [1.1.1.1]	0.748010634234891	0.00135976958093714	0.00414318242904107	0.246486413755131	0
ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN|(expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]	0.881587761454036	0.00233758199596463	0.111747907347448	0.00432674920255126	0
ALDEHYDE-REDUCTASE-RXN|(expasy) Aldose reductase [1.1.1.21]	0.82302271508094	0.00539707885028986	0.165872377812899	0.00570782825587171	0
ALDHDEHYDROG-RXN|(expasy) Aldehyde dehydrogenase (NAD(+)) [1.2.1.3]	0.841580941852535	0.00982981972034487	0.110417895270015	0.0381713431571052	0
ALDOSE-1-EPIMERASE-RXN|(expasy) Aldose 1-epimerase [5.1.3.3]	0.763417677410359	0.217753650897276	0.0172996031462523	0.00152906854611348	0
ALDOSE1EPIM-RXN|(expasy) Aldose 1-epimerase [5.1.3.3]	0.763417677410359	0.217753650897276	0.0172996031462523	0.00152906854611348	0
ALKAPHOSPHA-RXN|(expasy) Alkaline phosphatase [3.1.3.1]	0.898952376060838	0.0105776478573111	0.0865930511891984	0.003876924892653	0
ALLANTOINASE-RXN|(expasy) Allantoinase [3.5.2.5]	0.940643314220555	0.0448694746077862	0.0140744564269892	0.000412754744669126	0
ALPHA-AMYL-RXN|(expasy) Alpha-amylase [3.2.1.1]	0.955134574141512	9.49387760871114e-06	0.0394232650125629	0.00543266696831637	0
ALPHA-L-FUCOSIDASE-RXN|(expasy) Alpha-L-fucosidase [3.2.1.51]	0.933151787113281	0.0505378967646867	0.00592740721682531	0.0103829089052067	0
ALPHAGALACTOSID-RXN|(expasy) Alpha-galactosidase [3.2.1.22]	0.831457094471808	0.106868592254259	0.0615703819635274	0.000103931310406254	0
ALTRO-OXIDOREDUCT-RXN|(expasy) Tagaturonate reductase [1.1.1.58]	0.88880349101377	0.0821601201720746	0.005729365549835	0.02330702326432	0
ALTRODEHYDRAT-RXN|(expasy) Altronate dehydratase [4.2.1.7]	0.983364652343664	0.00416830124549176	0.00493147943900286	0.00753556697184182	0
AMIDASE-RXN|(expasy) Amidase [3.5.1.4]	0.87366947102377	0.100197636021519	0.0182606127065653	0.00787228024814595	0
AMINOCYL-TRNA-HYDROLASE-RXN|(expasy) Aminoacyl-tRNA hydrolase [3.1.1.29]	0.577782438303652	0.392454480991779	0.0110032686166452	0.0187598120879238	0
AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN|(expasy) Aminoglycoside N(3)-acetyltransferase [2.3.1.81]	0.895321254061434	0.0943158462579625	0.00810626038256427	0.00225663929803948	0
